,feature_names,target_names,task_id
4701,"('Interestrates', 'Unemploymentrate', 'Consumerconfidence', 'Inflationrate')",Stockmarketreturn,4701
4702,"('Topicrelevance', 'Writingquality', 'Shareability', 'Clickbaitiness')",Articleviews,4702
4703,"('Fatcontent', 'Proteincontent', 'Fibercontent', 'Tastetestscore')",Productsales,4703
4704,"('Snowfallrate', 'Slopeangle', 'Skierskilllevel', 'Trailconditions')",Enjoymentrating,4704
4705,"('Waterabsorption', 'Finishsmoothness', 'Durabilitytesting', 'Aestheticrating')",Furnituresales,4705
4706,"('Numberoftwitterfollowers', 'YouTubesubscribers', 'Instagramfollowers', 'Viewerloyalty')",Influencercontractvalue,4706
4707,"('Merchandising', 'Storeatmosphere', 'Customerservice', 'Location')",Retailsales,4707
4708,"('Wingspan', 'Poweroutput', 'Topspeed', 'Maneuverability')",Combateffectiveness,4708
4709,"('Compressionstrength', 'Adhesionability', 'Toxicitytesting', 'Costperunit')",Constructionsuitability,4709
4710,"('Familymedicalhistory', 'Diet', 'Alcoholintake', 'Smokingstatus')",Diseaserisk,4710
4711,"('Hulldesign', 'Sailconfiguration', 'Crewskilllevel', 'Electronicssuite')",Racingspeed,4711
4712,"('UVexposuretime', 'Heatapplication', 'Skinabsorption', 'Consistency')",Sunprotectionability,4712
4713,"('Bacteriacount', 'Acidity', 'Agingtime', 'Regionalstyle')",Cheesequalitygrade,4713
4714,"('Interestrates', 'Retailsalestrends', 'Inventoryturnovertime', 'Profitmarginhistory')",Businessvaluation,4714
4715,"('Familyinvolvement', 'Extracurriculars', 'GPA', 'SATscore')",Collegeacceptanceodds,4715
4716,"('Precipitation', 'Drainage', 'Sunlight', 'Fertilizertype')",Floweryield,4716
4717,"('Bitterness', 'Sweetness', 'Carbonation', 'Color')",Beveragerating,4717
4718,"('Numberofstunts', 'Specialeffectsbudget', 'Leadactorfame', 'Competition')",Boxofficerevenue,4718
4719,"('Landscapetype', 'Difficultylevel', 'Guidequality', 'Gearneeded')",Hikingenjoyment,4719
4720,"('Burststrength', 'Stretchcapacity', 'Weight', 'Absorbency')",Diaperquality,4720
4721,"('Numberofcircuits', 'Wiringgauge', 'Panelcapacity', 'Electricianskill')",Safetyrating,4721
4722,"('Fatiguetesting', 'Vibrationanalysis', 'Thermaltesting', 'Materialsanalysis')",Productlifespan,4722
4723,"('Maintenancehistory', 'Accidenthistory', 'Optionspackages', 'Mileage')",Usedcarvalue,4723
4724,"('Frequencyofpractice', 'Genretaste', 'Theoryknowledge', 'Playstyle')",Musicskilllevel,4724
4725,"('Waveintensity', 'Surfboardtype', 'Balance', 'Wavejudgment')",Ridetime,4725
4726,"('Topiccomplexity', 'Studentengagement', 'Instructorskill', 'Practiceexamsgiven')",Examperformance,4726
4727,"('Ingredientsynergy', 'Texture', 'Presentation', 'Restaurantambiance')",Diningexperience,4727
4728,"('Flightdistance', 'Forgiveness', 'Ballspin', 'Accuracylevel')",Scoringaverage,4728
4729,"('Legroom', 'Seatwidth', 'Entertainmentoptions', 'Servicequality')",Airlinerating,4729
4730,"('Accuracyrate', 'Drawtime', 'Ammunitiontype', 'Cleaningroutine')",Shootingscore,4730
4731,"('Trafficpatterns', 'Roadwidth', 'Signagevisibility', 'Accidentdata')",Commuteefficiency,4731
4732,"('Studentmotivation', 'Studyeffectiveness', 'Teachingability', 'Testingdifficulty')",Finalgrade,4732
4733,"('Processorspeed', 'Screenresolution', 'Storagecapacity', 'Buildquality')",Laptoprating,4733
4734,"('Housestyle', 'Labelprestige', 'Experttastingnotes', 'Agingpotential')",Winerating,4734
4735,"('Breathability', 'Waterresistance', 'Packability', 'Pockets')",Backpackquality,4735
4736,"('Proposeditinerary', 'Destinationpopularity', 'Travelerbudget', 'Groupcompatibility')",Tripenjoyment,4736
4737,"('Lightness', 'Maneuverability', 'Wheelsturdiness', 'Brakingpower')",Bikequality,4737
4738,"('Skintype', 'Ingredientlist', 'Applicationmethod', 'Coveragepower')",Foundationrating,4738
4739,"('Phbalance', 'Nutrientlevels', 'Contaminanttesting', 'Filtrationmethod')",Waterquality,4739
4740,"('Legstrength', 'Stridelength', 'Lungcapacity', 'Racestrategy')",Marathontime,4740
4741,"('Loadercapacity', 'Horsepowerrating', 'Maneuverability', 'Reliabilitydata')",Excavatorproductivity,4741
4742,"('Brightness', 'Contrastratio', 'Refreshrate', 'Inputlag')",Gamingmonitorquality,4742
4743,"('Waxtype', 'Basestructure', 'Edgesharpness', 'Flexrating')",Skiquality,4743
4744,"('Teacherknowledge', 'Teachingmethodology', 'Studentaptitude', 'Parentalsupport')",Learningoutcomes,4744
4745,"('Scentcomplexity', 'Longevity', 'Bottleaesthetic', 'Brandprestige')",Perfumerating,4745
4746,"('Spiceblend', 'Meatquality', 'Sidedishes', 'Recipeexecution')",Mealdeliciousness,4746
4747,"('Cushioning', 'Stability', 'Flexibility', 'Outsoletraction')",Shoecomfort,4747
4748,"('Lightconsistency', 'Colorrendition', 'Beamintensity', 'Focusthrow')",Stagelightingquality,4748
4749,"('Noiseisolation', 'Soundclarity', 'Comfort', 'Controlsaccess')",Headphonequality,4749
4750,"('Numberofbedrooms', 'Yardsize', 'Curbappeal', 'Commutetime')",Homebuyerinterest,4750
4751,"('Brightness', 'HDRhandling', 'Inputlag', 'Refreshrate')",TVpicturequality,4751
4752,"('Nutritionprofile', 'Ingredientquality', 'Taste', 'Affordability')",Fastfoodmealrating,4752
4753,"('Sensorresolution', 'Zoomrange', 'Lowlightcapacity', 'Portability')",Cameraimagequality,4753
4754,"('ITsophistication', 'Inventorytrackingability', 'Purchasepatterns', 'Promotionalcompetence')",Retailerprofitability,4754
4755,"('Instructorskill', 'Equipmentquality', 'Classdifficulty', 'Studentdedication')",Fitnessgains,4755
4756,"('Producefreshness', 'Pricingfairness', 'Cashierfriendliness', 'Storecleanliness')",Groceryshoppingexperience,4756
4757,"('Wheelbalance', 'Dampingrate', 'Aerodynamics', 'Powerband')",Vehiclehandling,4757
4758,"('Threadcount', 'Weavedensity', 'Dyecolorfastness', 'Softness')",Sheetquality,4758
4759,"('Noiseisolation', 'Bassdepth', 'Soundstagewidth', 'Imaging')",Headphonesoundquality,4759
4760,"('Actuatorspeed', 'Payloadcapacity', 'Batterylife', 'Camerastability')",Droneperformance,4760
4761,"('Tensilestrength', 'Impactresistance', 'Thermalproperties', 'Density')",Plasticquality,4761
4762,"('Toxicity', 'Degradability', 'Functionality', 'Productionscalability')",Surfactantsuitability,4762
4763,"('Coloraccuracy', 'Contrastratio', 'Resolution', 'Responsetime')",Displayperformance,4763
4764,"('Dataefficiency', 'Computationalspeed', 'Architectureinnovation', 'Energyusage')",AIsystemquality,4764
4765,"('Incomelevel', 'Diseasespread', 'Educationaccess', 'Politicalstability')",Qualityoflife,4765
4766,"('Porosity', 'Permeability', 'Hydrophobicity', 'Surfacearea')",Membranefiltrationrate,4766
4767,"('Aciditybalance', 'Tanninstructure', 'Fruitexpression', 'Oakintegration')",Winecomplexity,4767
4768,"('Melody', 'Harmony', 'Rhythm', 'Lyrics')",Songquality,4768
4769,"('Income', 'Education', 'Age', 'Gender')",CreditScore,4769
4770,"('SalesRevenue', 'AdvertisingSpend', 'StoreTraffic', 'NumberofEmployees')",Profit,4770
4771,"('Rainfall', 'Temperature', 'CloudCover', 'WindSpeed')",CropYield,4771
4772,"('IngredientCosts', 'LaborCosts', 'Rent', 'NumberofCustomers')",RestaurantProfit,4772
4773,"('StudyHours', 'GradePointAverage', 'StandardizedTestScore', 'Extracurriculars')",CollegeAdmissions,4773
4774,"('CommuteTime', 'JobExperience', 'InterviewPerformance', 'EducationLevel')",LikelihoodofJobOffer,4774
4775,"('PastSales', 'MarketSize', 'NumberofCompetitors', 'AdvertisingBudget')",FutureSales,4775
4776,"('Weight', 'BodyFatPercentage', 'MuscleMass', 'ExerciseRegimen')",AthleticPerformance,4776
4777,"('PracticeHours', 'InstructorRating', 'LessonDifficulty', 'EquipmentQuality')",MusicSkillLevel,4777
4778,"('BakingTime', 'OvenTemperature', 'IngredientQuality', 'RecipeComplexity')",CakeTaste,4778
4779,"('Length', 'Complexity', 'Imagery', 'Rhythm')",PoemBeauty,4779
4780,"('BrushStrokes', 'ColorHarmony', 'Composition', 'EmotionalExpressiveness')",PaintingBeauty,4780
4781,"('Innovation', 'Design', 'BrandLoyalty', 'PricePoint')",ProductSales,4781
4782,"('Size', 'Clarity', 'Cut', 'Setting')",DiamondPrice,4782
4783,"('ProcessorSpeed', 'RAM', 'GPUPower', 'StorageCapacity')",GamingPCPerformance,4783
4784,"('Injuries', 'VeteranPresence', 'Coaching', 'TeamChemistry')",ChampionshipOdds,4784
4785,"('InterestRates', 'Unemployment', 'GDPGrowth', 'ConsumerConfidence')",StockMarketReturns,4785
4786,"('TopicRelevance', 'WritingQuality', 'Shares', 'Comments')",ArticlePopularity,4786
4787,"('Mileage', 'Maintenance', 'Age', 'AccidentHistory')",UsedCarPrice,4787
4788,"('SupplyChainDelays', 'ComponentShortages', 'LaborCosts', 'DemandForecasting')",ProductAvailability,4788
4789,"('ParentingStyle', 'PeerInfluence', 'Extracurriculars', 'MotivationLevel')",CollegePreparedness,4789
4790,"('CloudCover', 'BarometricPressure', 'WindSpeed', 'OceanTemperature')",LikelihoodofHurricanes,4790
4791,"('SoilNutrients', 'Sunlight', 'WaterLevels', 'AirQuality')",CropYield,4791
4792,"('WoolQuality', 'DyeChoice', 'WeaverSkill', 'PatternComplexity')",RugBeauty,4792
4793,"('LegRoom', 'EntertainmentOptions', 'FoodQuality', 'CrewFriendliness')",AirlineRating,4793
4794,"('LeadershipAbility', 'TeamCohesion', 'PlayerTalent', 'CoachingStrategy')",ChampionshipOdds,4794
4795,"('InterestRates', 'ConstructionCosts', 'SchoolDistrictRankings', 'CrimeRate')",HomePriceAppreciation,4795
4796,"('SupplierReliability', 'WarehouseCapacity', 'DeliveryRange', 'WebsiteTraffic')",OnlineSales,4796
4797,"('LessonQuality', 'StudentEngagement', 'ParentSupport', 'AttendanceRate')",TestScores,4797
4798,"('EmployeeExperience', 'WorkCulture', 'BenefitsOffered', 'LeadershipApproval')",EmployeeRetention,4798
4799,"('IngredientQuality', 'ChefSkill', 'RestaurantAtmosphere', 'OnlineReviews')",DinerHappiness,4799
4800,"('VehicleWeight', 'EngineSize', 'SafetyFeatures', 'Handling')",CrashTestRating,4800
4801,"('BandTightness', 'StagePresence', 'CrowdEngagement', 'SetlistStrength')",ConcertEnjoyment,4801
4802,"('BrewingMethod', 'BeanOrigin', 'RoastingTechnique', 'BaristaSkill')",CoffeeTaste,4802
4803,"('Pressure', 'Temperature', 'Turbidity', 'Oxygenation')",LakeHealth,4803
4804,"('FamilyHistory', 'Diet', 'ActivityLevel', 'MentalStimulation')",LifeExpectancy,4804
4805,"('TrainingFrequency', 'CoachingQuality', 'GrowthRate', 'Genetics')",RacehorseSpeed,4805
4806,"('Lighting', 'Framing', 'Acting', 'Editing')",MovieEnjoyment,4806
4807,"('FatContent', 'ProteinContent', 'CarbContent', 'TasteProfile')",NutritionalValue,4807
4808,"('ScreenSize', 'Speakers', 'GraphicsCard', 'CPUPower')",GamingExperience,4808
4809,"('FoundationIntegrity', 'FramingDurability', 'RoofingMaterial', 'WindowQuality')",HomeDurability,4809
4810,"('MedicationRegimen', 'TherapyFrequency', 'SocialSupport', 'CopingSkills')",DepressionRecovery,4810
4811,"('TransitAccess', 'Walkability', 'AirQuality', 'PublicServices')",NeighborhoodDesirability,4811
4812,"('Finances', 'SupportSystem', 'MentalHealth', 'LivingSituation')",HomelessnessRisk,4812
4813,"('BiddingStrategy', 'DemographicTargeting', 'AdRelevance', 'SiteTraffic')",CampaignPerformance,4813
4814,"('TestingRigor', 'TeacherEffectiveness', 'TechnologyResources', 'ParentInvolvement')",SchoolQuality,4814
4815,"('RouteOptimization', 'DeliverySpeed', 'CustomerService', 'ReturnPolicy')",ConsumerLoyalty,4815
4816,"('Wheels', 'Frame', 'Gearing', 'Brakes')",BicyclePerformance,4816
4817,"('ShelfPlacement', 'PackagingDesign', 'SloganCatchiness', 'FreeSamples')",ProductTrialRate,4817
4818,"('PlotComplexity', 'CharacterArcs', 'ProseStyle', 'Pacing')",ReadingEnjoyment,4818
4819,"('SmokePoint', 'HandleDesign', 'WeightDistribution', 'HeatConduction')",FryingPerformance,4819
4820,"('DataAllowance', 'SignalStrength', 'CustomerService', 'CoverageArea')",MobileProviderSatisfaction,4820
4821,"('EnginePower', 'FuelEfficiency', 'PassengerCapacity', 'Aesthetics')",VehicleDesirability,4821
4822,"('Pharmacology', 'AdministrationMethod', 'SideEffects', 'Tolerability')",TreatmentEfficacy,4822
4823,"('Fatigue', 'RotationChoice', 'Velocity', 'Control')",PitchingPerformance,4823
4824,"('CapitalInvestment', 'ExpenseControl', 'Differentiation', 'Execution')",ProfitGrowth,4824
4825,"('Comfort', 'NoiseIsolation', 'Adjustability', 'Aesthetics')",ChairSatisfaction,4825
4826,"('HospitalReputation', 'SurgeonSkill', 'AftercarePlan', 'ChanceofInfection')",SurgerySuccessRate,4826
4827,"('Alignment', 'Balance', 'Rotation', 'ClubHeadSpeed')",DrivingDistance,4827
4828,"('Probiotics', 'FiberContent', 'NutritionalProfile', 'FlavorProfile')",YogurtHealthiness,4828
4829,"('MerchantReputation', 'RefundPolicy', 'ShippingCost', 'ItemCondition')",BuyerSatisfaction,4829
4830,"('HotelCleanliness', 'StaffFriendliness', 'RoomSize', 'LocationConvenience')",GuestHappiness,4830
4831,"('InstrumentTuning', 'NoteChoice', 'Rhythm', 'Musicality')",SongPleasantness,4831
4832,"('DataVolume', 'ModelArchitecture', 'ComputePower', 'FeatureEngineering')",MLAccuracy,4832
4833,"('SecurityPatches', 'BackupFrequency', 'Redundancy', 'AccessControls')",Reliability,4833
4834,"('UVExposure', 'Moisturization', 'Exfoliation', 'SkinHealth')",Glow,4834
4835,"('SaltContent', 'IngredientFreshness', 'FoodSafety', 'Taste')",MealEnjoyment,4835
4836,"('NurseStaffing', 'ResponseTimes', 'BereavementSupport', 'VisitationPolicy')",Patient,4836
4837,"('FoundationShadeMatch', 'FormulaTexture', 'ToolsUsed', 'Technique')",MakeupApplication,4837
4838,"('BassThump', 'TrebleClarity', 'Soundstage', 'DetailRetrieval')",HeadphoneSoundQuality,4838
4839,"('ThoughtClarity', 'SpeechOrganization', 'Delivery', 'Rhetoric')",SpeechPersuasiveness,4839
4840,"('SunProtection', 'Hydration', 'Gentleness', 'Absorption')",SkincareEfficacy,4840
4841,"('FatDistribution', 'MuscleTone', 'Posture', 'MovementEfficiency')",RunningEconomy,4841
4842,"('PacketLoss', 'Latency', 'Throughput', 'Uptime')",NetworkPerformance,4842
4843,"('ClubfaceControl', 'SwingTempo', 'Trajectory', 'SpinRate')",ApproachShotAccuracy,4843
4844,"('MortgageRate', 'DownPayment', 'CreditScore', 'IncomeStability')",LoanQualification,4844
4845,"('CRMData', 'Personalization', 'WebDesign', 'Promotions')",ConversionRate,4845
4846,"('ProduceFreshness', 'RecipeSkill', 'Plating', 'FlavorHarmony')",DiningEnjoyment,4846
4847,"('Altitude', 'PitchAngle', 'Airspeed', 'LoadBalance')",LandingQuality,4847
4848,"('BallVelocity', 'LateMovement', 'Control', 'Command')",PitchingERA,4848
4849,"('BassDetail', 'MidrangeClarity', 'TrebleExtension', 'Soundstage')",HeadphoneFidelity,4849
4850,"('CloudArchitecture', 'DataInfrastructure', 'SecurityProtocols', 'SupportOptions')",PlatformReliability,4850
4851,"('LinesFlow', 'SceneTransitions', 'Lighting', 'Score')",MovieWatchability,4851
4852,"('BeefMarbling', 'Seasoning', 'CookingTemp', 'RestTime')",SteakTastiness,4852
4853,"('TopicChoice', 'Research', 'Structure', 'Style')",EssayScore,4853
4854,"('Gearing', 'BikeFit', 'PedalingEfficiency', 'Positioning')",TimeTrialSpeed,4854
4855,"('DesignStrategy', 'MaterialSelection', 'Components', 'Integration')",ProductUsability,4855
4856,"('TeacherKnowledge', 'StudentEngagement', 'CurriculumQuality', 'ExamDesign')",StudentLearning,4856
4857,"('GrainQuality', 'WaterChemistry', 'YeastHealth', 'Sanitation')",BeerTaste,4857
4858,"('IntelligenceGathering', 'OperationalSecurity', 'TacticalProficiency', 'Leadership')",MissionOutcome,4858
4859,"('RouteFinding', 'PaceManagement', 'GearSelection', 'FitnessLevel')",RaceFinishTime,4859
4860,"('ShellTexture', 'FillingCreaminess', 'Sweetness', 'Flakiness')",CroissantDeliciousness,4860
4861,"('KeywordTargeting', 'AdCopy', 'Visuals', 'CalltoAction')",ClickThroughRate,4861
4862,"('Inseam', 'SleeveLength', 'ChestSize', 'Material')",ShirtComfortFit,4862
4863,"('MelodicContour', 'Harmony', 'RhythmicFeel', 'Instrumentation')",SongCatchiness,4863
4864,"('GrainQuality', 'ToastLevel', 'ExtractionMethod', 'WaterPurity')",CoffeeClarity,4864
4865,"('NutDensity', 'IrrigationMethod', 'SoilHealth', 'SunExposure')",AlmondYield,4865
4866,"('Temperature', 'humidity', 'windspeed', 'cloudcover')",chanceofrain,4866
4867,"('Price', 'Size', 'Location', 'Age')",Housevalue,4867
4868,"('Ingredients', 'Oventemperature', 'Bakingtime', 'Pansize')",Caketexture,4868
4869,"('Rainfall', 'SoilpH', 'Sunlight', 'Temperature')",Cropyield,4869
4870,"('Studytime', 'IQ', 'Teachingquality', 'Grades')",Testscore,4870
4871,"('Companyrevenue', 'Expenses', 'Assets', 'Debts')",Profit,4871
4872,"('Acceleration', 'Mass', 'Gravity', 'Dragforce')",Terminalvelocity,4872
4873,"('Practicetime', 'Technique', 'Balance', 'Flexibility')",Routinescore,4873
4874,"('CPUspeed', 'RAM', 'GPU', 'Storage')",Computerbenchmark,4874
4875,"('Velocity', 'Angleofattack', 'Mass', 'Drag')",Liftforce,4875
4876,"('Income', 'Savings', 'Interestrate', 'Years')",Investmentreturn,4876
4877,"('Weight', 'Reps', 'Sets', 'Resttime')",Musclegrowth,4877
4878,"('Ambientnoise', 'Microphonequality', 'Encoding', 'Volume')",Audioclarity,4878
4879,"('Ingredientquality', 'Chefskill', 'Appliances', 'Recipe')",Mealtaste,4879
4880,"('Milesdriven', 'MPG', 'Gasprice', 'Triplength')",Fuelcost,4880
4881,"('SATscore', 'GPA', 'Essays', 'Recommendations')",Collegeadmission,4881
4882,"('Bitterness', 'Sweetness', 'Carbonation', 'Alcoholcontent')",Beveragerating,4882
4883,"('Linesofcode', 'Developerskills', 'Toolsused', 'Bugsfixed')",Softwarequality,4883
4884,"('Height', 'Armspan', 'Leglength', 'Balance')",Highjumpachievement,4884
4885,"('Threadcount', 'Weavedensity', 'Softness', 'Durability')",Sheetquality,4885
4886,"('Fatcontent', 'Sugarcontent', 'Fibercontent', 'Portionsize')",Caloricintake,4886
4887,"('Interestrates', 'Incomestability', 'Debtlevels', 'Savingsrate')",Loanapproval,4887
4888,"('Legpower', 'Armpower', 'Strategy', 'Experience')",Racetime,4888
4889,"('Bass', 'Treble', 'Volume', 'Audiosource')",Soundquality,4889
4890,"('Instructorquality', 'Studentengagement', 'Retentionrate', 'Practicetime')",Testscores,4890
4891,"('Length', 'Width', 'Layers', 'Insulation')",Thermalefficiency,4891
4892,"('TORQUE', 'Horsepower', 'Displacement', 'Cylinders')",Engineoutput,4892
4893,"('Flightlength', 'Numberofconnections', 'Seatcomfort', 'Crewfriendliness')",Flightenjoyment,4893
4894,"('Fatiguelevel', 'Noiselevels', 'Workspacesize', 'Taskcomplexity')",Productivity,4894
4895,"('Woolquality', 'Dyequality', 'Watertemperature', 'Detergenttype')",Colorvibrancy,4895
4896,"('Numberoftrades', 'Winrate', 'Accountsize', 'Riskmanagement')",Tradingprofits,4896
4897,"('Slopeangle', 'Surfacefriction', 'Skierweight', 'Skilllevel')",Descentspeed,4897
4898,"('Age', 'Diet', 'Exercise', 'Stresslevels')",Healthscore,4898
4899,"('Numberofreps', 'Weightused', 'Restperiods', 'Technique')",Strengthgains,4899
4900,"('Cloudcover', 'Visibility', 'Temperature', 'Windspeed')",Flightsafety,4900
4901,"('Cropyield', 'Transportcosts', 'Storagecosts', 'Marketdemand')",Farmprofit,4901
4902,"('Drumspeed', 'Filtercleanliness', 'Temperature', 'Detergentconcentration')",Stainremoval,4902
4903,"('Lengthoffuse', 'Explosivepower', 'Detonationmethod', 'Numberoffragments')",Blastdamage,4903
4904,"('Threadthickness', 'Insulationquality', 'Conductorpurity', 'Voltagerating')",Amperagerating,4904
4905,"('Tirepressure', 'Vehicleweight', 'Suspensionstiffness', 'Roadroughness')",Ridecomfort,4905
4906,"('Paintopacity', 'Numberofcoats', 'Brushquality', 'Skillofpainter')",Surfaceappearance,4906
4907,"('Numberofvalves', 'Thermalefficiency', 'Fueltype', 'Displacement')",Enginehorsepower,4907
4908,"('Materialstrength', 'Designefficiency', 'Safetyfactor', 'Weight')",Structureintegrity,4908
4909,"('Lightintensity', 'Reflectorquality', 'Lenssize', 'Sensorsensitivity')",Imagesharpness,4909
4910,"('Wingspan', 'Aspectratio', 'Airfoildesign', 'Propulsiontype')",Aircraftrange,4910
4911,"('Bass', 'Midrange', 'Treble', 'Volume')",Soundfidelity,4911
4912,"('Width', 'Softness', 'Durability', 'Absorbency')",Tissuequality,4912
4913,"('Screensize', 'Resolution', 'Refreshrate', 'Responsetime')",Visualquality,4913
4914,"('Ingredientpurity', 'Equipmentcleanliness', 'Preparationskill', 'Servingtemperature')",Foodtaste,4914
4915,"('Questionrelevance', 'Difficultylevel', 'Timelimit', 'Resourceaccess')",Examperformance,4915
4916,"('CleaningsolutionpH', 'Watertemperature', 'Nozzlepressure', 'Detergentconcentration')",Surfacecleanliness,4916
4917,"('Numberofcoils', 'Coilthickness', 'Coolanttype', 'Compressorcapacity')",Refrigerationcapacity,4917
4918,"('Bladesharpness', 'Motorpower', 'Safetyfeatures', 'Handlecomfort')",Cuttingperformance,4918
4919,"('Woolquality', 'Stitchdensity', 'Elasticity', 'Comfort')",Garmentdurability,4919
4920,"('Teacherknowledge', 'Studentaptitude', 'Classresources', 'Parentalsupport')",Learningoutcomes,4920
4921,"('Singertalent', 'Lyricrelevance', 'Instrumentation', 'Productionquality')",Songpopularity,4921
4922,"('Processorcores', 'Memorybandwidth', 'Cachesize', 'Instructionsets')",Benchmarkscore,4922
4923,"('Tiregrip', 'Downforce', 'Fuelload', 'Pitstoptime')",Racepace,4923
4924,"('Beamcount', 'Threaddensity', 'Materialbreathability', 'Structuralintegrity')",Hammockcomfort,4924
4925,"('Cablethickness', 'Insulationrating', 'Bendradius', 'Fireresistance')",Electricalsafety,4925
4926,"('Batterycapacity', 'Dischargerate', 'Cyclelife', 'Energydensity')",Runtime,4926
4927,"('Aroma', 'Acidity', 'Body', 'Sweetness')",Coffeequality,4927
4928,"('Screenresolution', 'Coloraccuracy', 'Viewingangle', 'Brightnessuniformity')",Displayrating,4928
4929,"('Numberoftrades', 'Winrate', 'Positionsize', 'Riskmanagement')",Accountgrowth,4929
4930,"('Numberofwheels', 'Suspensiontravel', 'Gearrange', 'Riderfitness')",Off,4930
4931,"('Producequality', 'Skilllevel', 'Toolsharpness', 'Technique')",Dishtastiness,4931
4932,"('Enginedisplacement', 'Turbochargers', 'Fuelefficiency', 'Aerodynamics')",Topspeed,4932
4933,"('Wiregauge', 'Insulationthickness', 'Noiserejection', 'Impedance')",Audiosignalquality,4933
4934,"('Gravity', 'Launchangle', 'Spinrate', 'Surfacefriction')",Balltrajectory,4934
4935,"('Threadcount', 'Weavedensity', 'Comfortlevel', 'Warmthrating')",Sheetcoziness,4935
4936,"('Lengthoffiber', 'Colordepth', 'Luster', 'Softness')",Carpetquality,4936
4937,"('PSIrating', 'Treadpattern', 'Rimsize', 'Ridequality')",Tireperformance,4937
4938,"('Windspeed', 'Kitesurfacearea', 'Linelength', 'Skilllevel')",Liftgenerated,4938
4939,"('Sensorresolution', 'Imageprocessing', 'Focusaccuracy', 'Lightgatheringability')",Photoquality,4939
4940,"('Processorspeed', 'Memorycapacity', 'Storagespeed', 'GPUpower')",Gamingcapability,4940
4941,"('Numberofblades', 'Motorpower', 'Batterylife', 'Noiselevel')",Droneflighttime,4941
4942,"('Wirethickness', 'Braidcomplexity', 'Durabilityrating', 'Currentcapacity')",Chargingspeed,4942
4943,"('Farmacreage', 'Irrigationtype', 'Soilquality', 'Sunexposure')",Cropyieldperhectare,4943
4944,"('Factoryoutput', 'Transportcapacity', 'Storagefacilities', 'Demandforecasting')",Supplychainoptimization,4944
4945,"('Coursedifficulty', 'Studytime', 'Testpreparation', 'Knowledgeretention')",Examscore,4945
4946,"('Threadcount', 'Insulationthickness', 'Compressionrating', 'Packweight')",Sleepingbagwarmth,4946
4947,"('Numberoftrades', 'Winpercentage', 'Positionsizing', 'Stoplossuse')",Accountprofitability,4947
4948,"('Balance', 'Flexibility', 'Limbstrength', 'Skilllevel')",Routineexecutionscore,4948
4949,"('RAMspeed', 'CPUcores', 'GPUpower', 'Storagecapacity')",Gameperformance,4949
4950,"('Legstrength', 'Corestability', 'Balance', 'Flexibility')",Jumpheight,4950
4951,"('Tensilestrength', 'Impactrating', 'UVresistance', 'Weight')",Roofdurability,4951
4952,"('Accuracyrating', 'Weightcapacity', 'Drawlength', 'Kineticenergy')",Arrowspeed,4952
4953,"('Canopysize', 'Batterylife', 'Signalrange', 'Transmissionpower')",Droneradiocoverage,4953
4954,"('Numberofattachedparasites', 'Eggcountfecaltest', 'Bodycondition', 'Immuneresponse')",Horsehealthstatus,4954
4955,"('Acidcontent', 'Tanninlevels', 'Oakbarrelquality', 'Agingduration')",Winesmoothness,4955
4956,"('Forwarddrive', 'Steeringresponse', 'Suspensionstiffness', 'Centerofgravity')",Vehiclehandling,4956
4957,"('Enginedisplacement', 'Transmissionratios', 'Weightbalance', 'Aerodynamics')",Acceleration,4957
4958,"('Datainputrate', 'Algorithmefficiency', 'Modelarchitecture', 'Computepower')",AIaccuracy,4958
4959,"('Woolorigin', 'Dyeformula', 'Weavepattern', 'Garmentstructure')",Sweateruniqueness,4959
4960,"('Lyricmeaningfulnes', 'Melodiccomplexity', 'Vocalcontrol', 'Instrumentalskill')",Songimpressiveness,4960
4961,"('Canopyfabric', 'Frameworkstrength', 'Weight', 'Packeddimensions')",Tentstability,4961
4962,"('Numberofdiodes', 'Lightspectrum', 'Beamangle', 'CRIrating')",Growlighteffectiveness,4962
4963,"('cleanserpH', 'Waterhardness', 'Agitationmethod', 'Rinsingtechnique')",Dishcleanliness,4963
4964,"('Patientage', 'yearsofeducation', 'IQscore', 'householdincome')",depressionscore,4964
4965,"('Ingredientcost', 'preparationtime', 'caloriecount', 'platepresentation')",restaurantentreeprice,4965
4966,"('Cloudcoverage', 'humidity', 'windspeed', 'pollencount')",likelihoodofrain,4966
4967,"('Numberofemployees', 'averageemployeeexperience', 'R&Dspending', 'advertisingbudget')",companyprofits,4967
4968,"('Bloodpressure', 'cholesterollevel', 'smokingstatus', 'familyhistory')",heartdiseaserisk,4968
4969,"('Crimerate', 'highschoolgraduationrate', 'unemploymentrate', 'accesstosocialservices')",violentcrimerate,4969
4970,"('Enginesize', 'towingcapacity', 'seatingcapacity', 'numberofcupholders')",truckresalevalue,4970
4971,"('Cropyield', 'soilnutrition', 'rainfall', 'seedquality')",harvestprofits,4971
4972,"('Bandwidth', 'latency', 'serverload', 'networktraffic')",websiteuptime,4972
4973,"('Commutedistance', 'walkabilityscore', 'schooldistrictranking', 'propertytaxrate')",homeprice,4973
4974,"('Ingredientcost', 'preparationtime', 'platepresentation', 'caloriecount')",restaurantentreeprice,4974
4975,"('Yearsofeducation', 'IQscore', 'householdincome', 'patientage')",depressionscore,4975
4976,"('Cloudcoverage', 'windspeed', 'humidity', 'pollencount')",likelihoodofrain,4976
