input,target,trial_id,task_id
"[0.55, 0.68, 0.94, 0.39]",4.93,9,637
"[0.71, 0.36, 0.61, 0.75]",4.41,10,637
"[0.44, 0.92, 0.27, 0.51]",4.17,11,637
"[0.65, 0.51, 0.89, 0.32]",5.01,12,637
"[0.33, 0.64, 0.45, 0.69]",3.63,13,637
"[0.98, 0.45, 0.53, 0.44]",6.15,14,637
"[0.59, 0.82, 0.39, 0.56]",4.79,15,637
"[0.25, 0.99, 0.71, 0.41]",3.91,16,637
"[0.81, 0.38, 0.96, 0.28]",5.53,17,637
"[0.46, 0.75, 0.59, 0.63]",4.25,18,637
"[0.92, 0.62, 0.44, 0.49]",5.87,19,637
"[8.21, 5.19, 3.85, 2.11]",7.42,0,638
"[3.98, 7.51, 2.46, 4.81]",5.13,1,638
"[6.54, 4.23, 5.93, 3.29]",6.21,2,638
"[5.67, 3.14, 6.71, 2.58]",5.81,3,638
"[4.85, 6.92, 3.59, 4.39]",5.51,4,638
"[7.39, 5.85, 4.17, 3.67]",7.01,5,638
"[3.42, 4.69, 5.23, 2.85]",4.91,6,638
"[6.19, 6.13, 4.51, 3.93]",6.65,7,638
"[5.31, 3.81, 6.39, 2.97]",5.62,8,638
"[4.11, 7.25, 3.19, 4.61]",5.23,9,638
"[7.81, 5.49, 4.73, 3.51]",7.35,10,638
"[3.65, 4.35, 5.67, 2.49]",5.04,11,638
"[6.87, 6.51, 4.83, 4.13]",7.11,12,638
"[5.95, 3.47, 6.59, 3.01]",6.25,13,638
"[4.59, 7.63, 3.41, 4.83]",5.79,14,638
"[8.53, 5.91, 5.13, 3.75]",7.81,15,638
"[3.89, 4.59, 5.85, 2.71]",5.36,16,638
"[7.15, 6.29, 5.01, 3.91]",7.47,17,638
"[6.41, 3.99, 6.87, 2.87]",6.58,18,638
"[5.11, 7.39, 4.27, 4.25]",6.01,19,638
"[0.43, 12.21, 0.71, 8.14]",23.95,0,640
"[0.91, 15.63, 0.52, 9.85]",30.11,1,640
"[0.19, 10.85, 0.81, 7.42]",20.63,2,640
"[0.67, 14.39, 0.58, 8.91]",26.52,3,640
"[0.85, 16.91, 0.45, 10.19]",32.85,4,640
"[0.39, 12.59, 0.73, 8.58]",24.29,5,640
"[0.59, 13.71, 0.62, 9.23]",27.14,6,640
"[0.25, 11.31, 0.79, 7.93]",22.41,7,640
"[0.51, 13.19, 0.55, 8.75]",25.67,8,640
"[0.97, 17.43, 0.48, 10.63]",34.59,9,640
"[0.31, 12.03, 0.75, 8.29]",23.19,10,640
"[0.63, 14.07, 0.61, 9.01]",26.99,11,640
"[0.13, 10.51, 0.83, 7.51]",20.91,12,640
"[0.77, 15.11, 0.53, 9.47]",29.43,13,640
"[0.49, 13.49, 0.57, 8.97]",26.25,14,640
"[0.87, 16.33, 0.46, 10.39]",33.19,15,640
"[0.41, 12.87, 0.72, 8.67]",24.83,16,640
"[0.69, 14.53, 0.59, 9.13]",27.71,17,640
"[0.29, 11.83, 0.77, 8.11]",22.87,18,640
"[0.55, 13.85, 0.56, 9.31]",26.57,19,640
"[0.432, 0.751, 0.219, 0.985]",0.614,0,641
"[0.191, 0.467, 0.853, 0.129]",0.392,1,641
"[0.639, 0.823, 0.351, 0.675]",0.739,2,641
"[0.918, 0.295, 0.491, 0.842]",0.811,3,641
"[0.056, 0.939, 0.628, 0.305]",0.531,4,641
"[0.784, 0.112, 0.759, 0.463]",0.653,5,641
"[0.267, 0.619, 0.897, 0.717]",0.574,6,641
"[0.496, 0.854, 0.138, 0.941]",0.694,7,641
"[0.711, 0.376, 0.624, 0.198]",0.561,8,641
"[0.943, 0.527, 0.815, 0.651]",0.839,9,641
"[0.118, 0.742, 0.492, 0.874]",0.466,10,641
"[0.659, 0.985, 0.271, 0.437]",0.718,11,641
"[0.402, 0.213, 0.951, 0.569]",0.504,12,641
"[0.875, 0.649, 0.316, 0.792]",0.764,13,641
"[0.294, 0.861, 0.544, 0.119]",0.436,14,641
"[0.517, 0.382, 0.739, 0.926]",0.599,15,641
"[0.146, 0.917, 0.463, 0.758]",0.482,16,641
"[0.821, 0.634, 0.189, 0.509]",0.713,17,641
"[0.973, 0.458, 0.821, 0.281]",0.852,18,641
"[0.359, 0.694, 0.917, 0.843]",0.611,19,641
"[0.67, 0.43, 0.81, 0.29]",0.58,0,642
"[0.31, 0.95, 0.11, 0.63]",0.42,1,642
"[0.85, 0.21, 0.58, 0.46]",0.73,2,642
"[0.49, 0.75, 0.34, 0.88]",0.55,3,642
"[0.91, 0.62, 0.41, 0.19]",0.81,4,642
"[0.13, 0.53, 0.92, 0.67]",0.39,5,642
"[0.76, 0.39, 0.65, 0.51]",0.63,6,642
"[0.59, 0.87, 0.26, 0.78]",0.51,7,642
"[0.25, 0.49, 0.83, 0.31]",0.45,8,642
"[0.97, 0.18, 0.48, 0.93]",0.85,9,642
"[0.44, 0.71, 0.59, 0.25]",0.49,10,642
"[0.82, 0.32, 0.69, 0.44]",0.67,11,642
"[0.56, 0.91, 0.22, 0.58]",0.59,12,642
"[0.38, 0.64, 0.85, 0.49]",0.52,13,642
"[0.69, 0.46, 0.53, 0.82]",0.61,14,642
"[0.11, 0.79, 0.97, 0.36]",0.35,15,642
"[0.63, 0.28, 0.42, 0.95]",0.56,16,642
"[0.94, 0.51, 0.78, 0.13]",0.79,17,642
"[0.27, 0.85, 0.61, 0.72]",0.47,18,642
"[0.74, 0.39, 0.31, 0.57]",0.62,19,642
"[0.83, 0.29, 0.67, 0.11]",242.91,0,643
"[0.41, 0.56, 0.32, 0.85]",214.19,1,643
"[0.91, 0.18, 0.49, 0.73]",259.13,2,643
"[0.59, 0.82, 0.41, 0.28]",229.51,3,643
"[0.35, 0.65, 0.58, 0.95]",204.29,4,643
"[0.77, 0.45, 0.69, 0.52]",243.85,5,643
"[0.28, 0.39, 0.84, 0.61]",193.71,6,643
"[0.63, 0.74, 0.25, 0.81]",233.42,7,643
"[0.52, 0.31, 0.91, 0.44]",223.15,8,643
"[0.46, 0.88, 0.36, 0.75]",218.59,9,643
"[0.98, 0.21, 0.62, 0.58]",272.93,10,643
"[0.71, 0.49, 0.53, 0.39]",239.82,11,643
"[0.19, 0.62, 0.79, 0.92]",185.31,12,643
"[0.87, 0.35, 0.48, 0.65]",251.98,13,643
"[0.44, 0.59, 0.71, 0.33]",216.94,14,643
"[0.67, 0.83, 0.22, 0.76]",236.14,15,643
"[0.31, 0.42, 0.95, 0.51]",201.57,16,643
"[0.95, 0.27, 0.81, 0.68]",265.46,17,643
"[0.55, 0.69, 0.39, 0.87]",226.78,18,643
"[0.22, 0.51, 0.63, 0.94]",189.85,19,643
"[0.79, 0.43, 0.56, 0.29]",248.32,20,643
"[0.73, 0.42, 0.91, 0.19]",0.58,0,645
"[0.28, 0.67, 0.14, 0.85]",0.41,1,645
"[0.95, 0.31, 0.76, 0.48]",0.81,2,645
"[0.11, 0.59, 0.38, 0.63]",0.29,3,645
"[0.51, 0.94, 0.22, 0.71]",0.65,4,645
"[0.85, 0.17, 0.49, 0.39]",0.73,5,645
"[0.39, 0.75, 0.93, 0.55]",0.62,6,645
"[0.67, 0.43, 0.11, 0.92]",0.51,7,645
"[0.24, 0.87, 0.69, 0.35]",0.45,8,645
"[0.98, 0.56, 0.84, 0.27]",0.83,9,645
"[0.62, 0.29, 0.57, 0.81]",0.54,10,645
"[0.46, 0.91, 0.35, 0.14]",0.49,11,645
"[0.79, 0.13, 0.65, 0.51]",0.68,12,645
"[0.33, 0.61, 0.92, 0.76]",0.56,13,645
"[0.58, 0.82, 0.48, 0.29]",0.63,14,645
"[0.19, 0.49, 0.72, 0.95]",0.39,15,645
"[0.91, 0.25, 0.59, 0.67]",0.77,16,645
"[0.44, 0.96, 0.17, 0.44]",0.53,17,645
"[0.71, 0.38, 0.83, 0.59]",0.69,18,645
"[0.15, 0.64, 0.41, 0.82]",0.34,19,645
"[3.21, 0.85, 1.49, 0.23]",10.12,0,646
"[1.98, 1.21, 0.91, 0.67]",7.53,1,646
"[2.51, 0.63, 1.02, 0.45]",8.19,2,646
"[4.19, 1.54, 1.83, 0.89]",12.85,3,646
"[2.09, 0.81, 1.19, 0.39]",6.98,4,646
"[3.85, 1.19, 1.62, 0.56]",11.39,5,646
"[1.46, 0.99, 0.76, 0.59]",6.21,6,646
"[3.06, 1.01, 1.35, 0.48]",9.57,7,646
"[2.63, 0.93, 1.49, 0.65]",8.85,8,646
"[1.79, 0.75, 0.98, 0.42]",6.53,9,646
"[4.57, 1.81, 2.21, 1.03]",14.29,10,646
"[2.39, 0.87, 1.11, 0.51]",7.91,11,646
"[3.51, 1.42, 1.75, 0.73]",11.82,12,646
"[1.92, 1.04, 0.85, 0.61]",7.19,13,646
"[2.81, 1.15, 1.58, 0.82]",9.99,14,646
"[4.03, 1.64, 2.05, 0.95]",13.47,15,646
"[2.15, 0.96, 1.23, 0.54]",7.43,16,646
"[3.27, 1.29, 1.67, 0.79]",10.69,17,646
"[1.67, 0.89, 0.92, 0.47]",6.85,18,646
"[2.99, 1.08, 1.44, 0.69]",9.31,19,646
"[0.85, 0.41, 0.19, 0.67]",0.73,0,651
"[0.31, 0.58, 0.83, 0.29]",0.51,1,651
"[0.48, 0.91, 0.35, 0.56]",0.63,2,651
"[0.14, 0.22, 0.61, 0.85]",0.44,3,651
"[0.67, 0.39, 0.52, 0.17]",0.59,4,651
"[0.92, 0.75, 0.28, 0.43]",0.81,5,651
"[0.59, 0.65, 0.49, 0.72]",0.67,6,651
"[0.26, 0.18, 0.87, 0.39]",0.46,7,651
"[0.71, 0.53, 0.31, 0.95]",0.71,8,651
"[0.44, 0.82, 0.59, 0.26]",0.59,9,651
"[0.11, 0.49, 0.78, 0.51]",0.39,10,651
"[0.63, 0.36, 0.94, 0.63]",0.65,11,651
"[0.97, 0.67, 0.42, 0.79]",0.83,12,651
"[0.38, 0.51, 0.23, 0.87]",0.54,13,651
"[0.77, 0.29, 0.67, 0.42]",0.62,14,651
"[0.55, 0.95, 0.39, 0.69]",0.69,15,651
"[0.23, 0.87, 0.55, 0.31]",0.48,16,651
"[0.81, 0.44, 0.75, 0.58]",0.73,17,651
"[0.46, 0.13, 0.92, 0.65]",0.57,18,651
"[0.69, 0.76, 0.11, 0.46]",0.65,19,651
"[0.43, 0.67, 0.29, 0.11]",0.52,0,652
"[0.91, 0.35, 0.81, 0.46]",0.73,1,652
"[0.14, 0.59, 0.43, 0.65]",0.38,2,652
"[0.75, 0.28, 0.56, 0.38]",0.62,3,652
"[0.68, 0.92, 0.19, 0.55]",0.78,4,652
"[0.31, 0.44, 0.69, 0.22]",0.45,5,652
"[0.85, 0.61, 0.49, 0.71]",0.83,6,652
"[0.59, 0.17, 0.74, 0.39]",0.59,7,652
"[0.26, 0.83, 0.35, 0.58]",0.51,8,652
"[0.48, 0.65, 0.41, 0.29]",0.53,9,652
"[0.97, 0.42, 0.62, 0.49]",0.86,10,652
"[0.13, 0.51, 0.28, 0.43]",0.33,11,652
"[0.71, 0.88, 0.53, 0.64]",0.79,12,652
"[0.39, 0.24, 0.85, 0.31]",0.48,13,652
"[0.62, 0.79, 0.34, 0.54]",0.68,14,652
"[0.56, 0.33, 0.47, 0.26]",0.55,15,652
"[0.82, 0.69, 0.58, 0.45]",0.81,16,652
"[0.25, 0.94, 0.38, 0.59]",0.51,17,652
"[0.46, 0.56, 0.63, 0.36]",0.52,18,652
"[0.19, 0.38, 0.92, 0.42]",0.41,19,652
"[0.73, 0.49, 0.51, 0.61]",0.73,20,652
"[0.817, 0.453, 0.191, 0.629]",0.741,0,653
"[0.351, 0.928, 0.473, 0.815]",0.513,1,653
"[0.493, 0.279, 0.935, 0.118]",0.441,2,653
"[0.671, 0.139, 0.657, 0.489]",0.583,3,653
"[0.921, 0.755, 0.321, 0.946]",0.849,4,653
"[0.185, 0.634, 0.812, 0.271]",0.393,5,653
"[0.756, 0.468, 0.219, 0.698]",0.623,6,653
"[0.598, 0.812, 0.438, 0.354]",0.566,7,653
"[0.429, 0.195, 0.961, 0.842]",0.515,8,653
"[0.937, 0.621, 0.753, 0.519]",0.794,9,653
"[0.263, 0.874, 0.315, 0.649]",0.455,10,653
"[0.812, 0.392, 0.568, 0.738]",0.693,11,653
"[0.138, 0.957, 0.429, 0.184]",0.341,12,653
"[0.649, 0.541, 0.275, 0.863]",0.593,13,653
"[0.974, 0.819, 0.634, 0.455]",0.864,14,653
"[0.517, 0.268, 0.945, 0.713]",0.562,15,653
"[0.392, 0.735, 0.196, 0.528]",0.483,16,653
"[0.854, 0.463, 0.812, 0.639]",0.744,17,653
"[0.289, 0.951, 0.379, 0.246]",0.411,18,653
"[0.738, 0.118, 0.654, 0.795]",0.636,19,653
"[0.814, 0.351, 0.927, 0.219]",0.853,0,654
"[0.435, 0.982, 0.189, 0.561]",0.637,1,654
"[0.276, 0.119, 0.748, 0.804]",0.462,2,654
"[0.938, 0.654, 0.315, 0.467]",0.941,3,654
"[0.159, 0.812, 0.693, 0.239]",0.491,4,654
"[0.623, 0.275, 0.951, 0.811]",0.756,5,654
"[0.982, 0.431, 0.582, 0.358]",0.911,6,654
"[0.467, 0.951, 0.138, 0.627]",0.634,7,654
"[0.351, 0.649, 0.824, 0.514]",0.563,8,654
"[0.756, 0.192, 0.471, 0.939]",0.693,9,654
"[0.582, 0.814, 0.269, 0.192]",0.621,10,654
"[0.119, 0.561, 0.951, 0.649]",0.412,11,654
"[0.649, 0.467, 0.814, 0.275]",0.641,12,654
"[0.189, 0.814, 0.622, 0.951]",0.531,13,654
"[0.814, 0.189, 0.649, 0.119]",0.753,14,654
"[0.622, 0.693, 0.192, 0.582]",0.567,15,654
"[0.561, 0.622, 0.814, 0.467]",0.645,16,654
"[0.192, 0.351, 0.582, 0.649]",0.421,17,654
"[0.693, 0.756, 0.467, 0.814]",0.731,18,654
"[0.939, 0.582, 0.649, 0.189]",0.853,19,654
"[0.471, 0.622, 0.814, 0.693]",0.604,20,654
"[0.73, 0.41, 0.19, 0.85]",2.51,0,655
"[0.91, 0.67, 0.43, 0.59]",3.42,1,655
"[0.35, 0.23, 0.11, 0.97]",1.81,2,655
"[0.58, 0.39, 0.28, 0.73]",2.17,3,655
"[0.49, 0.32, 0.15, 0.82]",2.03,4,655
"[0.82, 0.56, 0.36, 0.64]",3.15,5,655
"[0.26, 0.19, 0.07, 0.91]",1.63,6,655
"[0.69, 0.48, 0.31, 0.79]",2.64,7,655
"[0.44, 0.29, 0.17, 0.87]",2.11,8,655
"[0.62, 0.43, 0.25, 0.75]",2.49,9,655
"[0.38, 0.25, 0.13, 0.93]",1.95,10,655
"[0.54, 0.37, 0.22, 0.81]",2.31,11,655
"[0.96, 0.72, 0.46, 0.61]",3.83,12,655
"[0.31, 0.21, 0.09, 0.95]",1.77,13,655
"[0.65, 0.45, 0.29, 0.77]",2.58,14,655
"[0.41, 0.27, 0.14, 0.89]",2.05,15,655
"[0.79, 0.53, 0.34, 0.69]",2.97,16,655
"[0.24, 0.17, 0.06, 0.98]",1.59,17,655
"[0.51, 0.35, 0.2, 0.83]",2.25,18,655
"[0.87, 0.63, 0.4, 0.67]",3.52,19,655
"[450.23, 125.12, 75.43, 0.15]",612.19,0,656
"[320.11, 95.65, 50.21, 0.12]",471.89,1,656
"[540.98, 140.0, 85.0, 0.18]",733.15,2,656
"[210.56, 80.45, 40.12, 0.1]",351.99,3,656
"[390.85, 115.78, 65.34, 0.14]",562.92,4,656
"[480.0, 130.0, 75.0, 0.16]",671.15,5,656
"[240.0, 90.0, 45.0, 0.11]",401.92,6,656
"[360.0, 105.0, 60.0, 0.13]",501.85,7,656
"[510.0, 135.0, 80.0, 0.17]",711.12,8,656
"[270.0, 100.0, 50.0, 0.12]",441.99,9,656
"[420.0, 120.0, 70.0, 0.15]",631.14,10,656
"[300.0, 110.0, 55.0, 0.13]",481.91,11,656
"[450.0, 125.0, 75.0, 0.16]",671.18,12,656
"[330.0, 100.0, 50.0, 0.12]",501.94,13,656
"[510.0, 140.0, 85.0, 0.18]",741.16,14,656
"[240.0, 90.0, 45.0, 0.11]",391.95,15,656
"[360.0, 105.0, 60.0, 0.13]",511.89,16,656
"[390.0, 115.0, 65.0, 0.14]",591.93,17,656
"[480.0, 130.0, 75.0, 0.16]",701.13,18,656
"[270.0, 100.0, 50.0, 0.12]",441.92,19,656
"[420.0, 120.0, 70.0, 0.15]",651.17,20,656
"[1.731, 12000.0, 55000.0, 25000.0]",0.83,0,658
"[2.655, 15000.0, 48000.0, 22000.0]",0.69,1,658
"[3.819, 10000.0, 62000.0, 28000.0]",0.92,2,658
"[4.592, 18000.0, 41000.0, 20000.0]",0.55,3,658
"[5.745, 11000.0, 58000.0, 24000.0]",0.86,4,658
"[6.678, 13000.0, 52000.0, 23000.0]",0.73,5,658
"[7.871, 9000.0, 65000.0, 29000.0]",0.95,6,658
"[8.516, 19000.0, 39000.0, 21000.0]",0.48,7,658
"[9.762, 12000.0, 56000.0, 26000.0]",0.84,8,658
"[10.703, 14000.0, 54000.0, 25000.0]",0.79,9,658
"[11.849, 10000.0, 63000.0, 31000.0]",0.98,10,658
"[12.641, 16000.0, 50000.0, 24000.0]",0.66,11,658
"[13.786, 11000.0, 57000.0, 27000.0]",0.88,12,658
"[14.529, 20000.0, 38000.0, 22000.0]",0.43,13,658
"[15.722, 13000.0, 55000.0, 26000.0]",0.82,14,658
"[16.814, 9000.0, 61000.0, 30000.0]",0.94,15,658
"[17.694, 15000.0, 53000.0, 28000.0]",0.77,16,658
"[18.857, 10000.0, 64000.0, 32000.0]",1.01,17,658
"[19.599, 18000.0, 42000.0, 23000.0]",0.52,18,658
"[20.756, 12000.0, 58000.0, 29000.0]",0.87,19,658
"[1150.0, 3.4, 2.8, 0.8]",0.73,0,659
"[940.0, 2.9, 2.2, 0.4]",0.41,1,659
"[1260.0, 3.7, 3.5, 0.9]",0.85,2,659
"[1070.0, 3.1, 2.5, 0.6]",0.62,3,659
"[820.0, 2.5, 1.9, 0.3]",0.29,4,659
"[1310.0, 3.9, 3.8, 0.95]",0.92,5,659
"[970.0, 3.2, 2.7, 0.7]",0.71,6,659
"[1100.0, 3.5, 3.1, 0.8]",0.81,7,659
"[850.0, 2.7, 2.1, 0.4]",0.38,8,659
"[1190.0, 3.6, 3.3, 0.85]",0.83,9,659
"[900.0, 3.0, 2.4, 0.5]",0.53,10,659
"[1280.0, 3.8, 3.6, 0.93]",0.91,11,659
"[1040.0, 3.3, 2.9, 0.75]",0.76,12,659
"[760.0, 2.3, 1.7, 0.2]",0.24,13,659
"[1220.0, 3.7, 3.4, 0.88]",0.86,14,659
"[1130.0, 3.4, 3.0, 0.82]",0.84,15,659
"[890.0, 2.9, 2.3, 0.48]",0.51,16,659
"[1350.0, 4.0, 4.0, 0.98]",0.96,17,659
"[1010.0, 3.2, 2.6, 0.65]",0.68,18,659
"[930.0, 3.0, 2.5, 0.55]",0.59,19,659
"[0.72, 64.19, 10.85, 18.51]",0.43,0,661
"[0.31, 51.28, 8.12, 12.79]",0.21,1,661
"[0.85, 70.51, 12.39, 20.93]",0.58,2,661
"[0.49, 58.14, 9.81, 15.62]",0.36,3,661
"[0.67, 65.82, 11.47, 19.15]",0.48,4,661
"[0.22, 45.69, 7.35, 11.04]",0.17,5,661
"[0.95, 83.21, 14.92, 24.56]",0.73,6,661
"[0.56, 61.49, 10.29, 16.85]",0.41,7,661
"[0.38, 53.92, 8.59, 13.42]",0.29,8,661
"[0.81, 75.13, 13.23, 21.98]",0.63,9,661
"[0.44, 56.85, 9.27, 14.51]",0.34,10,661
"[0.91, 80.56, 15.11, 23.82]",0.78,11,661
"[0.59, 63.25, 10.93, 17.38]",0.46,12,661
"[0.27, 48.41, 7.81, 12.19]",0.23,13,661
"[0.88, 79.29, 14.55, 22.69]",0.71,14,661
"[0.51, 60.17, 9.95, 15.93]",0.39,15,661
"[0.34, 52.63, 8.15, 13.07]",0.28,16,661
"[0.76, 72.59, 12.89, 20.41]",0.56,17,661
"[0.65, 67.11, 11.71, 18.57]",0.49,18,661
"[0.42, 55.98, 9.63, 14.23]",0.33,19,661
"[7.32, 0.85, 0.42, 0.91]",82.11,0,662
"[5.11, 0.67, 0.31, 0.56]",74.29,1,662
"[8.49, 0.92, 0.51, 0.75]",85.43,2,662
"[4.23, 0.59, 0.29, 0.41]",69.93,3,662
"[6.75, 0.79, 0.44, 0.65]",80.59,4,662
"[3.89, 0.53, 0.26, 0.35]",66.17,5,662
"[9.13, 0.96, 0.58, 0.83]",89.02,6,662
"[5.67, 0.73, 0.39, 0.58]",76.41,7,662
"[7.91, 0.87, 0.48, 0.71]",83.81,8,662
"[4.56, 0.62, 0.33, 0.46]",71.53,9,662
"[6.29, 0.76, 0.41, 0.61]",79.15,10,662
"[3.41, 0.49, 0.24, 0.31]",64.11,11,662
"[8.71, 0.93, 0.54, 0.79]",86.35,12,662
"[5.93, 0.81, 0.46, 0.64]",78.03,13,662
"[7.15, 0.83, 0.45, 0.68]",81.49,14,662
"[4.89, 0.65, 0.36, 0.51]",73.21,15,662
"[6.51, 0.77, 0.43, 0.63]",80.27,16,662
"[3.97, 0.55, 0.28, 0.39]",67.39,17,662
"[8.33, 0.91, 0.52, 0.76]",84.69,18,662
"[5.39, 0.69, 0.37, 0.53]",75.53,19,662
"[23.41, 0.65, 17.82, 12.19]",74.25,0,663
"[11.91, 0.48, 19.39, 10.85]",67.13,1,663
"[30.18, 0.73, 16.59, 13.49]",80.91,2,663
"[18.32, 0.59, 18.13, 11.62]",72.41,3,663
"[25.95, 0.68, 17.27, 12.79]",78.55,4,663
"[14.53, 0.45, 19.85, 10.29]",64.81,5,663
"[28.69, 0.71, 16.91, 13.19]",82.17,6,663
"[20.49, 0.62, 18.51, 12.03]",75.69,7,663
"[32.01, 0.75, 16.35, 13.93]",85.83,8,663
"[16.79, 0.53, 19.19, 11.09]",70.11,9,663
"[26.63, 0.69, 17.63, 13.03]",80.33,10,663
"[12.29, 0.43, 20.07, 9.95]",62.39,11,663
"[29.17, 0.72, 17.03, 13.49]",83.51,12,663
"[22.91, 0.65, 18.29, 12.59]",77.93,13,663
"[19.19, 0.58, 18.81, 11.45]",73.29,14,663
"[27.41, 0.7, 17.41, 13.13]",81.85,15,663
"[15.01, 0.49, 19.55, 10.63]",68.57,16,663
"[31.35, 0.76, 16.55, 14.09]",87.15,17,663
"[24.51, 0.66, 18.01, 12.91]",79.59,18,663
"[13.59, 0.46, 20.29, 10.21]",65.05,19,663
"[35.12, 7.89, 0.42, 18.91]",62.35,0,664
"[28.56, 5.12, 0.71, 22.18]",51.92,1,664
"[40.85, 9.35, 0.29, 15.67]",68.19,2,664
"[32.11, 6.49, 0.53, 20.93]",58.75,3,664
"[25.94, 4.82, 0.85, 24.51]",46.32,4,664
"[38.42, 8.19, 0.37, 17.35]",64.51,5,664
"[29.73, 5.95, 0.63, 21.18]",53.92,6,664
"[43.19, 10.12, 0.23, 14.29]",72.85,7,664
"[26.51, 4.35, 0.97, 26.73]",42.15,8,664
"[36.95, 7.32, 0.45, 19.51]",61.19,9,664
"[31.38, 6.07, 0.58, 22.67]",55.85,10,664
"[41.62, 9.85, 0.31, 16.11]",69.92,11,664
"[27.89, 5.21, 0.75, 23.95]",48.53,12,664
"[34.15, 6.84, 0.51, 20.29]",59.42,13,664
"[39.85, 8.58, 0.39, 18.83]",66.35,14,664
"[30.46, 5.67, 0.65, 21.83]",54.92,15,664
"[44.95, 10.85, 0.19, 13.47]",75.19,16,664
"[24.18, 4.01, 1.03, 28.39]",39.85,17,664
"[37.29, 7.69, 0.43, 19.97]",63.51,18,664
"[33.68, 6.39, 0.56, 21.39]",57.42,19,664
"[1.81, 125.42, 28.15, 7.93]",8.51,0,665
"[2.43, 150.19, 25.81, 8.51]",7.19,1,665
"[1.25, 110.85, 30.41, 7.29]",9.13,2,665
"[2.91, 165.62, 23.51, 9.15]",6.53,3,665
"[1.58, 120.91, 27.83, 7.71]",8.21,4,665
"[2.13, 140.39, 26.19, 8.39]",7.59,5,665
"[1.91, 130.17, 24.93, 8.93]",7.01,6,665
"[1.45, 115.43, 29.51, 7.51]",8.83,7,665
"[2.67, 155.89, 22.81, 9.49]",6.27,8,665
"[1.79, 125.91, 26.67, 8.11]",7.43,9,665
"[2.35, 145.69, 25.39, 8.69]",7.15,10,665
"[1.51, 118.17, 28.31, 7.91]",8.59,11,665
"[2.83, 160.39, 23.19, 9.71]",6.03,12,665
"[1.98, 135.45, 25.93, 8.45]",7.31,13,665
"[2.09, 138.93, 26.51, 8.51]",7.49,14,665
"[1.29, 105.81, 30.99, 7.19]",9.41,15,665
"[2.59, 152.19, 24.15, 9.29]",6.65,16,665
"[1.65, 122.49, 27.29, 8.01]",8.01,17,665
"[2.49, 148.45, 25.71, 9.01]",6.91,18,665
"[1.37, 112.15, 29.81, 7.61]",8.95,19,665
"[1.25, 30.0, 0.4, 70.0]",12.8,0,666
"[2.3, 50.0, 0.6, 50.0]",14.1,1,666
"[3.22, 20.0, 0.3, 60.0]",11.4,2,666
"[4.28, 40.0, 0.5, 40.0]",13.3,3,666
"[5.24, 35.0, 0.45, 55.0]",12.5,4,666
"[6.26, 25.0, 0.35, 65.0]",12.1,5,666
"[7.29, 55.0, 0.7, 45.0]",14.5,6,666
"[8.23, 30.0, 0.4, 70.0]",11.9,7,666
"[9.27, 45.0, 0.55, 35.0]",13.7,8,666
"[10.31, 60.0, 0.8, 30.0]",15.2,9,666
"[11.25, 20.0, 0.3, 80.0]",12.3,10,666
"[12.28, 50.0, 0.65, 25.0]",14.2,11,666
"[13.24, 40.0, 0.5, 60.0]",12.9,12,666
"[14.29, 35.0, 0.45, 50.0]",13.9,13,666
"[15.26, 55.0, 0.75, 40.0]",14.8,14,666
"[16.23, 45.0, 0.55, 65.0]",13.1,15,666
"[17.3, 30.0, 0.4, 75.0]",14.6,16,666
"[18.27, 25.0, 0.35, 85.0]",13.4,17,666
"[19.25, 60.0, 0.85, 20.0]",15.5,18,666
"[20.28, 20.0, 0.25, 90.0]",13.5,19,666
"[0.62, 0.85, 0.31, 0.48]",0.41,0,667
"[0.39, 0.59, 0.67, 0.71]",0.54,1,667
"[0.51, 0.93, 0.19, 0.65]",0.45,2,667
"[0.75, 0.38, 0.82, 0.42]",0.58,3,667
"[0.28, 0.74, 0.56, 0.59]",0.49,4,667
"[0.44, 0.62, 0.91, 0.75]",0.52,5,667
"[0.91, 0.51, 0.35, 0.69]",0.61,6,667
"[0.17, 0.95, 0.43, 0.53]",0.47,7,667
"[0.67, 0.29, 0.76, 0.63]",0.56,8,667
"[0.53, 0.81, 0.27, 0.45]",0.51,9,667
"[0.82, 0.43, 0.61, 0.72]",0.59,10,667
"[0.35, 0.67, 0.85, 0.56]",0.54,11,667
"[0.49, 0.31, 0.92, 0.68]",0.53,12,667
"[0.71, 0.58, 0.39, 0.79]",0.62,13,667
"[0.23, 0.89, 0.52, 0.51]",0.49,14,667
"[0.96, 0.25, 0.65, 0.73]",0.65,15,667
"[0.41, 0.73, 0.48, 0.62]",0.51,16,667
"[0.64, 0.56, 0.82, 0.67]",0.58,17,667
"[0.13, 0.98, 0.41, 0.55]",0.48,18,667
"[0.77, 0.46, 0.71, 0.81]",0.63,19,667
"[0.47, 0.19, 0.06, 0.32]",0.83,0,668
"[0.91, 0.51, 0.23, 0.45]",1.21,1,668
"[0.13, 0.38, 0.17, 0.29]",0.51,2,668
"[0.62, 0.31, 0.11, 0.41]",0.95,3,668
"[0.85, 0.67, 0.35, 0.52]",1.42,4,668
"[0.29, 0.49, 0.25, 0.39]",0.73,5,668
"[0.56, 0.43, 0.2, 0.35]",0.87,6,668
"[0.19, 0.28, 0.13, 0.23]",0.41,7,668
