,feature_names,target_names,task_id
5562,"[' Pitch', ' Timbre']","[' High Chimes', ' Low Rumbles']",5562
5563,"[' Color', ' Saturation']","[' Bright Blooms', ' Muted Fruits']",5563
5564,"[' Clarity', ' Movement']","[' Clear Waves', ' Fuzzy Blurs']",5564
5565,"[' Temperature', ' Material']","[' Hot Flames', ' Cool Waters']",5565
5566,"[' Aspect', ' Proportion']","[' Tall Minarets', ' Wide Bases']",5566
5567,"[' Loudness', ' Rhythm']","[' Loud Cymbals', ' Soft Whispers']",5567
5568,"[' Complexity', ' Harmony']","[' Intricate Mosaics', ' Simple Solids']",5568
5569,"[' Scent', ' Material']","[' Pungent Chemicals', ' Mild Perfumes']",5569
5570,"[' Transparency', ' Hue']","[' Clear Crystals', ' Opaque Gems']",5570
5571,"[' Balance', ' Symmetry']","[' Harmonious Scales', ' Unbalanced Forms']",5571
5572,"[' Contrast', ' Orientation']","[' Vivid Rays', ' Muted Shadows']",5572
5573,"[' Shape', ' Texture']","[' Blooms', ' Grits']",5573
5574,"[' Size', ' Pattern']","[' Fusions', ' Rifts']",5574
5575,"[' Hue', ' Saturation']","[' Rays', ' Dunes']",5575
5576,"[' Angle', ' Curvature']","[' Whorls', ' Flutes']",5576
5577,"[' Speed', ' Direction']","[' Zephyrs', ' Gusts']",5577
5578,"[' Pitch', ' Timbre']","[' Chimes', ' Growls']",5578
5579,"[' Flavor', ' Aroma']","[' Zests', ' Brews']",5579
5580,"[' Weight', ' Material']","[' Bolts', ' Filaments']",5580
5581,"[' Location', ' Elevation']","[' Crests', ' Basins']",5581
5582,"[' Duration', ' Frequency']","[' Pulses', ' Resonance']",5582
5583,"[' Temperature', ' Humidity']","[' Mists', ' Embers']",5583
5584,"[' Orientation', ' Symmetry']","[' Axles', ' Refracts']",5584
5585,"[' Loudness', ' Tone']","[' Cacophony', ' Harmonies']",5585
5586,"[' Brightness', ' Contrast']","[' Lumin', ' Umbras']",5586
5587,"[' Flexibility', ' Rigidity']","[' Coils', ' Beams']",5587
5588,"[' Smoothness', ' Roughness']","[' Silks', ' Bark']",5588
5589,"[' Salinity', ' Acidity']","[' Brines', ' Infusions']",5589
5590,"[' Transparency', ' Opacity']","[' Glazes', ' Tints']",5590
5591,"[' Vibration', ' Frequency']","[' Tremors', ' Oscillations']",5591
5592,"[' Color', ' Saturation']","[' Blooms', ' Fades']",5592
5593,"[' Odor', ' Pungency']","[' Aromas', ' Reeks']",5593
5594,"[' Distance', ' Proximity']","[' Ranges', ' Intervals']",5594
5595,"[' Rotation', ' Spin']","[' Gyros', ' Whirls']",5595
5596,"[' Pressure', ' Tension']","[' Press', ' Releases']",5596
5597,"[' Clarity', ' Obscurity']","[' Lenses', ' Veils']",5597
5598,"[' Sound', ' Timbre']","[' Chords', ' Dissonance']",5598
5599,"[' Movement', ' Direction']","[' Flows', ' Edges']",5599
5600,"[' Concentration', ' Dilution']","[' Solutions', ' Suspensions']",5600
5601,"[' Grain', ' Texture']","[' Sands', ' Pebbles']",5601
5602,"[' Pitch', ' Roll']","[' Yaws', ' Tilts']",5602
5603,"[' Scent', ' Aroma']","[' Perfumes', ' Odors']",5603
5604,"[' Width', ' Height']","[' Profiles', ' Silhouettes']",5604
5605,"[' Speed', ' Acceleration']","[' Blurs', ' Snapshots']",5605
5606,"[' Tactile', ' Sensitivity']","[' Brushes', ' Probes']",5606
5607,"[' Rhythm', ' Meter']","[' Beats', ' Syncopation']",5607
5608,"[' Luminance', ' Chrominance']","[' Hues', ' Shades']",5608
5609,"[' Viscosity', ' Fluidity']","[' Oils', ' Syrups']",5609
5610,"[' Altitude', ' Latitude']","[' Peaks', ' Valleys']",5610
5611,"[' Volume', ' Capacity']","[' Containers', ' Vessels']",5611
5612,"[' Frequency', ' Wavelength']","[' Radios', ' Microwaves']",5612
5613,"[' Amplitude', ' Intensity']","[' Waves', ' Ripples']",5613
5614,"[' Melody', ' Harmony']","[' Chords', ' Discords']",5614
5615,"[' Temperature', ' Gradient']","[' Flames', ' Embers']",5615
5616,"[' Porosity', ' Permeability']","[' Sponges', ' Filters']",5616
5617,"[' Length', ' Width']","[' Rods', ' Plates']",5617
5618,"[' Reflectivity', ' Transparency']","[' Mirrors', ' Lenses']",5618
5619,"[' Force', ' Torque']","[' Levers', ' Pulleys']",5619
5620,"[' Texture', ' Smoothness']","[' Velvets', ' Sandpapers']",5620
5621,"[' Brightness', ' Contrast']","[' Luminance', ' Shadows']",5621
5622,"[' Salinity', ' Alkalinity']","[' Brines', ' Lyes']",5622
5623,"[' Orientation', ' Inclination']","[' Slopes', ' Ramps']",5623
5624,"[' Vibrancy', ' Saturation']","[' Colors', ' Pastels']",5624
5625,"[' Tension', ' Relaxation']","[' Springs', ' Weights']",5625
5626,"[' Hue', ' Saturation']","[' Iridescence', ' Opalescence']",5626
5627,"[' Frequency', ' Period']","[' Cycles', ' Epicycles']",5627
5628,"[' Material', ' Texture']","[' Fabrics', ' Weaves']",5628
5629,"[' Speed', ' Velocity']","[' Jets', ' Propellers']",5629
5630,"[' Aroma', ' Flavor']","[' Bouquets', ' Brews']",5630
5631,"[' Ruggedness', ' Smoothness']","[' Rocks', ' Silt']",5631
5632,"[' Transparency', ' Opacity']","[' Gels', ' Tints']",5632
5633,"[' Concentration', ' Dilution']","[' Solutions', ' Suspensions']",5633
5634,"[' Pitch', ' Yaw']","[' Roll', ' Tilts']",5634
5635,"[' Volume', ' Capacity']","[' Containers', ' Vessels']",5635
5636,"[' Vibration', ' Frequency']","[' Tremors', ' Oscillations']",5636
5637,"[' Temperature', ' Gradient']","[' Flames', ' Embers']",5637
5638,"[' Orientation', ' Inclination']","[' Slopes', ' Ramps']",5638
5639,"[' Clarity', ' Obscurity']","[' Lenses', ' Veils']",5639
5640,"[' Salinity', ' Acidity']","[' Brines', ' Infusions']",5640
5641,"[' Smoothness', ' Roughness']","[' Silks', ' Bark']",5641
5642,"[' Weight', ' Mass']","[' Bolts', ' Filaments']",5642
5643,"[' Hue', ' Saturation']","[' Rays', ' Dunes']",5643
5644,"[' Movement', ' Direction']","[' Flows', ' Edges']",5644
5645,"[' Brightness', ' Contrast']","[' Luminance', ' Shadows']",5645
5646,"[' Porosity', ' Permeability']","[' Sponges', ' Filters']",5646
5647,"[' Force', ' Torque']","[' Levers', ' Pulleys']",5647
5648,"[' Flexibility', ' Rigidity']","[' Coils', ' Beams']",5648
5649,"[' Sound', ' Timbre']","[' Chords', ' Dissonance']",5649
5650,"[' Length', ' Width']","[' Rods', ' Plates']",5650
5651,"[' Amplitude', ' Intensity']","[' Waves', ' Ripples']",5651
5652,"[' Melody', ' Harmony']","[' Chords', ' Discords']",5652
5653,"[' Altitude', ' Latitude']","[' Peaks', ' Valleys']",5653
5654,"[' Rhythm', ' Meter']","[' Beats', ' Syncopation']",5654
5655,"[' Transparency', ' Opacity']","[' Glazes', ' Tints']",5655
5656,"[' Viscosity', ' Fluidity']","[' Oils', ' Syrups']",5656
5657,"[' Volume', ' Capacity']","[' Containers', ' Vessels']",5657
5658,"[' Frequency', ' Wavelength']","[' Radios', ' Microwaves']",5658
5659,"[' Orientation', ' Symmetry']","[' Axles', ' Refracts']",5659
5660,"[' Tactile', ' Sensitivity']","[' Brushes', ' Probes']",5660
5661,"[' Concentration', ' Dilution']","[' Solutions', ' Suspensions']",5661
5662,"[' Weight', ' Material']","[' Bolts', ' Filaments']",5662
5663,"[' Smoothness', ' Roughness']","[' Silks', ' Bark']",5663
5664,"[' Luminance', ' Chrominance']","[' Hues', ' Shades']",5664
5665,"[' Salinity', ' Alkalinity']","[' Brines', ' Lyes']",5665
5666,"[' Movement', ' Direction']","[' Flows', ' Edges']",5666
5667,"[' Ruggedness', ' Smoothness']","[' Rocks', ' Silt']",5667
5668,"[' Vibrancy', ' Saturation']","[' Colors', ' Pastels']",5668
5669,"[' Temperature', ' Gradient']","[' Flames', ' Embers']",5669
5670,"[' Porosity', ' Permeability']","[' Sponges', ' Filters']",5670
5671,"[' Amplitude', ' Intensity']","[' Waves', ' Ripples']",5671
5672,"[' Hue', ' Saturation']","[' Blooms', ' Fades']",5672
5673,"[' Shape', ' Color']","[' Blooms', ' Petals']",5673
5674,"[' Size', ' Texture']","[' Rocks', ' Minerals']",5674
5675,"[' Speed', ' Agility']","[' Cheetahs', ' Jaguars']",5675
5676,"[' Hue', ' Saturation']","[' Fruits', ' Vegetables']",5676
5677,"[' Weight', ' Length']","[' Fish', ' Reptiles']",5677
5678,"[' Opacity', ' Reflectance']","[' Metals', ' Nonmetals']",5678
5679,"[' Frequency', ' Amplitude']","[' Birds', ' Insects']",5679
5680,"[' Curvature', ' Orientation']","[' Shells', ' Fossils']",5680
5681,"[' Loudness', ' Pitch']","[' Animals', ' Machines']",5681
5682,"[' Complexity', ' Symmetry']","[' Flowers', ' Trees']",5682
5683,"[' Temperature', ' Humidity']","[' Deserts', ' Tundras']",5683
5684,"[' Brightness', ' Contrast']","[' Day', ' Night']",5684
5685,"[' Ruggedness', ' Smoothness']","[' Mountains', ' Valleys']",5685
5686,"[' Scent', ' Flavor']","[' Spices', ' Herbs']",5686
5687,"[' Length', ' Width']","[' Rivers', ' Lakes']",5687
5688,"[' Elevation', ' Inclination']","[' Hills', ' Valleys']",5688
5689,"[' Vibration', ' Oscillation']","[' Engines', ' Motors']",5689
5690,"[' Salinity', ' Acidity']","[' Oceans', ' Lakes']",5690
5691,"[' Flexibility', ' Rigidity']","[' Joints', ' Bones']",5691
5692,"[' Translucency', ' Transparency']","[' Gels', ' Solids']",5692
5693,"[' Turbulence', ' Flow']","[' Rivers', ' Oceans']",5693
5694,"[' Melody', ' Harmony']","[' Instruments', ' Voices']",5694
5695,"[' Aroma', ' Bouquet']","[' Fruits', ' Wines']",5695
5696,"[' Angularity', ' Roundness']","[' Boulders', ' Pebbles']",5696
5697,"[' Consonance', ' Dissonance']","[' Chords', ' Notes']",5697
5698,"[' Vibrancy', ' Dullness']","[' Flowers', ' Leaves']",5698
5699,"[' Clarity', ' Fuzziness']","[' Pictures', ' Videos']",5699
5700,"[' Radiancy', ' Irradiance']","[' Suns', ' Lamps']",5700
5701,"[' Sonic', ' Ultrasonic']","[' Animals', ' Machines']",5701
5702,"[' Tactility', ' Texture']","[' Fabrics', ' Papers']",5702
5703,"[' Chroma', ' Luminance']","[' Paints', ' Inks']",5703
5704,"[' Cadence', ' Rhythm']","[' Music', ' Poetry']",5704
5705,"[' Resonance', ' Frequency']","[' Guitars', ' Drums']",5705
5706,"[' Buoyancy', ' Density']","[' Liquids', ' Gases']",5706
5707,"[' Granularity', ' Smoothness']","[' Sands', ' Rocks']",5707
5708,"[' Flicker', ' Glow']","[' Lights', ' Embers']",5708
5709,"[' Odor', ' Aroma']","[' Perfumes', ' Colognes']",5709
5710,"[' Vibrational', ' Rotational']","[' Motors', ' Engines']",5710
5711,"[' Luminosity', ' Radiance']","[' Stars', ' Planets']",5711
5712,"[' Acoustics', ' Echo']","[' Rooms', ' Halls']",5712
5713,"[' Surface', ' Depth']","[' Oceans', ' Lakes']",5713
5714,"[' Pulse', ' Beat']","[' Heartbeats', ' Drumbeats']",5714
5715,"[' Refractive', ' Reflective']","[' Lenses', ' Mirrors']",5715
5716,"[' Angular', ' Curved']","[' Buildings', ' Bridges']",5716
5717,"[' Harmonic', ' Inharmonic']","[' Chords', ' Notes']",5717
5718,"[' Resilience', ' Brittleness']","[' Metals', ' Ceramics']",5718
5719,"[' Radiance', ' Illuminance']","[' Lamps', ' LEDs']",5719
5720,"[' Sonic', ' Subsonic']","[' Whispers', ' Roars']",5720
5721,"[' Coarseness', ' Fineness']","[' Grains', ' Powders']",5721
5722,"[' Iridescence', ' Opalescence']","[' Butterflies', ' Peacocks']",5722
5723,"[' Clarity', ' Distortion']","[' Images', ' Videos']",5723
5724,"[' Rhythmic', ' Arrhythmic']","[' Music', ' Noise']",5724
5725,"[' Chromatic', ' Achromatic']","[' Colors', ' Shades']",5725
5726,"[' Turbulent', ' Laminar']","[' Fluids', ' Gases']",5726
5727,"[' Vibratory', ' Rotatory']","[' Motors', ' Generators']",5727
5728,"[' Angular', ' Curvilinear']","[' Roads', ' Rivers']",5728
5729,"[' Luminous', ' Nonluminous']","[' Stars', ' Planets']",5729
5730,"[' Refractive', ' Diffractive']","[' Lenses', ' Prisms']",5730
5731,"[' Harmonious', ' Discordant']","[' Music', ' Cacophony']",5731
5732,"[' Surface', ' Volume']","[' Solids', ' Liquids']",5732
5733,"[' Pulse', ' Frequency']","[' Heartbeats', ' Brainwaves']",5733
5734,"[' Vibrational', ' Oscillatory']","[' Guitars', ' Violins']",5734
5735,"[' Opacity', ' Translucency']","[' Fabrics', ' Papers']",5735
5736,"[' Brightness', ' Saturation']","[' Colors', ' Grays']",5736
5737,"[' Radiancy', ' Irradiance']","[' Suns', ' Lasers']",5737
5738,"[' Flicker', ' Flash']","[' Lights', ' Cameras']",5738
5739,"[' Resonant', ' Nonresonant']","[' Instruments', ' Voices']",5739
5740,"[' Turbid', ' Clear']","[' Waters', ' Oils']",5740
5741,"[' Angular', ' Curved']","[' Mountains', ' Valleys']",5741
5742,"[' Harmonic', ' Inharmonic']","[' Chords', ' Notes']",5742
5743,"[' Iridescent', ' Opalescent']","[' Peacocks', ' Butterflies']",5743
5744,"[' Vibratory', ' Rotatory']","[' Engines', ' Pumps']",5744
5745,"[' Coarse', ' Fine']","[' Grains', ' Powders']",5745
5746,"[' Clarity', ' Distortion']","[' Pictures', ' Videos']",5746
5747,"[' Luminous', ' Nonluminous']","[' LEDs', ' Lasers']",5747
5748,"[' Refractive', ' Diffractive']","[' Prisms', ' Lenses']",5748
5749,"[' Sonic', ' Subsonic']","[' Whispers', ' Roars']",5749
5750,"[' Rhythmic', ' Arrhythmic']","[' Music', ' Noise']",5750
5751,"[' Chromatic', ' Achromatic']","[' Colors', ' Shades']",5751
5752,"[' Turbulent', ' Laminar']","[' Fluids', ' Gases']",5752
5753,"[' Angular', ' Curvilinear']","[' Roads', ' Rivers']",5753
5754,"[' Vibrational', ' Oscillatory']","[' Guitars', ' Violins']",5754
5755,"[' Opacity', ' Translucency']","[' Fabrics', ' Papers']",5755
5756,"[' Brightness', ' Saturation']","[' Colors', ' Grays']",5756
5757,"[' Radiancy', ' Irradiance']","[' Suns', ' Lasers']",5757
5758,"[' Flicker', ' Flash']","[' Lights', ' Cameras']",5758
5759,"[' Resonant', ' Nonresonant']","[' Instruments', ' Voices']",5759
5760,"[' Turbid', ' Clear']","[' Waters', ' Oils']",5760
5761,"[' Angular', ' Curved']","[' Mountains', ' Valleys']",5761
5762,"[' Harmonic', ' Inharmonic']","[' Chords', ' Notes']",5762
5763,"[' Iridescent', ' Opalescent']","[' Peacocks', ' Butterflies']",5763
5764,"[' Vibratory', ' Rotatory']","[' Engines', ' Pumps']",5764
5765,"[' Coarse', ' Fine']","[' Grains', ' Powders']",5765
5766,"[' Clarity', ' Distortion']","[' Pictures', ' Videos']",5766
5767,"[' Luminous', ' Nonluminous']","[' LEDs', ' Lasers']",5767
5768,"[' Refractive', ' Diffractive']","[' Prisms', ' Lenses']",5768
5769,"[' Sonic', ' Subsonic']","[' Whispers', ' Roars']",5769
5770,"[' Rhythmic', ' Arrhythmic']","[' Music', ' Noise']",5770
5771,"[' Chromatic', ' Achromatic']","[' Colors', ' Shades']",5771
5772,"[' Turbulent', ' Laminar']","[' Fluids', ' Gases']",5772
5773,"[' Color', ' Shape']","[' Fruits', ' Vegetables']",5773
5774,"[' Texture', ' Size']","[' Rocks', ' Minerals']",5774
5775,"[' Sound', ' Pitch']","[' Animals', ' Vehicles']",5775
5776,"[' Smell', ' Intensity']","[' Flowers', ' Spices']",5776
5777,"[' Speed', ' Direction']","[' Cars', ' Bicycles']",5777
5778,"[' Brightness', ' Contrast']","[' Day', ' Night']",5778
5779,"[' Flavor', ' Temperature']","[' Sweets', ' Savories']",5779
5780,"[' Hue', ' Saturation']","[' Birds', ' Insects']",5780
5781,"[' Weight', ' Material']","[' Metals', ' Nonmetals']",5781
5782,"[' Volume', ' Tone']","[' Instruments', ' Voices']",5782
5783,"[' Angle', ' Curvature']","[' Architectural', ' Natural']",5783
5784,"[' Size', ' Proportion']","[' Furniture', ' Decorations']",5784
5785,"[' Transparency', ' Reflection']","[' Liquids', ' Solids']",5785
5786,"[' Odor', ' Potency']","[' Cleaners', ' Perfumes']",5786
5787,"[' Pitch', ' Timbre']","[' Musicians', ' Instruments']",5787
5788,"[' Length', ' Width']","[' Roads', ' Trails']",5788
5789,"[' Temperature', ' Humidity']","[' Weather', ' Climate']",5789
5790,"[' Saturation', ' Lightness']","[' Paints', ' Dyes']",5790
5791,"[' Frequency', ' Amplitude']","[' Sounds', ' Noises']",5791
5792,"[' Roughness', ' Smoothness']","[' Surfaces', ' Textures']",5792
5793,"[' Salinity', ' pH']","[' Oceans', ' Lakes']",5793
5794,"[' Height', ' Width']","[' Buildings', ' Bridges']",5794
5795,"[' Contrast', ' Saturation']","[' Images', ' Videos']",5795
5796,"[' Speed', ' Acceleration']","[' Cars', ' Motorcycles']",5796
5797,"[' Pitch', ' Roll']","[' Airplanes', ' Boats']",5797
5798,"[' Flavor', ' Aroma']","[' Fruits', ' Nuts']",5798
5799,"[' Transparency', ' Opacity']","[' Glass', ' Plastic']",5799
5800,"[' Volume', ' Intensity']","[' Voices', ' Music']",5800
5801,"[' Hue', ' Chroma']","[' Colors', ' Shades']",5801
5802,"[' Temperature', ' Conductivity']","[' Metals', ' Nonmetals']",5802
5803,"[' Angle', ' Orientation']","[' Machines', ' Tools']",5803
5804,"[' Size', ' Scale']","[' Animals', ' Vehicles']",5804
5805,"[' Brightness', ' Luminance']","[' Daylight', ' Artificial']",5805
5806,"[' Odor', ' Pungency']","[' Chemicals', ' Fragrances']",5806
5807,"[' Speed', ' Direction']","[' Bicycles', ' Motorcycles']",5807
5808,"[' Smell', ' Intensity']","[' Spices', ' Herbs']",5808
5809,"[' Weight', ' Density']","[' Solids', ' Liquids']",5809
5810,"[' Sound', ' Frequency']","[' Animals', ' Machines']",5810
5811,"[' Texture', ' Roughness']","[' Fabrics', ' Papers']",5811
5812,"[' Color', ' Saturation']","[' Flowers', ' Leaves']",5812
5813,"[' Length', ' Width']","[' Roads', ' Highways']",5813
5814,"[' Temperature', ' Humidity']","[' Indoor', ' Outdoor']",5814
5815,"[' Pitch', ' Tone']","[' Voices', ' Instruments']",5815
5816,"[' Size', ' Proportion']","[' Furniture', ' Appliances']",5816
5817,"[' Transparency', ' Reflection']","[' Mirrors', ' Windows']",5817
5818,"[' Odor', ' Potency']","[' Cleaners', ' Disinfectants']",5818
5819,"[' Speed', ' Acceleration']","[' Trains', ' Cars']",5819
5820,"[' Hue', ' Lightness']","[' Colors', ' Tints']",5820
5821,"[' Volume', ' Intensity']","[' Music', ' Noises']",5821
5822,"[' Angle', ' Curvature']","[' Bridges', ' Tunnels']",5822
5823,"[' Smell', ' Intensity']","[' Fruits', ' Vegetables']",5823
5824,"[' Weight', ' Material']","[' Woods', ' Metals']",5824
5825,"[' Sound', ' Frequency']","[' Machines', ' Tools']",5825
5826,"[' Texture', ' Smoothness']","[' Skins', ' Fabrics']",5826
5827,"[' Color', ' Saturation']","[' Paints', ' Inks']",5827
5828,"[' Length', ' Width']","[' Rivers', ' Lakes']",5828
5829,"[' Temperature', ' Conductivity']","[' Gases', ' Liquids']",5829
5830,"[' Pitch', ' Timbre']","[' Instruments', ' Voices']",5830
5831,"[' Size', ' Scale']","[' Buildings', ' Structures']",5831
5832,"[' Brightness', ' Luminance']","[' Artificial', ' Natural']",5832
5833,"[' Odor', ' Pungency']","[' Perfumes', ' Colognes']",5833
5834,"[' Speed', ' Direction']","[' Boats', ' Ships']",5834
5835,"[' Smell', ' Intensity']","[' Herbs', ' Spices']",5835
5836,"[' Weight', ' Density']","[' Gases', ' Solids']",5836
5837,"[' Sound', ' Frequency']","[' Noises', ' Sounds']",5837
5838,"[' Texture', ' Roughness']","[' Stones', ' Rocks']",5838
5839,"[' Color', ' Hue']","[' Colors', ' Shades']",5839
5840,"[' Length', ' Width']","[' Trails', ' Paths']",5840
5841,"[' Temperature', ' Humidity']","[' Weather', ' Forecast']",5841
5842,"[' Pitch', ' Tone']","[' Voices', ' Singers']",5842
5843,"[' Size', ' Proportion']","[' Appliances', ' Furniture']",5843
5844,"[' Transparency', ' Reflection']","[' Lenses', ' Mirrors']",5844
5845,"[' Odor', ' Potency']","[' Chemicals', ' Toxins']",5845
5846,"[' Speed', ' Acceleration']","[' Motorcycles', ' Cars']",5846
5847,"[' Hue', ' Chroma']","[' Colors', ' Tints']",5847
5848,"[' Volume', ' Intensity']","[' Music', ' Voices']",5848
5849,"[' Angle', ' Curvature']","[' Architectural', ' Natural']",5849
5850,"[' Smell', ' Intensity']","[' Flowers', ' Trees']",5850
5851,"[' Weight', ' Material']","[' Metals', ' Nonmetals']",5851
5852,"[' Sound', ' Frequency']","[' Animals', ' Insects']",5852
5853,"[' Texture', ' Smoothness']","[' Fabrics', ' Papers']",5853
5854,"[' Color', ' Saturation']","[' Fruits', ' Vegetables']",5854
5855,"[' Length', ' Width']","[' Highways', ' Roads']",5855
5856,"[' Temperature', ' Conductivity']","[' Solids', ' Liquids']",5856
5857,"[' Pitch', ' Timbre']","[' Instruments', ' Machines']",5857
5858,"[' Size', ' Scale']","[' Vehicles', ' Machines']",5858
5859,"[' Brightness', ' Luminance']","[' Day', ' Night']",5859
5860,"[' Odor', ' Pungency']","[' Spices', ' Herbs']",5860
5861,"[' Speed', ' Direction']","[' Cars', ' Bicycles']",5861
5862,"[' Smell', ' Intensity']","[' Nuts', ' Seeds']",5862
5863,"[' Weight', ' Density']","[' Gases', ' Liquids']",5863
5864,"[' Sound', ' Frequency']","[' Machines', ' Voices']",5864
5865,"[' Texture', ' Roughness']","[' Rocks', ' Minerals']",5865
5866,"[' Color', ' Hue']","[' Colors', ' Shades']",5866
5867,"[' Length', ' Width']","[' Rivers', ' Streams']",5867
5868,"[' Temperature', ' Humidity']","[' Indoor', ' Outdoor']",5868
5869,"[' Pitch', ' Tone']","[' Singers', ' Instruments']",5869
5870,"[' Size', ' Proportion']","[' Furniture', ' Decorations']",5870
5871,"[' Transparency', ' Reflection']","[' Windows', ' Mirrors']",5871
5872,"[' Odor', ' Potency']","[' Perfumes', ' Fragrances']",5872
5873,"[' Shape', ' Color']","[' Blooms', ' Fades']",5873
5874,"[' Size', ' Texture']","[' Rocks', ' Pebbles']",5874
5875,"[' Orientation', ' Brightness']","[' Rays', ' Beams']",5875
5876,"[' Pattern', ' Saturation']","[' Fluxes', ' Pools']",5876
5877,"[' Angle', ' Hue']","[' Spikes', ' Waves']",5877
5878,"[' Width', ' Contrast']","[' Ribs', ' Strips']",5878
5879,"[' Curve', ' Luminance']","[' Coils', ' Springs']",5879
5880,"[' Symmetry', ' Chroma']","[' Gems', ' Jewels']",5880
5881,"[' Aspect', ' Gradient']","[' Fins', ' Scales']",5881
5882,"[' Depth', ' Iridescence']","[' Pearls', ' Opals']",5882
5883,"[' Proportion', ' Reflectance']","[' Bolts', ' Screws']",5883
5884,"[' Contour', ' Translucency']","[' Shells', ' Pods']",5884
5885,"[' Taper', ' Refractive']","[' Tips', ' Points']",5885
5886,"[' Branching', ' Diffusion']","[' Trees', ' Bushes']",5886
5887,"[' Fragmentation', ' Specularity']","[' Chips', ' Flakes']",5887
5888,"[' Radius', ' Opacity']","[' Rings', ' Circles']",5888
5889,"[' Spiral', ' Anisotropy']","[' Whorls', ' Swirls']",5889
5890,"[' Concavity', ' Gloss']","[' Dents', ' Dimples']",5890
5891,"[' Bifurcation', ' Matte']","[' Forks', ' Branches']",5891
5892,"[' Undulation', ' Iridescence']","[' Ripples', ' Waves']",5892
5893,"[' Vertex', ' Saturation']","[' Peaks', ' Summits']",5893
5894,"[' Crenellation', ' Contrast']","[' Saws', ' Teeth']",5894
5895,"[' Curvature', ' Hue']","[' Arcs', ' Segments']",5895
5896,"[' Fissure', ' Luminance']","[' Cracks', ' Fissures']",5896
5897,"[' Angularity', ' Chroma']","[' Corners', ' Edges']",5897
5898,"[' Inclination', ' Gradient']","[' Slopes', ' Ramps']",5898
5899,"[' Ellipticity', ' Reflectance']","[' Ovals', ' Ellipses']",5899
5900,"[' Concavification', ' Opacity']","[' Pits', ' Depressions']",5900
5901,"[' Perforation', ' Translucency']","[' Holes', ' Voids']",5901
5902,"[' Sinuosity', ' Refractive']","[' Meanders', ' Oxbows']",5902
5903,"[' Fragment', ' Anisotropy']","[' Shards', ' Splinters']",5903
5904,"[' Ribbing', ' Saturation']","[' Ribs', ' Striae']",5904
5905,"[' Protrusion', ' Luminance']","[' Bumps', ' Nodules']",5905
5906,"[' Warping', ' Hue']","[' Curves', ' Warps']",5906
5907,"[' Cavitation', ' Chroma']","[' Cavities', ' Voids']",5907
5908,"[' Oscillation', ' Gradient']","[' Waves', ' Ripples']",5908
5909,"[' Angular', ' Contrast']","[' Angles', ' Corners']",5909
5910,"[' Invagination', ' Opacity']","[' Pockets', ' Cavities']",5910
5911,"[' Branch', ' Refractive']","[' Limbs', ' Branches']",5911
5912,"[' Constriction', ' Translucency']","[' Neck', ' Bottlenecks']",5912
5913,"[' Undulation', ' Saturation']","[' Ridges', ' Folds']",5913
5914,"[' Ellipse', ' Luminance']","[' Ovals', ' Elliptical']",5914
5915,"[' Fissuring', ' Chroma']","[' Cracks', ' Fractures']",5915
5916,"[' Apex', ' Hue']","[' Tips', ' Peaks']",5916
5917,"[' Inclination', ' Gradient']","[' Slopes', ' Inclines']",5917
5918,"[' Perforation', ' Opacity']","[' Holes', ' Perforations']",5918
5919,"[' Sinuosity', ' Refractive']","[' Meanders', ' Sine']",5919
5920,"[' Fragmentation', ' Anisotropy']","[' Shards', ' Splinters']",5920
5921,"[' Ribbing', ' Saturation']","[' Ribs', ' Striae']",5921
5922,"[' Protrusion', ' Luminance']","[' Bumps', ' Nodules']",5922
5923,"[' Warping', ' Hue']","[' Curves', ' Warps']",5923
5924,"[' Cavitation', ' Chroma']","[' Cavities', ' Voids']",5924
5925,"[' Oscillation', ' Gradient']","[' Waves', ' Ripples']",5925
5926,"[' Angular', ' Contrast']","[' Angles', ' Corners']",5926
5927,"[' Invagination', ' Opacity']","[' Pockets', ' Cavities']",5927
5928,"[' Branch', ' Refractive']","[' Limbs', ' Branches']",5928
5929,"[' Constriction', ' Translucency']","[' Neck', ' Bottlenecks']",5929
5930,"[' Undulation', ' Saturation']","[' Ridges', ' Folds']",5930
5931,"[' Ellipse', ' Luminance']","[' Ovals', ' Elliptical']",5931
5932,"[' Fissuring', ' Chroma']","[' Cracks', ' Fractures']",5932
5933,"[' Apex', ' Hue']","[' Tips', ' Peaks']",5933
5934,"[' Inclination', ' Gradient']","[' Slopes', ' Inclines']",5934
5935,"[' Perforation', ' Opacity']","[' Holes', ' Perforations']",5935
5936,"[' Sinuosity', ' Refractive']","[' Meanders', ' Sine']",5936
5937,"[' Fragmentation', ' Anisotropy']","[' Shards', ' Splinters']",5937
5938,"[' Ribbing', ' Saturation']","[' Ribs', ' Striae']",5938
5939,"[' Protrusion', ' Luminance']","[' Bumps', ' Nodules']",5939
5940,"[' Warping', ' Hue']","[' Curves', ' Warps']",5940
5941,"[' Cavitation', ' Chroma']","[' Cavities', ' Voids']",5941
5942,"[' Oscillation', ' Gradient']","[' Waves', ' Ripples']",5942
5943,"[' Angular', ' Contrast']","[' Angles', ' Corners']",5943
5944,"[' Invagination', ' Opacity']","[' Pockets', ' Cavities']",5944
5945,"[' Branch', ' Refractive']","[' Limbs', ' Branches']",5945
5946,"[' Constriction', ' Translucency']","[' Neck', ' Bottlenecks']",5946
