run,task,trial,task_feature,choice,correct_choice,category,all_features,stimulus_id,feature1,feature2,feature3,feature4,feature5,feature6,prototype_feature1,prototype_feature2,prototype_feature3,prototype_feature4,prototype_feature5,prototype_feature6
4,0,169,nonlinear,1,1,2,[1. 1. 1. 1. 1. 0.],12,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1
4,0,170,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,171,nonlinear,1,1,2,[0. 1. 1. 1. 1. 1.],8,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,172,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
4,0,173,nonlinear,0,0,1,[0. 1. 0. 0. 0. 0.],2,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,174,nonlinear,0,0,1,[1. 1. 1. 1. 0. 1.],6,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0
4,0,175,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
4,0,176,nonlinear,1,1,2,[1. 0. 1. 1. 1. 1.],9,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,177,nonlinear,0,0,1,[0. 0. 1. 0. 0. 0.],3,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,178,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,179,nonlinear,0,0,1,[1. 1. 1. 1. 0. 1.],6,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0
4,0,180,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,181,nonlinear,0,0,1,[0. 1. 0. 0. 0. 0.],2,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,182,nonlinear,1,1,2,[1. 1. 1. 1. 1. 0.],12,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1
4,0,183,nonlinear,0,0,1,[0. 0. 0. 0. 0. 0.],0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,184,nonlinear,1,1,2,[1. 1. 1. 0. 1. 1.],11,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1
4,0,185,nonlinear,0,0,1,[0. 0. 1. 0. 0. 0.],3,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,186,nonlinear,1,1,2,[1. 0. 1. 1. 1. 1.],9,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,187,nonlinear,1,1,2,[1. 1. 1. 0. 1. 1.],11,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1
4,0,188,nonlinear,1,1,2,[1. 0. 1. 1. 1. 1.],9,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,189,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
4,0,190,nonlinear,0,0,1,[1. 1. 1. 1. 0. 1.],6,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0
4,0,191,nonlinear,1,1,2,[0. 1. 1. 1. 1. 1.],8,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,192,nonlinear,0,0,1,[0. 0. 0. 0. 0. 1.],5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0
4,0,193,nonlinear,1,1,2,[1. 0. 1. 1. 1. 1.],9,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,194,nonlinear,0,0,1,[0. 0. 0. 0. 0. 0.],0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,195,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,196,nonlinear,1,1,2,[1. 1. 1. 1. 1. 1.],7,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,197,nonlinear,0,0,1,[0. 1. 0. 0. 0. 0.],2,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,198,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
4,0,199,nonlinear,1,1,2,[0. 1. 1. 1. 1. 1.],8,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,200,nonlinear,0,0,1,[0. 1. 0. 0. 0. 0.],2,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,201,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,202,nonlinear,1,1,2,[1. 1. 1. 1. 1. 0.],12,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1
4,0,203,nonlinear,0,0,1,[0. 0. 0. 0. 0. 1.],5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0
4,0,204,nonlinear,0,0,1,[0. 0. 0. 0. 1. 0.],4,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
4,0,205,nonlinear,0,0,1,[0. 0. 0. 0. 0. 0.],0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,206,nonlinear,0,0,1,[0. 1. 0. 0. 0. 0.],2,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,207,nonlinear,1,1,2,[1. 1. 1. 0. 1. 1.],11,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1
4,0,208,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,209,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,210,nonlinear,1,1,2,[1. 0. 1. 1. 1. 1.],9,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,211,nonlinear,1,1,2,[1. 1. 1. 1. 1. 0.],12,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1
4,0,212,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,213,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,214,nonlinear,0,0,1,[0. 0. 0. 0. 0. 0.],0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,215,nonlinear,1,1,2,[1. 0. 1. 1. 1. 1.],9,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,216,nonlinear,1,1,2,[1. 1. 1. 1. 1. 0.],12,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1
4,0,217,nonlinear,1,1,2,[1. 1. 1. 0. 1. 1.],11,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1
4,0,218,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,219,nonlinear,0,0,1,[0. 0. 0. 0. 0. 0.],0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,220,nonlinear,0,0,1,[1. 1. 1. 1. 0. 1.],6,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0
4,0,221,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,222,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,223,nonlinear,0,0,1,[0. 0. 1. 0. 0. 0.],3,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,224,nonlinear,0,0,1,[0. 1. 0. 0. 0. 0.],2,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,225,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
4,0,226,nonlinear,0,0,1,[0. 0. 0. 0. 1. 0.],4,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
4,0,227,nonlinear,0,0,1,[0. 0. 0. 0. 0. 1.],5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0
4,0,228,nonlinear,1,1,2,[1. 1. 1. 0. 1. 1.],11,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1
4,0,229,nonlinear,0,0,1,[0. 0. 0. 0. 1. 0.],4,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
4,0,230,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,231,nonlinear,0,0,1,[0. 1. 0. 0. 0. 0.],2,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,232,nonlinear,1,1,2,[1. 1. 1. 0. 1. 1.],11,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1
4,0,233,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
4,0,234,nonlinear,1,1,2,[1. 0. 1. 1. 1. 1.],9,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,235,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
4,0,236,nonlinear,1,1,2,[1. 0. 1. 1. 1. 1.],9,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,237,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
4,0,238,nonlinear,1,1,2,[0. 1. 1. 1. 1. 1.],8,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,239,nonlinear,0,0,1,[1. 1. 1. 1. 0. 1.],6,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0
4,0,240,nonlinear,1,1,2,[1. 0. 1. 1. 1. 1.],9,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,241,nonlinear,0,0,1,[1. 1. 1. 1. 0. 1.],6,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0
4,0,242,nonlinear,0,0,1,[0. 0. 0. 0. 0. 0.],0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,243,nonlinear,1,1,2,[1. 1. 1. 1. 1. 1.],7,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,244,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,245,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
4,0,246,nonlinear,1,1,2,[1. 1. 1. 0. 1. 1.],11,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1
4,0,247,nonlinear,0,0,1,[1. 1. 1. 1. 0. 1.],6,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0
4,0,248,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,249,nonlinear,1,1,2,[1. 1. 1. 1. 1. 0.],12,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1
4,0,250,nonlinear,0,0,1,[0. 0. 1. 0. 0. 0.],3,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,251,nonlinear,0,0,1,[0. 0. 0. 0. 1. 0.],4,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
4,0,252,nonlinear,0,0,1,[0. 0. 0. 0. 0. 0.],0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,253,nonlinear,0,0,1,[0. 0. 0. 0. 0. 1.],5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0
4,0,254,nonlinear,1,1,2,[1. 1. 1. 0. 1. 1.],11,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1
4,0,255,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
4,0,256,nonlinear,0,0,1,[0. 1. 0. 0. 0. 0.],2,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,257,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
4,0,258,nonlinear,0,0,1,[0. 1. 0. 0. 0. 0.],2,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,259,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
4,0,260,nonlinear,0,0,1,[1. 1. 1. 1. 0. 1.],6,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0
4,0,261,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,262,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,263,nonlinear,1,1,2,[1. 1. 1. 0. 1. 1.],11,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1
4,0,264,nonlinear,1,1,2,[0. 1. 1. 1. 1. 1.],8,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,265,nonlinear,1,1,2,[1. 1. 1. 1. 1. 1.],7,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,266,nonlinear,0,0,1,[0. 0. 0. 0. 0. 0.],0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,267,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,268,nonlinear,1,1,2,[1. 1. 1. 1. 1. 0.],12,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1
4,0,269,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
4,0,270,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,271,nonlinear,1,1,2,[1. 1. 1. 1. 1. 1.],7,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,272,nonlinear,0,0,1,[0. 0. 0. 0. 1. 0.],4,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
4,0,273,nonlinear,0,0,1,[0. 0. 1. 0. 0. 0.],3,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,274,nonlinear,1,1,2,[0. 1. 1. 1. 1. 1.],8,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,275,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,276,nonlinear,0,0,1,[0. 1. 0. 0. 0. 0.],2,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,277,nonlinear,1,1,2,[1. 1. 1. 1. 1. 1.],7,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,278,nonlinear,1,1,2,[1. 1. 1. 1. 1. 0.],12,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1
4,0,279,nonlinear,0,0,1,[0. 0. 0. 0. 0. 0.],0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,280,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,281,nonlinear,1,1,2,[1. 1. 1. 1. 1. 1.],7,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,282,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,283,nonlinear,0,0,1,[0. 1. 0. 0. 0. 0.],2,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,284,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
4,0,285,nonlinear,0,0,1,[0. 0. 1. 0. 0. 0.],3,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,286,nonlinear,0,0,1,[0. 0. 1. 0. 0. 0.],3,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,287,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
4,0,288,nonlinear,1,1,2,[0. 1. 1. 1. 1. 1.],8,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,289,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
4,0,290,nonlinear,0,0,1,[1. 1. 1. 1. 0. 1.],6,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0
4,0,291,nonlinear,0,0,1,[1. 1. 1. 1. 0. 1.],6,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0
4,0,292,nonlinear,1,1,2,[1. 1. 1. 1. 1. 1.],7,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,293,nonlinear,0,0,1,[0. 0. 0. 0. 0. 1.],5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0
4,0,294,nonlinear,0,0,1,[0. 0. 0. 0. 0. 0.],0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,295,nonlinear,0,0,1,[0. 0. 0. 0. 1. 0.],4,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
4,0,296,nonlinear,0,0,1,[0. 0. 0. 0. 0. 0.],0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,297,nonlinear,1,1,2,[1. 1. 1. 0. 1. 1.],11,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1
4,0,298,nonlinear,0,0,1,[0. 0. 0. 0. 0. 0.],0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,299,nonlinear,0,0,1,[0. 0. 0. 0. 1. 0.],4,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
4,0,300,nonlinear,1,1,2,[1. 1. 1. 1. 1. 1.],7,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,301,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,302,nonlinear,0,0,1,[0. 1. 0. 0. 0. 0.],2,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,303,nonlinear,0,0,1,[0. 0. 0. 0. 0. 1.],5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0
4,0,304,nonlinear,1,1,2,[1. 1. 1. 1. 1. 1.],7,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,305,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,306,nonlinear,0,0,1,[0. 1. 0. 0. 0. 0.],2,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,307,nonlinear,0,0,1,[0. 0. 0. 0. 1. 0.],4,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
4,0,308,nonlinear,1,1,2,[1. 1. 1. 1. 1. 0.],12,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1
4,0,309,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
4,0,310,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,311,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
4,0,312,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,313,nonlinear,0,0,1,[0. 0. 0. 0. 1. 0.],4,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
4,0,314,nonlinear,0,0,1,[1. 1. 1. 1. 0. 1.],6,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0
4,0,315,nonlinear,0,0,1,[0. 0. 0. 0. 1. 0.],4,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
4,0,316,nonlinear,1,1,2,[1. 1. 1. 1. 1. 0.],12,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1
4,0,317,nonlinear,0,0,1,[0. 0. 0. 0. 0. 1.],5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0
4,0,318,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,319,nonlinear,0,0,1,[0. 0. 0. 0. 0. 1.],5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0
4,0,320,nonlinear,0,0,1,[0. 0. 1. 0. 0. 0.],3,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,321,nonlinear,1,1,2,[1. 1. 1. 1. 1. 0.],12,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1
4,0,322,nonlinear,0,0,1,[1. 1. 1. 1. 0. 1.],6,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0
4,0,323,nonlinear,0,0,1,[0. 0. 1. 0. 0. 0.],3,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,324,nonlinear,0,0,1,[1. 1. 1. 1. 0. 1.],6,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0
4,0,325,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,326,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
4,0,327,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
4,0,328,nonlinear,0,0,1,[0. 1. 0. 0. 0. 0.],2,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,329,nonlinear,0,0,1,[0. 0. 0. 0. 0. 0.],0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,330,nonlinear,0,0,1,[1. 1. 1. 1. 0. 1.],6,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0
4,0,331,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,332,nonlinear,0,0,1,[0. 1. 0. 0. 0. 0.],2,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,333,nonlinear,0,0,1,[0. 0. 0. 0. 0. 0.],0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,334,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,335,nonlinear,1,1,2,[0. 1. 1. 1. 1. 1.],8,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,336,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
4,0,337,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,338,nonlinear,1,1,2,[1. 1. 1. 1. 1. 0.],12,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1
4,0,339,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,340,nonlinear,1,1,2,[1. 0. 1. 1. 1. 1.],9,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,341,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,342,nonlinear,0,0,1,[0. 0. 0. 0. 0. 0.],0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,343,nonlinear,1,1,2,[1. 1. 0. 1. 1. 1.],10,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,344,nonlinear,1,1,2,[1. 0. 1. 1. 1. 1.],9,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,345,nonlinear,1,1,2,[1. 1. 1. 1. 1. 0.],12,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1
4,0,346,nonlinear,1,1,2,[1. 1. 1. 1. 1. 1.],7,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,347,nonlinear,0,0,1,[1. 1. 1. 1. 0. 1.],6,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0
4,0,348,nonlinear,0,0,1,[0. 0. 0. 0. 1. 0.],4,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
4,0,349,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,350,nonlinear,1,1,2,[1. 0. 1. 1. 1. 1.],9,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1
4,0,351,nonlinear,0,0,1,[1. 0. 0. 0. 0. 0.],1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4,0,352,nonlinear,1,1,2,[0. 0. 0. 1. 0. 0.],13,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1
4,0,353,nonlinear,0,0,1,[0. 1. 0. 0. 0. 0.],2,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
