,participant,task,trial,choice,reward,x0,x1,target,time,tier
4035,13,13,5,1,1.0,-0.65,-0.98,1,873036.0,1.0
4036,13,13,6,0,-1.0,-1.89,0.54,1,876729.0,1.0
4037,13,13,7,1,1.0,-0.32,-0.27,1,880151.0,1.0
4038,13,13,8,1,-1.0,-0.4,-0.4,0,883432.0,1.0
4039,13,13,9,1,1.0,-0.44,-0.73,1,886972.0,1.0
4040,13,14,0,0,1.0,1.21,0.36,0,903637.0,1.0
4041,13,14,1,1,1.0,-1.98,-0.21,1,908315.0,1.0
4042,13,14,2,0,1.0,1.31,-0.57,0,914070.0,1.0
4043,13,14,3,1,-1.0,0.2,-0.18,0,920947.0,1.0
4044,13,14,4,1,1.0,-1.09,-1.6,1,924097.0,1.0
4045,13,14,5,0,1.0,0.4,-0.41,0,927029.0,1.0
4046,13,14,6,0,1.0,0.44,0.09,0,929871.0,1.0
4047,13,14,7,1,1.0,-1.31,-1.83,1,933040.0,1.0
4048,13,14,8,1,1.0,-0.93,-1.24,1,936431.0,1.0
4049,13,14,9,0,-1.0,0.38,1.43,1,939784.0,1.0
4050,13,15,0,1,1.0,-1.51,-1.98,1,950502.0,1.0
4051,13,15,1,1,1.0,-1.65,-2.58,1,954308.0,1.0
4052,13,15,2,0,-1.0,0.01,-0.33,1,960375.0,1.0
4053,13,15,3,0,1.0,2.89,2.25,0,963490.0,1.0
4054,13,15,4,0,1.0,-0.65,0.5,0,966789.0,1.0
4055,13,15,5,0,1.0,1.71,1.01,0,970282.0,1.0
4056,13,15,6,1,1.0,-4.35,-3.19,1,973399.0,1.0
4057,13,15,7,1,-1.0,-0.2,-0.1,0,976936.0,1.0
4058,13,15,8,1,-1.0,-2.5,-0.31,0,980233.0,1.0
4059,13,15,9,0,1.0,0.09,0.76,0,983335.0,1.0
4060,13,16,0,0,1.0,0.19,1.79,0,996719.0,1.0
4061,13,16,1,0,1.0,0.36,-0.33,0,1000720.0,1.0
4062,13,16,2,1,1.0,-1.76,0.32,1,1003807.0,1.0
4063,13,16,3,1,1.0,-1.37,-1.79,1,1006964.0,1.0
4064,13,16,4,0,1.0,1.08,-1.49,0,1010201.0,1.0
4065,13,16,5,1,1.0,-0.41,0.42,1,1013800.0,1.0
4066,13,16,6,1,1.0,-2.66,-0.84,1,1016890.0,1.0
4067,13,16,7,0,1.0,0.75,0.06,0,1021179.0,1.0
4068,13,16,8,1,1.0,-0.66,-0.65,1,1024302.0,1.0
4069,13,16,9,0,1.0,0.71,0.13,0,1027248.0,1.0
4070,13,17,0,0,1.0,-2.58,1.8,0,1039299.0,1.0
4071,13,17,1,1,1.0,-0.2,-0.64,1,1044329.0,1.0
4072,13,17,2,0,-1.0,1.72,2.07,1,1047465.0,1.0
4073,13,17,3,1,-1.0,0.85,1.43,0,1051943.0,1.0
4074,13,17,4,0,1.0,0.64,1.15,0,1054949.0,1.0
4075,13,17,5,1,1.0,-2.13,-3.67,1,1058095.0,1.0
4076,13,17,6,1,1.0,0.7,-1.12,1,1061290.0,1.0
4077,13,17,7,0,1.0,0.05,1.48,0,1064638.0,1.0
4078,13,17,8,0,-1.0,0.45,0.06,1,1069224.0,1.0
4079,13,17,9,1,-1.0,-1.52,-0.81,0,1072542.0,1.0
4080,13,18,0,0,1.0,1.82,-0.97,0,1083592.0,1.0
4081,13,18,1,1,1.0,-1.93,0.15,1,1086631.0,1.0
4082,13,18,2,1,1.0,0.26,0.69,1,1091163.0,1.0
4083,13,18,3,1,-1.0,2.63,0.05,0,1095728.0,1.0
4084,13,18,4,0,1.0,0.91,-1.88,0,1099739.0,1.0
4085,13,18,5,0,1.0,-1.17,-0.81,0,1102809.0,1.0
4086,13,18,6,0,1.0,-1.43,-1.7,0,1106982.0,1.0
4087,13,18,7,0,1.0,-1.78,-1.01,0,1111712.0,1.0
4088,13,18,8,0,-1.0,-1.02,-0.24,1,1115070.0,1.0
4089,13,18,9,1,-1.0,0.94,0.23,0,1119155.0,1.0
4090,13,19,0,1,-1.0,0.26,-1.11,0,1131712.0,1.0
4091,13,19,1,0,-1.0,1.54,2.06,1,1135198.0,1.0
4092,13,19,2,1,1.0,0.08,1.65,1,1138523.0,1.0
4093,13,19,3,1,1.0,0.14,1.37,1,1141689.0,1.0
4094,13,19,4,0,-1.0,-0.34,0.72,1,1144822.0,1.0
4095,13,19,5,1,1.0,0.19,-0.11,1,1148404.0,1.0
4096,13,19,6,1,1.0,1.33,0.17,1,1151435.0,1.0
4097,13,19,7,0,1.0,-0.91,-2.08,0,1154704.0,1.0
4098,13,19,8,1,1.0,3.11,0.09,1,1157710.0,1.0
4099,13,19,9,0,1.0,-1.51,-1.11,0,1160989.0,1.0
4100,13,20,0,1,-1.0,-1.14,0.59,0,1172539.0,1.0
4101,13,20,1,1,1.0,0.75,-2.07,1,1177662.0,1.0
4102,13,20,2,0,1.0,0.2,1.57,0,1180656.0,1.0
4103,13,20,3,1,-1.0,2.93,-1.45,0,1183511.0,1.0
4104,13,20,4,0,-1.0,-1.26,0.52,1,1186454.0,1.0
4105,13,20,5,1,1.0,-0.97,-1.4,1,1192432.0,1.0
4106,13,20,6,1,1.0,-1.34,0.83,1,1196753.0,1.0
4107,13,20,7,0,1.0,1.97,-0.05,0,1200100.0,1.0
4108,13,20,8,0,1.0,1.62,1.02,0,1204906.0,1.0
4109,13,20,9,1,-1.0,0.27,0.15,0,1209962.0,1.0
4110,13,21,0,1,-1.0,-2.03,0.92,0,1222687.0,1.0
4111,13,21,1,0,1.0,-1.11,1.54,0,1226148.0,1.0
4112,13,21,2,0,-1.0,1.01,0.38,1,1229410.0,1.0
4113,13,21,3,0,1.0,1.94,0.83,0,1232964.0,1.0
4114,13,21,4,0,1.0,-0.08,2.16,0,1236270.0,1.0
4115,13,21,5,1,1.0,-2.79,-1.17,1,1240373.0,1.0
4116,13,21,6,0,-1.0,0.66,-1.61,1,1249922.0,1.0
4117,13,21,7,1,1.0,-0.21,-0.28,1,1254067.0,1.0
4118,13,21,8,1,-1.0,-1.79,1.2,0,1261074.0,1.0
4119,13,21,9,1,1.0,-1.15,-0.91,1,1264790.0,1.0
4120,13,22,0,1,1.0,-1.66,0.33,1,1275468.0,1.0
4121,13,22,1,1,-1.0,-0.28,-1.33,0,1279663.0,1.0
4122,13,22,2,1,1.0,-0.91,1.04,1,1284796.0,1.0
4123,13,22,3,1,-1.0,-1.69,-1.58,0,1288080.0,1.0
4124,13,22,4,0,-1.0,-1.73,1.11,1,1291267.0,1.0
4125,13,22,5,1,-1.0,-2.8,-0.89,0,1296028.0,1.0
4126,13,22,6,1,-1.0,1.28,-0.42,0,1301381.0,1.0
4127,13,22,7,1,1.0,1.03,2.35,1,1304867.0,1.0
4128,13,22,8,0,1.0,-0.1,-0.12,0,1308131.0,1.0
4129,13,22,9,0,1.0,1.28,-1.55,0,1311431.0,1.0
4130,13,23,0,1,-1.0,1.61,0.32,0,1323897.0,1.0
4131,13,23,1,0,1.0,1.38,0.31,0,1328640.0,1.0
4132,13,23,2,0,-1.0,-0.09,0.07,1,1333972.0,1.0
4133,13,23,3,1,1.0,-3.05,1.35,1,1338388.0,1.0
4134,13,23,4,1,1.0,-0.4,0.32,1,1341580.0,1.0
4135,13,23,5,0,1.0,0.49,0.18,0,1344732.0,1.0
4136,13,23,6,0,1.0,1.9,-0.59,0,1347660.0,1.0
4137,13,23,7,1,1.0,-1.31,0.58,1,1351681.0,1.0
4138,13,23,8,0,1.0,1.66,-0.78,0,1354642.0,1.0
4139,13,23,9,1,1.0,-2.56,-3.29,1,1358140.0,1.0
4140,13,24,0,1,1.0,1.22,-1.52,1,1370293.0,1.0
4141,13,24,1,0,-1.0,0.2,0.05,1,1373999.0,1.0
4142,13,24,2,1,1.0,1.06,-0.12,1,1377449.0,1.0
4143,13,24,3,0,1.0,0.33,2.34,0,1380253.0,1.0
4144,13,24,4,1,1.0,1.1,-0.21,1,1383555.0,1.0
4145,13,24,5,0,1.0,-0.26,1.99,0,1386430.0,1.0
4146,13,24,6,1,-1.0,-0.73,-0.5,0,1389566.0,1.0
4147,13,24,7,1,1.0,1.47,-1.75,1,1392941.0,1.0
4148,13,24,8,1,-1.0,-1.08,-0.39,0,1396045.0,1.0
4149,13,24,9,0,-1.0,0.74,0.42,1,1399850.0,1.0
4150,13,25,0,1,-1.0,0.05,-1.56,0,1414550.0,1.0
4151,13,25,1,0,1.0,-2.46,-2.12,0,1418545.0,1.0
4152,13,25,2,0,1.0,-1.61,0.26,0,1423027.0,1.0
4153,13,25,3,1,1.0,0.98,0.43,1,1429492.0,1.0
4154,13,25,4,0,1.0,-1.12,-1.27,0,1432326.0,1.0
4155,13,25,5,0,1.0,-0.26,-1.26,0,1435888.0,1.0
4156,13,25,6,0,1.0,-1.56,-2.0,0,1439282.0,1.0
4157,13,25,7,1,1.0,0.01,0.31,1,1442742.0,1.0
4158,13,25,8,1,1.0,0.84,1.53,1,1445836.0,1.0
4159,13,25,9,1,1.0,2.66,0.41,1,1448850.0,1.0
4160,13,26,0,1,-1.0,-3.25,2.35,0,1460030.0,1.0
4161,13,26,1,1,1.0,0.25,-1.28,1,1463694.0,1.0
4162,13,26,2,0,1.0,-2.46,2.77,0,1466576.0,1.0
4163,13,26,3,1,1.0,-0.06,-0.92,1,1469527.0,1.0
4164,13,26,4,1,1.0,0.98,-0.93,1,1472453.0,1.0
4165,13,26,5,0,1.0,-0.56,0.69,0,1475591.0,1.0
4166,13,26,6,1,1.0,2.66,-0.06,1,1479333.0,1.0
4167,13,26,7,0,1.0,-1.27,1.53,0,1482323.0,1.0
4168,13,26,8,1,1.0,-0.01,-0.83,1,1485227.0,1.0
4169,13,26,9,0,1.0,-1.19,1.02,0,1488337.0,1.0
4170,13,27,0,0,1.0,1.75,0.51,0,1499880.0,1.0
4171,13,27,1,0,1.0,1.65,-0.29,0,1502750.0,1.0
4172,13,27,2,1,1.0,-0.9,1.59,1,1505737.0,1.0
4173,13,27,3,0,1.0,2.02,0.6,0,1508472.0,1.0
4174,13,27,4,1,1.0,-0.2,-1.35,1,1511343.0,1.0
4175,13,27,5,0,1.0,2.72,-1.88,0,1514364.0,1.0
4176,13,27,6,0,1.0,1.18,0.72,0,1517290.0,1.0
4177,13,27,7,0,1.0,0.01,1.42,0,1521131.0,1.0
4178,13,27,8,0,1.0,0.24,3.15,0,1524922.0,1.0
4179,13,27,9,1,1.0,-1.24,-0.4,1,1528034.0,1.0
4180,13,28,0,1,1.0,0.74,0.28,1,1539310.0,1.0
4181,13,28,1,0,1.0,-0.04,0.49,0,1542471.0,1.0
4182,13,28,2,0,1.0,-1.02,-2.08,0,1545674.0,1.0
4183,13,28,3,1,1.0,1.14,0.99,1,1548854.0,1.0
4184,13,28,4,1,1.0,1.18,1.74,1,1551903.0,1.0
4185,13,28,5,0,1.0,-0.33,-1.32,0,1555384.0,1.0
4186,13,28,6,1,-1.0,0.08,1.15,0,1558764.0,1.0
4187,13,28,7,0,1.0,-3.02,-3.11,0,1562032.0,1.0
4188,13,28,8,0,1.0,-1.8,-1.67,0,1565365.0,1.0
4189,13,28,9,0,1.0,-0.06,0.69,0,1568726.0,1.0
4190,13,29,0,0,1.0,1.26,-1.48,0,1582556.0,1.0
4191,13,29,1,0,1.0,-1.16,-2.48,0,1585981.0,1.0
4192,13,29,2,1,1.0,-0.08,0.94,1,1589210.0,1.0
4193,13,29,3,1,-1.0,-2.02,0.62,0,1592098.0,1.0
4194,13,29,4,1,1.0,1.48,1.06,1,1595065.0,1.0
4195,13,29,5,1,1.0,0.4,0.28,1,1598293.0,1.0
4196,13,29,6,1,1.0,-0.39,1.99,1,1601370.0,1.0
4197,13,29,7,0,1.0,-0.39,-2.38,0,1604209.0,1.0
4198,13,29,8,1,1.0,2.06,1.5,1,1607421.0,1.0
4199,13,29,9,1,1.0,1.7,1.33,1,1610496.0,1.0
4200,14,0,0,1,-1.0,1.82,-0.97,0,246698.0,0.0
4201,14,0,1,1,1.0,-1.93,0.15,1,255798.0,0.0
4202,14,0,2,0,-1.0,0.26,0.69,1,261168.0,0.0
4203,14,0,3,0,1.0,2.63,0.05,0,266448.0,0.0
4204,14,0,4,1,-1.0,0.91,-1.88,0,272868.0,0.0
4205,14,0,5,1,-1.0,-1.17,-0.81,0,276977.0,0.0
4206,14,0,6,1,-1.0,-1.43,-1.7,0,285268.0,0.0
4207,14,0,7,0,1.0,-1.78,-1.01,0,290818.0,0.0
4208,14,0,8,0,-1.0,-1.02,-0.24,1,295358.0,0.0
4209,14,0,9,0,1.0,0.94,0.23,0,300218.0,0.0
4210,14,1,0,1,-1.0,-2.21,2.69,0,327768.0,0.0
4211,14,1,1,0,-1.0,1.3,-2.0,1,345799.0,0.0
4212,14,1,2,1,1.0,2.97,-2.34,1,352188.0,0.0
4213,14,1,3,1,-1.0,1.16,-1.04,0,357909.0,0.0
4214,14,1,4,1,-1.0,-1.9,1.63,0,364208.0,0.0
4215,14,1,5,1,-1.0,-0.66,0.41,0,371699.0,0.0
4216,14,1,6,0,1.0,0.34,0.5,0,376608.0,0.0
4217,14,1,7,0,1.0,-3.91,3.49,0,380158.0,0.0
4218,14,1,8,1,1.0,2.03,-2.23,1,383969.0,0.0
4219,14,1,9,0,-1.0,-0.74,0.41,1,387198.0,0.0
4220,14,2,0,1,1.0,-1.46,-1.73,1,409869.0,0.0
4221,14,2,1,1,1.0,-0.44,0.16,1,419899.0,0.0
4222,14,2,2,1,1.0,-0.81,0.37,1,426900.0,0.0
4223,14,2,3,0,1.0,1.84,-0.19,0,430559.0,0.0
4224,14,2,4,1,1.0,-1.3,-1.44,1,434109.0,0.0
4225,14,2,5,1,1.0,-2.96,-1.33,1,438009.0,0.0
4226,14,2,6,1,-1.0,-0.09,1.06,0,443649.0,0.0
4227,14,2,7,0,1.0,0.2,1.54,0,448129.0,0.0
4228,14,2,8,1,1.0,-0.55,-1.14,1,451800.0,0.0
4229,14,2,9,0,1.0,0.92,-0.63,0,455749.0,0.0
4230,14,3,0,0,1.0,-1.1,0.07,0,483270.0,0.0
4231,14,3,1,0,-1.0,1.34,0.88,1,495321.0,0.0
4232,14,3,2,0,-1.0,0.19,0.16,1,505061.0,0.0
4233,14,3,3,1,-1.0,-1.64,-2.52,0,510521.0,0.0
4234,14,3,4,1,-1.0,-1.54,0.3,0,515480.0,0.0
4235,14,3,5,1,-1.0,-0.15,-0.8,0,519671.0,0.0
4236,14,3,6,1,-1.0,-0.07,-0.58,0,527641.0,0.0
4237,14,3,7,0,-1.0,1.6,1.33,1,530981.0,0.0
4238,14,3,8,0,-1.0,0.89,-0.66,1,535451.0,0.0
4239,14,3,9,1,-1.0,-0.35,-0.14,0,541330.0,0.0
4240,14,4,0,0,1.0,0.05,-1.56,0,569461.0,0.0
4241,14,4,1,1,-1.0,-2.46,-2.12,0,574861.0,0.0
4242,14,4,2,1,-1.0,-1.61,0.26,0,581971.0,0.0
4243,14,4,3,0,-1.0,0.98,0.43,1,587271.0,0.0
4244,14,4,4,0,1.0,-1.12,-1.27,0,593251.0,0.0
4245,14,4,5,0,1.0,-0.26,-1.26,0,596831.0,0.0
4246,14,4,6,0,1.0,-1.56,-2.0,0,600171.0,0.0
4247,14,4,7,1,1.0,0.01,0.31,1,603942.0,0.0
4248,14,4,8,1,1.0,0.84,1.53,1,607311.0,0.0
4249,14,4,9,1,1.0,2.66,0.41,1,610541.0,0.0
4250,14,5,0,1,1.0,0.9,-0.19,1,633412.0,0.0
4251,14,5,1,0,1.0,-0.24,0.05,0,638252.0,0.0
4252,14,5,2,0,1.0,-2.36,3.3,0,641382.0,0.0
4253,14,5,3,0,-1.0,-0.12,0.71,1,644562.0,0.0
4254,14,5,4,0,-1.0,-0.54,3.0,1,648242.0,0.0
4255,14,5,5,0,1.0,-0.55,0.64,0,652762.0,0.0
4256,14,5,6,1,1.0,0.71,-0.25,1,656091.0,0.0
4257,14,5,7,1,1.0,1.43,-1.06,1,661252.0,0.0
4258,14,5,8,1,-1.0,-1.38,-1.08,0,664482.0,0.0
4259,14,5,9,0,1.0,-1.71,3.46,0,668141.0,0.0
4260,14,6,0,0,1.0,1.26,-1.48,0,697953.0,0.0
4261,14,6,1,1,-1.0,-1.16,-2.48,0,702572.0,0.0
4262,14,6,2,1,1.0,-0.08,0.94,1,705822.0,0.0
4263,14,6,3,1,-1.0,-2.02,0.62,0,708882.0,0.0
4264,14,6,4,1,1.0,1.48,1.06,1,712172.0,0.0
4265,14,6,5,1,1.0,0.4,0.28,1,715413.0,0.0
4266,14,6,6,1,1.0,-0.39,1.99,1,718623.0,0.0
4267,14,6,7,0,1.0,-0.39,-2.38,0,721613.0,0.0
4268,14,6,8,1,1.0,2.06,1.5,1,724892.0,0.0
4269,14,6,9,1,1.0,1.7,1.33,1,728402.0,0.0
4270,14,7,0,1,1.0,0.74,0.28,1,746983.0,0.0
4271,14,7,1,0,1.0,-0.04,0.49,0,751242.0,0.0
4272,14,7,2,0,1.0,-1.02,-2.08,0,754562.0,0.0
4273,14,7,3,1,1.0,1.14,0.99,1,757743.0,0.0
4274,14,7,4,1,1.0,1.18,1.74,1,760954.0,0.0
4275,14,7,5,0,1.0,-0.33,-1.32,0,764453.0,0.0
4276,14,7,6,1,-1.0,0.08,1.15,0,767612.0,0.0
4277,14,7,7,0,1.0,-3.02,-3.11,0,770903.0,0.0
4278,14,7,8,0,1.0,-1.8,-1.67,0,774064.0,0.0
4279,14,7,9,0,1.0,-0.06,0.69,0,777413.0,0.0
4280,14,8,0,0,1.0,-2.58,1.8,0,801914.0,0.0
4281,14,8,1,0,-1.0,-0.2,-0.64,1,805334.0,0.0
4282,14,8,2,0,-1.0,1.72,2.07,1,808414.0,0.0
4283,14,8,3,0,1.0,0.85,1.43,0,811725.0,0.0
4284,14,8,4,0,1.0,0.64,1.15,0,818275.0,0.0
4285,14,8,5,1,1.0,-2.13,-3.67,1,821605.0,0.0
4286,14,8,6,1,1.0,0.7,-1.12,1,824975.0,0.0
4287,14,8,7,0,1.0,0.05,1.48,0,828174.0,0.0
4288,14,8,8,0,-1.0,0.45,0.06,1,832054.0,0.0
4289,14,8,9,1,-1.0,-1.52,-0.81,0,835304.0,0.0
4290,14,9,0,0,-1.0,-1.66,0.33,1,856854.0,0.0
4291,14,9,1,1,-1.0,-0.28,-1.33,0,873334.0,0.0
4292,14,9,2,1,1.0,-0.91,1.04,1,879655.0,0.0
4293,14,9,3,0,1.0,-1.69,-1.58,0,882755.0,0.0
4294,14,9,4,1,1.0,-1.73,1.11,1,886315.0,0.0
4295,14,9,5,0,1.0,-2.8,-0.89,0,889445.0,0.0
4296,14,9,6,0,1.0,1.28,-0.42,0,892675.0,0.0
4297,14,9,7,1,1.0,1.03,2.35,1,895745.0,0.0
4298,14,9,8,0,1.0,-0.1,-0.12,0,899045.0,0.0
4299,14,9,9,0,1.0,1.28,-1.55,0,902155.0,0.0
4300,14,10,0,0,1.0,-3.25,2.35,0,918575.0,0.0
4301,14,10,1,1,1.0,0.25,-1.28,1,922485.0,0.0
4302,14,10,2,0,1.0,-2.46,2.77,0,925745.0,0.0
4303,14,10,3,0,-1.0,-0.06,-0.92,1,929075.0,0.0
4304,14,10,4,1,1.0,0.98,-0.93,1,932175.0,0.0
4305,14,10,5,0,1.0,-0.56,0.69,0,935316.0,0.0
4306,14,10,6,1,1.0,2.66,-0.06,1,938575.0,0.0
4307,14,10,7,0,1.0,-1.27,1.53,0,942306.0,0.0
4308,14,10,8,0,-1.0,-0.01,-0.83,1,946276.0,0.0
4309,14,10,9,0,1.0,-1.19,1.02,0,949475.0,0.0
4310,14,11,0,0,1.0,0.26,-1.11,0,967706.0,0.0
4311,14,11,1,0,-1.0,1.54,2.06,1,970985.0,0.0
4312,14,11,2,1,1.0,0.08,1.65,1,974256.0,0.0
4313,14,11,3,1,1.0,0.14,1.37,1,977416.0,0.0
4314,14,11,4,1,1.0,-0.34,0.72,1,980445.0,0.0
4315,14,11,5,0,-1.0,0.19,-0.11,1,983756.0,0.0
4316,14,11,6,1,1.0,1.33,0.17,1,987286.0,0.0
4317,14,11,7,0,1.0,-0.91,-2.08,0,991236.0,0.0
4318,14,11,8,1,1.0,3.11,0.09,1,994456.0,0.0
4319,14,11,9,0,1.0,-1.51,-1.11,0,997795.0,0.0
4320,14,12,0,1,1.0,-1.01,-0.75,1,1016266.0,0.0
4321,14,12,1,0,1.0,2.61,-2.55,0,1019545.0,0.0
4322,14,12,2,1,1.0,-2.33,1.42,1,1023585.0,0.0
4323,14,12,3,1,1.0,-0.41,-1.43,1,1026886.0,0.0
4324,14,12,4,0,1.0,0.47,-0.23,0,1030296.0,0.0
4325,14,12,5,1,1.0,-1.16,0.25,1,1033607.0,0.0
4326,14,12,6,1,1.0,-1.18,0.89,1,1036746.0,0.0
4327,14,12,7,1,1.0,-1.14,0.51,1,1040436.0,0.0
4328,14,12,8,0,-1.0,0.32,-0.93,1,1043697.0,0.0
4329,14,12,9,0,1.0,3.02,-1.59,0,1046957.0,0.0
4330,14,13,0,1,-1.0,-1.16,-0.46,0,1061027.0,0.0
4331,14,13,1,0,1.0,-1.35,-2.22,0,1066208.0,0.0
4332,14,13,2,0,1.0,-0.77,-2.64,0,1069337.0,0.0
4333,14,13,3,1,1.0,0.4,0.79,1,1072778.0,0.0
4334,14,13,4,0,1.0,-3.19,-4.62,0,1076837.0,0.0
4335,14,13,5,1,1.0,1.18,-0.51,1,1082418.0,0.0
4336,14,13,6,0,1.0,-0.44,0.18,0,1085657.0,0.0
4337,14,13,7,0,-1.0,-0.05,-0.51,1,1089138.0,0.0
4338,14,13,8,1,1.0,0.23,0.76,1,1092568.0,0.0
4339,14,13,9,1,1.0,0.02,-0.19,1,1096097.0,0.0
4340,14,14,0,1,-1.0,-0.92,-0.16,0,1109877.0,0.0
4341,14,14,1,1,1.0,1.02,0.32,1,1113718.0,0.0
4342,14,14,2,0,1.0,-2.11,-1.2,0,1116818.0,0.0
4343,14,14,3,0,1.0,0.65,-1.28,0,1119928.0,0.0
4344,14,14,4,0,1.0,-2.43,-1.6,0,1123057.0,0.0
4345,14,14,5,0,1.0,0.81,-1.26,0,1126098.0,0.0
4346,14,14,6,0,1.0,-1.46,-1.98,0,1129388.0,0.0
4347,14,14,7,0,1.0,-0.71,-0.5,0,1132668.0,0.0
4348,14,14,8,0,1.0,-3.55,-2.56,0,1135758.0,0.0
4349,14,14,9,1,1.0,3.05,2.03,1,1138759.0,0.0
4350,14,15,0,1,-1.0,2.02,3.36,0,1150638.0,0.0
4351,14,15,1,0,1.0,2.21,0.46,0,1154189.0,0.0
4352,14,15,2,0,1.0,1.21,-0.53,0,1157209.0,0.0
4353,14,15,3,0,1.0,0.48,-1.14,0,1160209.0,0.0
4354,14,15,4,0,1.0,0.93,-2.85,0,1163328.0,0.0
4355,14,15,5,1,1.0,-1.82,0.09,1,1166449.0,0.0
4356,14,15,6,0,1.0,0.33,0.54,0,1169580.0,0.0
4357,14,15,7,1,1.0,-0.39,-0.27,1,1172828.0,0.0
4358,14,15,8,1,1.0,-0.33,-0.91,1,1176459.0,0.0
4359,14,15,9,1,1.0,-3.12,-1.08,1,1179648.0,0.0
4360,14,16,0,1,1.0,1.58,-2.55,1,1196828.0,0.0
4361,14,16,1,0,1.0,-0.31,0.2,0,1200248.0,0.0
4362,14,16,2,0,1.0,-0.47,-0.56,0,1203240.0,0.0
4363,14,16,3,0,-1.0,-0.53,2.16,1,1206579.0,0.0
4364,14,16,4,0,1.0,-2.74,-0.11,0,1210128.0,0.0
4365,14,16,5,0,-1.0,-0.4,2.5,1,1213129.0,0.0
4366,14,16,6,0,1.0,-0.85,-0.64,0,1218088.0,0.0
4367,14,16,7,1,1.0,0.13,0.73,1,1222199.0,0.0
4368,14,16,8,0,1.0,-0.88,0.28,0,1226599.0,0.0
4369,14,16,9,1,1.0,0.81,-0.06,1,1230049.0,0.0
4370,14,17,0,1,1.0,-1.92,-0.64,1,1244959.0,0.0
4371,14,17,1,1,1.0,-0.3,-2.2,1,1249009.0,0.0
4372,14,17,2,1,1.0,-1.5,-1.06,1,1252198.0,0.0
4373,14,17,3,0,1.0,1.01,0.07,0,1255339.0,0.0
4374,14,17,4,1,1.0,-2.04,1.0,1,1258729.0,0.0
4375,14,17,5,1,-1.0,-0.53,0.53,0,1262218.0,0.0
4376,14,17,6,0,-1.0,0.09,-2.64,1,1266350.0,0.0
4377,14,17,7,1,1.0,-1.72,-1.24,1,1270129.0,0.0
4378,14,17,8,0,1.0,0.98,0.37,0,1273049.0,0.0
4379,14,17,9,0,1.0,0.64,1.67,0,1276139.0,0.0
4380,14,18,0,0,-1.0,-0.05,0.23,1,1291440.0,0.0
4381,14,18,1,0,-1.0,2.47,-0.08,1,1294989.0,0.0
4382,14,18,2,1,1.0,1.36,0.83,1,1299769.0,0.0
4383,14,18,3,0,-1.0,4.12,-0.95,1,1302889.0,0.0
4384,14,18,4,1,1.0,1.2,0.49,1,1305910.0,0.0
4385,14,18,5,0,1.0,-0.74,-0.18,0,1309020.0,0.0
4386,14,18,6,1,1.0,-0.48,1.9,1,1311900.0,0.0
4387,14,18,7,0,1.0,2.92,-1.36,0,1314791.0,0.0
4388,14,18,8,0,1.0,-2.16,-0.16,0,1317876.0,0.0
4389,14,18,9,0,1.0,2.25,-1.3,0,1320700.0,0.0
4390,14,19,0,1,-1.0,1.21,0.36,0,1338620.0,0.0
4391,14,19,1,1,1.0,-1.98,-0.21,1,1343160.0,0.0
4392,14,19,2,0,1.0,1.31,-0.57,0,1346380.0,0.0
4393,14,19,3,0,1.0,0.2,-0.18,0,1349322.0,0.0
4394,14,19,4,1,1.0,-1.09,-1.6,1,1352451.0,0.0
4395,14,19,5,0,1.0,0.4,-0.41,0,1355511.0,0.0
4396,14,19,6,0,1.0,0.44,0.09,0,1358611.0,0.0
4397,14,19,7,1,1.0,-1.31,-1.83,1,1361582.0,0.0
4398,14,19,8,1,1.0,-0.93,-1.24,1,1364518.0,0.0
4399,14,19,9,0,-1.0,0.38,1.43,1,1368243.0,0.0
4400,14,20,0,0,-1.0,1.22,-1.52,1,1383923.0,0.0
4401,14,20,1,0,-1.0,0.2,0.05,1,1389831.0,0.0
4402,14,20,2,1,1.0,1.06,-0.12,1,1395682.0,0.0
4403,14,20,3,0,1.0,0.33,2.34,0,1398781.0,0.0
4404,14,20,4,1,1.0,1.1,-0.21,1,1402242.0,0.0
4405,14,20,5,0,1.0,-0.26,1.99,0,1405371.0,0.0
4406,14,20,6,1,-1.0,-0.73,-0.5,0,1408322.0,0.0
4407,14,20,7,1,1.0,1.47,-1.75,1,1411563.0,0.0
4408,14,20,8,1,-1.0,-1.08,-0.39,0,1414492.0,0.0
4409,14,20,9,0,-1.0,0.74,0.42,1,1417822.0,0.0
4410,14,21,0,1,1.0,-0.99,-1.97,1,1432552.0,0.0
4411,14,21,1,0,1.0,0.85,2.06,0,1435622.0,0.0
4412,14,21,2,1,1.0,-2.78,-0.81,1,1438602.0,0.0
4413,14,21,3,0,1.0,1.84,-0.44,0,1441423.0,0.0
4414,14,21,4,1,-1.0,-0.68,0.49,0,1444272.0,0.0
4415,14,21,5,0,-1.0,0.57,-2.52,1,1447882.0,0.0
4416,14,21,6,1,1.0,-0.53,-2.01,1,1451772.0,0.0
4417,14,21,7,0,1.0,0.33,0.6,0,1454782.0,0.0
4418,14,21,8,1,1.0,-0.1,-0.91,1,1458073.0,0.0
4419,14,21,9,1,1.0,-1.82,-2.76,1,1461272.0,0.0
4420,14,22,0,1,-1.0,0.19,1.79,0,1475582.0,0.0
4421,14,22,1,0,1.0,0.36,-0.33,0,1479052.0,0.0
4422,14,22,2,1,1.0,-1.76,0.32,1,1481942.0,0.0
