,participant,task,trial,choice,reward,x0,x1,x2,x3,target,time,tier
3630,12,3,0,1,-1.0,-0.6,-0.16,0.4,-0.25,0,408033.0,0.0
3631,12,3,1,1,1.0,0.9,0.93,-0.22,1.6,1,411072.0,0.0
3632,12,3,2,1,1.0,1.01,-1.16,1.28,-2.38,1,415999.0,0.0
3633,12,3,3,1,1.0,0.46,1.46,1.71,-0.83,1,420702.0,0.0
3634,12,3,4,1,1.0,1.26,1.75,1.6,0.07,1,426320.0,0.0
3635,12,3,5,1,1.0,2.19,0.94,2.38,-0.87,1,429582.0,0.0
3636,12,3,6,1,1.0,1.08,0.34,0.75,-0.12,1,435128.0,0.0
3637,12,3,7,1,1.0,0.38,1.0,2.2,-0.92,1,438840.0,0.0
3638,12,3,8,0,1.0,-1.97,0.86,-1.62,1.46,0,442391.0,0.0
3639,12,3,9,0,1.0,-0.71,-0.51,0.09,-0.02,0,445829.0,0.0
3640,12,4,0,0,1.0,1.73,-1.29,0.72,0.4,0,450470.0,0.0
3641,12,4,1,0,1.0,1.12,-0.6,1.2,1.3,0,454510.0,0.0
3642,12,4,2,1,1.0,-0.78,0.66,-0.57,0.31,1,458395.0,0.0
3643,12,4,3,1,1.0,-0.34,-2.25,-1.09,3.6,1,462407.0,0.0
3644,12,4,4,0,1.0,0.5,1.98,1.0,0.16,0,465837.0,0.0
3645,12,4,5,1,1.0,-1.38,0.68,-1.5,-1.33,1,471591.0,0.0
3646,12,4,6,0,1.0,0.11,1.07,-0.18,-2.72,0,475223.0,0.0
3647,12,4,7,1,1.0,-0.56,-0.36,-3.05,1.95,1,479002.0,0.0
3648,12,4,8,1,1.0,-2.14,2.35,-0.63,-2.56,1,484098.0,0.0
3649,12,4,9,1,1.0,-2.54,1.05,-1.43,-0.84,1,489933.0,0.0
3650,12,5,0,0,1.0,-1.5,2.35,-0.11,0.2,0,496143.0,0.0
3651,12,5,1,0,-1.0,0.27,0.77,0.12,-0.63,1,500784.0,0.0
3652,12,5,2,0,-1.0,1.41,-0.63,-0.34,-1.91,1,506066.0,0.0
3653,12,5,3,0,1.0,-0.82,-2.0,-0.17,2.2,0,508995.0,0.0
3654,12,5,4,1,1.0,0.84,-0.2,1.97,0.57,1,512472.0,0.0
3655,12,5,5,0,-1.0,1.55,-1.31,-2.02,-0.62,1,515851.0,0.0
3656,12,5,6,0,1.0,-0.58,-0.03,-1.16,-1.4,0,519045.0,0.0
3657,12,5,7,1,1.0,0.61,0.6,-0.86,-0.91,1,523460.0,0.0
3658,12,5,8,1,1.0,0.84,-0.53,-1.3,-0.96,1,527858.0,0.0
3659,12,5,9,1,1.0,0.21,1.36,1.21,0.81,1,531531.0,0.0
3660,12,6,0,0,-1.0,-0.82,0.3,-0.53,-0.32,1,538724.0,0.0
3661,12,6,1,0,-1.0,-0.41,-0.81,-0.74,-1.06,1,541952.0,0.0
3662,12,6,2,1,-1.0,1.13,-0.19,1.34,0.84,0,545071.0,0.0
3663,12,6,3,1,-1.0,-1.58,-0.55,2.55,-0.55,0,548416.0,0.0
3664,12,6,4,0,-1.0,-1.22,0.69,-0.91,-1.05,1,551623.0,0.0
3665,12,6,5,0,1.0,-0.21,0.04,0.43,2.09,0,554700.0,0.0
3666,12,6,6,1,-1.0,0.98,-0.66,0.48,0.02,0,558021.0,0.0
3667,12,6,7,0,1.0,1.13,-1.37,1.28,2.7,0,561465.0,0.0
3668,12,6,8,1,1.0,-0.16,0.72,-0.92,-0.12,1,567121.0,0.0
3669,12,6,9,0,1.0,-1.01,-1.82,1.72,-1.59,0,571120.0,0.0
3670,12,7,0,0,1.0,-4.4,1.08,0.7,-2.67,0,575938.0,0.0
3671,12,7,1,1,-1.0,-0.08,0.78,-0.86,0.39,0,580391.0,0.0
3672,12,7,2,1,-1.0,0.19,2.12,-0.15,-1.44,0,583731.0,0.0
3673,12,7,3,0,-1.0,0.91,0.49,-1.06,-0.59,1,587193.0,0.0
3674,12,7,4,1,-1.0,1.24,3.28,-0.98,-0.06,0,590619.0,0.0
3675,12,7,5,1,-1.0,-0.22,0.33,1.4,-1.73,0,595227.0,0.0
3676,12,7,6,1,-1.0,0.4,1.65,-0.26,0.64,0,599326.0,0.0
3677,12,7,7,0,-1.0,1.09,-1.63,-1.66,2.16,1,604044.0,0.0
3678,12,7,8,1,-1.0,-0.47,2.03,-2.5,0.83,0,607668.0,0.0
3679,12,7,9,0,-1.0,0.84,-2.11,3.43,-0.72,1,613060.0,0.0
3680,12,8,0,0,-1.0,1.16,-0.28,-1.42,0.01,1,618066.0,0.0
3681,12,8,1,0,-1.0,0.86,2.35,2.09,-0.43,1,621226.0,0.0
3682,12,8,2,0,-1.0,-0.11,1.51,-0.09,-0.63,1,624403.0,0.0
3683,12,8,3,1,1.0,0.6,0.71,0.92,0.71,1,629257.0,0.0
3684,12,8,4,1,1.0,1.21,-0.26,-0.05,0.12,1,632452.0,0.0
3685,12,8,5,1,1.0,3.0,-1.19,2.1,1.48,1,635953.0,0.0
3686,12,8,6,1,1.0,0.52,0.16,-0.7,-1.34,1,639207.0,0.0
3687,12,8,7,0,1.0,-1.07,0.1,-1.8,-1.99,0,642476.0,0.0
3688,12,8,8,0,1.0,-1.47,0.6,-1.58,1.42,0,645746.0,0.0
3689,12,8,9,0,-1.0,-0.61,2.3,0.3,1.11,1,649540.0,0.0
3690,12,9,0,0,-1.0,-0.8,-1.7,1.73,-1.08,1,656239.0,0.0
3691,12,9,1,1,-1.0,0.31,0.0,-1.04,-0.45,0,659558.0,0.0
3692,12,9,2,0,-1.0,-2.02,-0.5,1.18,-0.52,1,662931.0,0.0
3693,12,9,3,1,1.0,0.41,-1.61,2.61,-0.51,1,666738.0,0.0
3694,12,9,4,1,1.0,-0.25,-1.62,0.28,-1.61,1,673238.0,0.0
3695,12,9,5,1,1.0,-3.05,-1.06,2.36,-1.86,1,677158.0,0.0
3696,12,9,6,1,1.0,-1.08,0.6,0.26,0.68,1,688472.0,0.0
3697,12,9,7,0,-1.0,-0.22,0.08,1.71,2.8,1,696890.0,0.0
3698,12,9,8,0,1.0,2.64,-1.56,-0.09,0.22,0,701598.0,0.0
3699,12,9,9,0,-1.0,-1.5,-0.09,2.1,3.11,1,705660.0,0.0
3700,12,10,0,1,1.0,-1.19,-0.72,0.77,0.69,1,711996.0,0.0
3701,12,10,1,0,1.0,3.08,-0.65,0.85,0.52,0,715320.0,0.0
3702,12,10,2,0,1.0,-0.56,2.04,0.92,1.34,0,718661.0,0.0
3703,12,10,3,0,-1.0,0.47,-1.31,0.94,-0.86,1,722599.0,0.0
3704,12,10,4,0,1.0,3.32,-2.04,-0.14,-0.89,0,725657.0,0.0
3705,12,10,5,0,1.0,3.02,0.26,-0.22,0.58,0,729763.0,0.0
3706,12,10,6,1,1.0,-0.95,0.38,2.75,0.91,1,736127.0,0.0
3707,12,10,7,0,-1.0,0.67,-1.27,-1.59,-1.85,1,739265.0,0.0
3708,12,10,8,1,1.0,-0.24,-0.22,-1.31,-2.82,1,752576.0,0.0
3709,12,10,9,0,1.0,2.09,2.26,1.19,2.39,0,758619.0,0.0
3710,12,11,0,0,-1.0,-0.52,-0.84,0.53,1.45,1,763911.0,0.0
3711,12,11,1,1,-1.0,-2.14,1.7,1.18,1.53,0,767336.0,0.0
3712,12,11,2,1,-1.0,-1.62,-0.19,-1.43,0.49,0,792674.0,0.0
3713,12,11,3,0,-1.0,2.06,1.0,-0.18,-1.33,1,795890.0,0.0
3714,12,11,4,0,1.0,-0.85,-0.15,-0.68,-1.86,0,799199.0,0.0
3715,12,11,5,0,-1.0,-0.61,-1.23,1.03,0.24,1,802570.0,0.0
3716,12,11,6,1,1.0,-0.57,-2.79,0.28,-0.83,1,806372.0,0.0
3717,12,11,7,1,-1.0,-1.87,1.46,1.28,-0.23,0,809892.0,0.0
3718,12,11,8,1,-1.0,-2.03,1.09,1.7,0.63,0,814223.0,0.0
3719,12,11,9,0,1.0,-4.12,3.02,1.47,1.42,0,817617.0,0.0
3720,12,12,0,0,1.0,-1.53,1.01,-1.36,0.17,0,823333.0,0.0
3721,12,12,1,0,1.0,-1.04,-0.54,-0.14,-0.22,0,826681.0,0.0
3722,12,12,2,1,-1.0,0.24,-1.27,0.26,-0.08,0,830881.0,0.0
3723,12,12,3,0,-1.0,0.64,1.6,-0.53,2.13,1,834668.0,0.0
3724,12,12,4,0,1.0,-0.12,-0.22,0.04,-2.88,0,838255.0,0.0
3725,12,12,5,0,1.0,-2.7,-0.3,-0.72,2.7,0,841230.0,0.0
3726,12,12,6,0,1.0,-2.77,0.26,-1.07,0.72,0,845092.0,0.0
3727,12,12,7,1,1.0,1.79,-0.57,2.64,-1.95,1,848865.0,0.0
3728,12,12,8,0,1.0,-2.01,-1.17,-0.1,-0.11,0,852587.0,0.0
3729,12,12,9,0,1.0,-0.59,-3.37,2.32,1.1,0,859305.0,0.0
3730,12,13,0,0,-1.0,-1.49,1.49,-1.75,1.42,1,867421.0,0.0
3731,12,13,1,1,1.0,-1.88,0.64,0.01,1.31,1,870516.0,0.0
3732,12,13,2,0,1.0,-0.63,-0.21,0.65,-2.01,0,873720.0,0.0
3733,12,13,3,0,-1.0,-1.66,1.29,-1.33,2.35,1,878053.0,0.0
3734,12,13,4,1,1.0,-2.21,2.89,-2.23,-0.02,1,882588.0,0.0
3735,12,13,5,1,1.0,-1.22,-1.49,0.33,0.78,1,887216.0,0.0
3736,12,13,6,0,-1.0,-0.56,1.2,-1.61,1.66,1,895922.0,0.0
3737,12,13,7,1,1.0,-1.59,-0.52,-1.06,1.04,1,901846.0,0.0
3738,12,13,8,1,1.0,-0.73,0.4,-0.35,2.16,1,908408.0,0.0
3739,12,13,9,0,-1.0,1.46,1.23,1.48,1.84,1,913335.0,0.0
3740,12,14,0,0,1.0,2.15,1.84,-3.41,0.1,0,921355.0,0.0
3741,12,14,1,0,1.0,1.58,1.31,-2.51,0.64,0,924748.0,0.0
3742,12,14,2,0,1.0,1.14,1.34,-1.83,0.74,0,928449.0,0.0
3743,12,14,3,1,1.0,-2.28,-0.03,2.86,-0.76,1,931815.0,0.0
3744,12,14,4,0,-1.0,-0.51,-0.03,0.43,0.35,1,936383.0,0.0
3745,12,14,5,1,1.0,-1.32,2.15,-1.68,0.31,1,939759.0,0.0
3746,12,14,6,0,1.0,0.11,-0.46,-0.82,-1.96,0,943510.0,0.0
3747,12,14,7,1,-1.0,-0.47,-0.75,1.37,-0.1,0,948459.0,0.0
3748,12,14,8,1,1.0,-1.1,0.11,1.1,-1.09,1,952417.0,0.0
3749,12,14,9,1,-1.0,0.28,-0.48,-0.69,-0.12,0,958349.0,0.0
3750,12,15,0,0,1.0,0.71,-1.0,-0.57,0.78,0,964099.0,0.0
3751,12,15,1,1,1.0,-1.36,1.74,0.19,-0.45,1,967340.0,0.0
3752,12,15,2,0,1.0,-0.11,0.96,-0.54,-0.64,0,971015.0,0.0
3753,12,15,3,1,1.0,-0.61,0.56,-1.59,-0.13,1,975180.0,0.0
3754,12,15,4,1,1.0,-1.78,1.36,1.28,-1.45,1,978628.0,0.0
3755,12,15,5,0,1.0,0.27,0.93,2.02,0.01,0,981749.0,0.0
3756,12,15,6,0,1.0,1.9,-1.68,-2.32,0.86,0,984969.0,0.0
3757,12,15,7,1,1.0,-0.65,0.05,0.09,-0.06,1,988179.0,0.0
3758,12,15,8,1,-1.0,0.99,-0.28,-1.48,0.17,0,993351.0,0.0
3759,12,15,9,1,-1.0,-0.27,0.25,1.44,0.9,0,996972.0,0.0
3760,12,16,0,1,-1.0,-1.82,-2.36,1.75,3.19,0,1002233.0,0.0
3761,12,16,1,0,-1.0,0.74,1.13,0.34,-2.19,1,1005169.0,0.0
3762,12,16,2,1,1.0,1.52,0.61,2.87,-1.36,1,1008150.0,0.0
3763,12,16,3,1,1.0,2.2,4.4,2.18,-2.29,1,1012506.0,0.0
3764,12,16,4,0,-1.0,1.6,-0.94,-0.75,0.3,1,1017632.0,0.0
3765,12,16,5,1,1.0,1.26,-0.7,-0.08,1.26,1,1021158.0,0.0
3766,12,16,6,0,1.0,-0.46,-0.78,-0.89,0.4,0,1025201.0,0.0
3767,12,16,7,0,1.0,-1.14,-2.08,0.2,2.9,0,1028488.0,0.0
3768,12,16,8,1,1.0,0.51,1.11,0.69,-1.08,1,1034062.0,0.0
3769,12,16,9,0,1.0,-0.81,-1.01,-0.95,0.99,0,1037084.0,0.0
3770,12,17,0,0,-1.0,-0.39,1.71,1.58,-1.42,1,1042100.0,0.0
3771,12,17,1,1,-1.0,1.89,-1.86,-0.84,1.6,0,1045215.0,0.0
3772,12,17,2,0,1.0,1.96,-3.72,-2.58,1.84,0,1049454.0,0.0
3773,12,17,3,1,-1.0,0.19,-3.63,-2.09,1.19,0,1054255.0,0.0
3774,12,17,4,0,-1.0,0.1,-0.46,-0.71,1.05,1,1060725.0,0.0
3775,12,17,5,1,1.0,-0.83,2.84,-0.03,-0.51,1,1064936.0,0.0
3776,12,17,6,1,1.0,-1.9,1.22,-0.5,0.39,1,1068519.0,0.0
3777,12,17,7,1,1.0,-0.37,0.38,-0.61,-0.08,1,1075120.0,0.0
3778,12,17,8,0,1.0,1.32,-1.2,-0.97,0.6,0,1082261.0,0.0
3779,12,17,9,0,1.0,1.77,-2.05,-1.52,1.35,0,1085664.0,0.0
3780,12,18,0,1,-1.0,-1.17,-0.16,0.73,-1.23,0,1093587.0,0.0
3781,12,18,1,0,-1.0,3.04,-2.48,1.19,-2.92,1,1103396.0,0.0
3782,12,18,2,1,1.0,0.25,-0.28,0.0,0.23,1,1108793.0,0.0
3783,12,18,3,1,-1.0,-1.68,-2.6,0.97,-0.54,0,1112275.0,0.0
3784,12,18,4,0,-1.0,2.41,1.34,-0.79,-1.97,1,1115618.0,0.0
3785,12,18,5,1,1.0,-0.4,-2.53,0.15,-1.67,1,1118773.0,0.0
3786,12,18,6,1,-1.0,-1.54,1.82,-1.77,1.62,0,1121989.0,0.0
3787,12,18,7,0,1.0,0.56,2.67,-1.89,1.23,0,1125611.0,0.0
3788,12,18,8,1,-1.0,-0.82,-1.52,3.0,0.26,0,1129992.0,0.0
3789,12,18,9,1,-1.0,-1.22,-1.26,0.18,1.82,0,1140664.0,0.0
3790,12,19,0,1,1.0,0.79,0.75,1.02,-0.8,1,1147561.0,0.0
3791,12,19,1,1,-1.0,-1.05,-1.47,-1.61,0.78,0,1151231.0,0.0
3792,12,19,2,0,1.0,-0.19,-1.2,1.39,0.58,0,1154591.0,0.0
3793,12,19,3,0,1.0,-1.91,0.37,0.26,-1.41,0,1158764.0,0.0
3794,12,19,4,0,1.0,-0.61,0.03,0.26,0.19,0,1162064.0,0.0
3795,12,19,5,1,1.0,1.11,-1.64,-0.21,1.92,1,1167686.0,0.0
3796,12,19,6,1,1.0,0.85,-0.15,1.56,1.24,1,1173144.0,0.0
3797,12,19,7,0,1.0,-1.75,-0.04,0.6,0.49,0,1176402.0,0.0
3798,12,19,8,0,1.0,-3.47,-2.0,-1.5,1.88,0,1179864.0,0.0
3799,12,19,9,1,-1.0,-1.25,0.17,-0.76,-0.78,0,1183671.0,0.0
3800,12,20,0,0,1.0,0.02,-0.11,0.66,2.57,0,1190239.0,0.0
3801,12,20,1,1,1.0,-1.42,-0.1,-1.55,-2.27,1,1193385.0,0.0
3802,12,20,2,1,1.0,-1.98,0.43,1.75,1.15,1,1199218.0,0.0
3803,12,20,3,1,1.0,-1.3,2.0,1.86,-1.06,1,1204035.0,0.0
3804,12,20,4,0,1.0,0.79,-0.24,2.16,0.99,0,1207700.0,0.0
3805,12,20,5,0,1.0,1.45,0.18,-0.69,0.33,0,1211298.0,0.0
3806,12,20,6,1,1.0,-0.02,0.27,0.13,0.02,1,1221702.0,0.0
3807,12,20,7,0,-1.0,0.56,1.01,-2.39,0.87,1,1228851.0,0.0
3808,12,20,8,0,1.0,0.69,1.77,0.79,-0.71,0,1232157.0,0.0
3809,12,20,9,0,1.0,1.62,-1.13,-1.7,1.89,0,1239692.0,0.0
3810,12,21,0,0,1.0,0.28,0.39,-1.37,0.23,0,1246107.0,0.0
3811,12,21,1,0,-1.0,2.15,0.69,1.53,1.6,1,1249341.0,0.0
3812,12,21,2,1,-1.0,-2.41,-1.66,1.45,-2.21,0,1252826.0,0.0
3813,12,21,3,0,-1.0,2.21,0.31,0.19,0.97,1,1256636.0,0.0
3814,12,21,4,1,-1.0,-0.81,1.63,-1.43,0.32,0,1259885.0,0.0
3815,12,21,5,0,1.0,-1.05,-0.79,-0.52,-0.87,0,1263095.0,0.0
3816,12,21,6,0,1.0,-0.04,0.48,-1.39,0.8,0,1266679.0,0.0
3817,12,21,7,0,1.0,-2.72,-1.56,0.85,-2.41,0,1270036.0,0.0
3818,12,21,8,0,1.0,-0.47,0.68,-0.98,-0.85,0,1273915.0,0.0
3819,12,21,9,1,1.0,1.3,0.57,-2.09,0.35,1,1277678.0,0.0
3820,12,22,0,1,1.0,0.04,-0.51,0.78,-0.83,1,1283492.0,0.0
3821,12,22,1,0,-1.0,0.0,-1.02,0.72,-0.41,1,1288205.0,0.0
3822,12,22,2,1,-1.0,2.06,2.0,-2.67,1.91,0,1292421.0,0.0
3823,12,22,3,1,-1.0,0.66,0.83,-1.18,1.0,0,1296259.0,0.0
3824,12,22,4,1,1.0,-0.86,-0.18,0.92,-0.48,1,1300093.0,0.0
3825,12,22,5,0,1.0,0.38,2.11,-1.88,2.38,0,1303403.0,0.0
3826,12,22,6,0,1.0,2.03,0.26,0.41,-1.14,0,1306374.0,0.0
3827,12,22,7,1,1.0,-0.98,-2.35,2.66,-1.42,1,1310620.0,0.0
3828,12,22,8,0,1.0,0.5,0.48,-0.91,-0.26,0,1314133.0,0.0
3829,12,22,9,0,1.0,1.11,4.6,-0.31,4.06,0,1317332.0,0.0
3830,12,23,0,1,-1.0,0.73,0.28,-0.27,-0.68,0,1323845.0,0.0
3831,12,23,1,0,1.0,0.48,-0.95,0.08,-0.55,0,1328066.0,0.0
3832,12,23,2,0,1.0,0.53,-0.49,0.01,-1.52,0,1332195.0,0.0
3833,12,23,3,0,1.0,1.25,1.32,-0.02,-1.68,0,1336458.0,0.0
3834,12,23,4,1,-1.0,-0.66,-0.87,0.05,-0.44,0,1342175.0,0.0
3835,12,23,5,1,1.0,-1.05,1.25,-1.49,-0.72,1,1348075.0,0.0
3836,12,23,6,0,1.0,0.62,-2.16,0.76,0.55,0,1352137.0,0.0
3837,12,23,7,0,1.0,3.56,-1.93,4.18,-0.28,0,1359289.0,0.0
3838,12,23,8,0,-1.0,0.66,1.17,0.43,-0.98,1,1362905.0,0.0
3839,12,23,9,0,1.0,2.0,-0.96,2.23,-2.42,0,1373461.0,0.0
3840,12,24,0,0,-1.0,-1.59,1.58,1.95,1.31,1,1378935.0,0.0
3841,12,24,1,1,1.0,-1.25,1.94,2.82,-1.79,1,1383224.0,0.0
3842,12,24,2,1,-1.0,0.96,-0.66,0.54,0.7,0,1388660.0,0.0
3843,12,24,3,0,-1.0,-0.92,-0.36,2.63,0.12,1,1392127.0,0.0
3844,12,24,4,1,1.0,-0.68,0.66,0.22,-3.03,1,1395504.0,0.0
3845,12,24,5,0,1.0,0.41,0.51,-1.43,-0.09,0,1399214.0,0.0
3846,12,24,6,1,1.0,-2.14,2.13,-0.09,-1.85,1,1403370.0,0.0
3847,12,24,7,0,1.0,0.65,-0.99,0.71,1.09,0,1406483.0,0.0
3848,12,24,8,1,1.0,-0.63,-0.48,1.01,0.63,1,1410160.0,0.0
3849,12,24,9,1,1.0,-0.05,1.5,-1.3,-1.92,1,1415269.0,0.0
3850,12,25,0,1,1.0,-0.29,0.75,0.97,1.57,1,1425630.0,0.0
3851,12,25,1,0,1.0,2.41,-2.12,2.5,1.81,0,1431941.0,0.0
3852,12,25,2,0,1.0,1.38,-0.4,0.66,-0.09,0,1440159.0,0.0
3853,12,25,3,0,-1.0,1.18,0.33,2.54,1.73,1,1450859.0,0.0
3854,12,25,4,0,1.0,1.11,-1.97,-1.83,-1.26,0,1457276.0,0.0
3855,12,25,5,1,1.0,-1.6,-0.36,-1.29,-0.04,1,1464793.0,0.0
3856,12,25,6,0,-1.0,1.71,1.35,1.8,2.44,1,1470878.0,0.0
3857,12,25,7,0,1.0,0.94,-2.55,-1.89,-1.03,0,1486747.0,0.0
3858,12,25,8,0,-1.0,0.2,-0.64,0.8,1.95,1,1496287.0,0.0
3859,12,25,9,0,1.0,1.58,1.57,0.9,-2.19,0,1499616.0,0.0
3860,12,26,0,1,1.0,-1.66,-0.82,0.22,0.07,1,1506503.0,0.0
3861,12,26,1,0,-1.0,1.92,-3.32,-0.32,0.38,1,1509961.0,0.0
3862,12,26,2,1,-1.0,2.19,-0.97,-0.84,-0.63,0,1515075.0,0.0
3863,12,26,3,1,1.0,0.23,-1.68,-0.16,-1.37,1,1518346.0,0.0
3864,12,26,4,0,1.0,1.16,-0.26,-0.91,-1.48,0,1525658.0,0.0
3865,12,26,5,0,1.0,0.14,0.84,-0.67,1.22,0,1529651.0,0.0
3866,12,26,6,0,1.0,0.03,1.56,2.06,0.13,0,1536886.0,0.0
3867,12,26,7,0,1.0,1.09,-0.1,1.3,3.13,0,1542215.0,0.0
3868,12,26,8,1,1.0,-1.8,0.55,4.57,3.1,1,1545811.0,0.0
3869,12,26,9,1,1.0,-0.33,0.41,-1.3,-0.93,1,1549937.0,0.0
3870,12,27,0,0,-1.0,2.26,-0.62,-0.14,-1.18,1,1556962.0,0.0
3871,12,27,1,1,1.0,-0.02,-2.0,-0.42,-0.66,1,1563536.0,0.0
3872,12,27,2,0,-1.0,1.4,-0.3,-0.05,-0.37,1,1575495.0,0.0
3873,12,27,3,1,-1.0,-0.73,1.87,0.18,0.29,0,1578808.0,0.0
3874,12,27,4,0,-1.0,0.89,-1.73,0.35,0.75,1,1582484.0,0.0
3875,12,27,5,1,1.0,1.27,-1.47,-0.86,0.71,1,1586202.0,0.0
3876,12,27,6,0,1.0,-0.21,-0.39,1.5,0.9,0,1590117.0,0.0
3877,12,27,7,1,1.0,2.46,-1.32,-3.77,0.82,1,1596377.0,0.0
3878,12,27,8,1,-1.0,0.18,0.88,-0.34,-1.18,0,1605977.0,0.0
3879,12,27,9,1,-1.0,-0.23,0.42,1.67,1.03,0,1609843.0,0.0
3880,12,28,0,1,1.0,-0.1,1.12,-1.54,-0.36,1,1620738.0,0.0
3881,12,28,1,1,1.0,-1.99,2.69,-0.5,-1.87,1,1624252.0,0.0
3882,12,28,2,0,-1.0,0.04,0.3,1.31,0.34,1,1628227.0,0.0
3883,12,28,3,1,1.0,-0.77,-1.36,1.44,-0.53,1,1632276.0,0.0
3884,12,28,4,1,1.0,-1.05,-1.47,0.42,-1.99,1,1636218.0,0.0
3885,12,28,5,0,1.0,1.09,-1.64,-0.55,-1.09,0,1642286.0,0.0
3886,12,28,6,1,1.0,0.47,2.01,-0.97,-2.1,1,1645977.0,0.0
3887,12,28,7,1,-1.0,2.07,0.75,2.97,2.88,0,1649685.0,0.0
3888,12,28,8,1,1.0,-0.71,-0.08,1.91,0.49,1,1653544.0,0.0
3889,12,28,9,0,-1.0,-1.45,-0.68,2.37,-0.53,1,1657117.0,0.0
3890,12,29,0,1,-1.0,-0.54,0.43,-1.09,-1.76,0,1664646.0,0.0
3891,12,29,1,0,-1.0,2.03,-0.21,2.42,0.46,1,1668929.0,0.0
3892,12,29,2,1,1.0,-4.19,4.34,-1.96,-1.4,1,1678860.0,0.0
3893,12,29,3,0,1.0,2.56,-2.91,2.18,-1.56,0,1685618.0,0.0
3894,12,29,4,0,1.0,1.2,-1.28,0.9,0.06,0,1689435.0,0.0
3895,12,29,5,1,-1.0,-0.15,-1.03,-0.97,0.91,0,1693682.0,0.0
3896,12,29,6,0,1.0,-1.03,-0.67,-1.57,-0.06,0,1697050.0,0.0
3897,12,29,7,0,-1.0,-2.97,1.0,-3.97,-0.51,1,1700149.0,0.0
3898,12,29,8,0,1.0,-0.78,0.48,-2.35,-0.39,0,1705396.0,0.0
3899,12,29,9,0,-1.0,-2.1,1.03,1.37,1.56,1,1708939.0,0.0
3900,13,0,0,1,-1.0,-1.17,-0.16,0.73,-1.23,0,131854.0,0.0
3901,13,0,1,0,-1.0,3.04,-2.48,1.19,-2.92,1,143983.0,0.0
3902,13,0,2,1,1.0,0.25,-0.28,0.0,0.23,1,152223.0,0.0
3903,13,0,3,0,1.0,-1.68,-2.6,0.97,-0.54,0,156744.0,0.0
3904,13,0,4,1,1.0,2.41,1.34,-0.79,-1.97,1,161710.0,0.0
3905,13,0,5,0,-1.0,-0.4,-2.53,0.15,-1.67,1,165726.0,0.0
3906,13,0,6,0,1.0,-1.54,1.82,-1.77,1.62,0,171485.0,0.0
3907,13,0,7,1,-1.0,0.56,2.67,-1.89,1.23,0,179006.0,0.0
3908,13,0,8,0,1.0,-0.82,-1.52,3.0,0.26,0,182606.0,0.0
3909,13,0,9,0,1.0,-1.22,-1.26,0.18,1.82,0,186311.0,0.0
3910,13,1,0,0,-1.0,-0.29,0.75,0.97,1.57,1,193109.0,0.0
3911,13,1,1,0,1.0,2.41,-2.12,2.5,1.81,0,196973.0,0.0
3912,13,1,2,0,1.0,1.38,-0.4,0.66,-0.09,0,201349.0,0.0
3913,13,1,3,0,-1.0,1.18,0.33,2.54,1.73,1,205997.0,0.0
3914,13,1,4,0,1.0,1.11,-1.97,-1.83,-1.26,0,211229.0,0.0
3915,13,1,5,1,1.0,-1.6,-0.36,-1.29,-0.04,1,216966.0,0.0
3916,13,1,6,0,-1.0,1.71,1.35,1.8,2.44,1,221054.0,0.0
3917,13,1,7,1,-1.0,0.94,-2.55,-1.89,-1.03,0,226262.0,0.0
3918,13,1,8,0,-1.0,0.2,-0.64,0.8,1.95,1,230142.0,0.0
3919,13,1,9,0,1.0,1.58,1.57,0.9,-2.19,0,233677.0,0.0
3920,13,2,0,0,1.0,0.21,-0.13,0.29,0.65,0,240413.0,0.0
3921,13,2,1,1,1.0,-1.6,-1.34,2.52,1.47,1,243502.0,0.0
3922,13,2,2,0,1.0,1.27,0.4,-0.5,-1.75,0,247790.0,0.0
3923,13,2,3,0,1.0,1.82,0.74,-1.81,-1.67,0,252102.0,0.0
3924,13,2,4,0,-1.0,0.27,0.2,1.2,1.08,1,255325.0,0.0
3925,13,2,5,0,1.0,0.26,-0.25,0.66,0.25,0,261102.0,0.0
3926,13,2,6,1,1.0,-0.83,-0.14,0.8,0.5,1,264853.0,0.0
3927,13,2,7,0,1.0,0.21,-1.33,0.58,0.87,0,268149.0,0.0
3928,13,2,8,1,-1.0,-1.3,-1.71,1.53,2.32,0,271286.0,0.0
3929,13,2,9,1,-1.0,-0.32,-1.38,0.58,0.47,0,274917.0,0.0
3930,13,3,0,0,-1.0,2.26,-0.62,-0.14,-1.18,1,280494.0,0.0
3931,13,3,1,0,-1.0,-0.02,-2.0,-0.42,-0.66,1,284030.0,0.0
3932,13,3,2,1,1.0,1.4,-0.3,-0.05,-0.37,1,287038.0,0.0
3933,13,3,3,0,1.0,-0.73,1.87,0.18,0.29,0,290854.0,0.0
3934,13,3,4,1,1.0,0.89,-1.73,0.35,0.75,1,294382.0,0.0
3935,13,3,5,1,1.0,1.27,-1.47,-0.86,0.71,1,298037.0,0.0
3936,13,3,6,0,1.0,-0.21,-0.39,1.5,0.9,0,301422.0,0.0
3937,13,3,7,1,1.0,2.46,-1.32,-3.77,0.82,1,304405.0,0.0
3938,13,3,8,1,-1.0,0.18,0.88,-0.34,-1.18,0,307741.0,0.0
3939,13,3,9,0,1.0,-0.23,0.42,1.67,1.03,0,311526.0,0.0
3940,13,4,0,1,1.0,1.16,-0.28,-1.42,0.01,1,316702.0,0.0
