,participant,task,trial,choice,reward,x0,x1,x2,x3,target,time,tier
3335,11,3,5,0,1.0,0.31,1.42,-0.56,0.32,0,393779.0,0.0
3336,11,3,6,1,-1.0,-3.16,1.58,0.47,-0.46,0,399953.0,0.0
3337,11,3,7,1,1.0,-1.52,-1.47,-0.09,-2.33,1,404737.0,0.0
3338,11,3,8,0,1.0,0.79,0.54,-1.09,1.09,0,415085.0,0.0
3339,11,3,9,1,-1.0,-2.61,0.79,-1.44,-0.9,0,418715.0,0.0
3340,11,4,0,0,1.0,3.8,-1.86,0.65,0.89,0,424290.0,0.0
3341,11,4,1,0,1.0,0.03,0.08,0.44,-0.14,0,427857.0,0.0
3342,11,4,2,0,1.0,0.65,-1.8,1.35,0.86,0,433180.0,0.0
3343,11,4,3,0,1.0,1.77,-0.25,-0.34,0.76,0,436543.0,0.0
3344,11,4,4,1,1.0,-1.08,1.64,-0.82,0.94,1,440854.0,0.0
3345,11,4,5,0,1.0,-0.51,0.03,0.9,1.17,0,445039.0,0.0
3346,11,4,6,0,1.0,2.6,-0.14,-0.51,0.66,0,449239.0,0.0
3347,11,4,7,1,-1.0,0.8,-1.44,1.23,0.07,0,452865.0,0.0
3348,11,4,8,1,-1.0,0.6,1.31,-1.05,0.96,0,456332.0,0.0
3349,11,4,9,1,1.0,-3.33,-1.78,-0.32,-0.85,1,459820.0,0.0
3350,11,5,0,0,1.0,2.57,-0.21,1.73,0.45,0,465127.0,0.0
3351,11,5,1,0,1.0,1.81,-0.58,2.05,-1.23,0,468899.0,0.0
3352,11,5,2,1,1.0,0.02,-0.91,-0.83,-0.17,1,473938.0,0.0
3353,11,5,3,0,-1.0,-0.97,2.17,-0.79,1.86,1,480700.0,0.0
3354,11,5,4,0,-1.0,-0.57,0.85,-1.18,1.96,1,484949.0,0.0
3355,11,5,5,0,-1.0,-1.8,2.3,-1.59,1.79,1,488343.0,0.0
3356,11,5,6,0,1.0,1.61,-0.28,1.78,-0.92,0,494841.0,0.0
3357,11,5,7,1,1.0,-0.55,1.05,-0.35,0.25,1,500957.0,0.0
3358,11,5,8,0,1.0,-1.28,2.04,-0.56,0.64,0,505143.0,0.0
3359,11,5,9,0,1.0,-0.51,1.08,0.96,0.07,0,512591.0,0.0
3360,11,6,0,1,1.0,0.39,1.22,-0.75,-1.05,1,521457.0,0.0
3361,11,6,1,1,-1.0,-0.43,1.21,-0.53,1.37,0,532480.0,0.0
3362,11,6,2,1,1.0,1.7,-2.28,-1.09,0.66,1,539138.0,0.0
3363,11,6,3,1,1.0,-0.67,0.12,-0.43,-0.1,1,544151.0,0.0
3364,11,6,4,1,-1.0,-1.84,0.49,0.15,0.33,0,551664.0,0.0
3365,11,6,5,1,1.0,-2.26,-2.59,1.81,-2.47,1,556407.0,0.0
3366,11,6,6,0,1.0,0.16,1.05,-0.11,0.57,0,560278.0,0.0
3367,11,6,7,1,-1.0,-1.36,-0.4,1.2,0.76,0,566694.0,0.0
3368,11,6,8,0,1.0,-1.01,-0.07,2.4,-0.63,0,570438.0,0.0
3369,11,6,9,0,-1.0,-0.18,1.33,-0.43,-1.96,1,573966.0,0.0
3370,11,7,0,1,1.0,-1.91,0.01,-2.39,-1.32,1,579943.0,0.0
3371,11,7,1,0,1.0,1.5,0.41,2.38,1.9,0,584454.0,0.0
3372,11,7,2,0,-1.0,1.37,-1.3,-1.49,-1.08,1,590986.0,0.0
3373,11,7,3,1,1.0,-2.16,0.43,-1.21,0.58,1,594456.0,0.0
3374,11,7,4,0,1.0,0.25,1.59,0.68,0.2,0,598026.0,0.0
3375,11,7,5,0,1.0,-0.72,0.87,0.24,0.26,0,607091.0,0.0
3376,11,7,6,0,1.0,0.8,-0.17,-0.24,0.24,0,610758.0,0.0
3377,11,7,7,1,1.0,-1.63,1.79,-2.68,0.72,1,614646.0,0.0
3378,11,7,8,1,1.0,-1.16,-0.57,-0.35,0.48,1,618246.0,0.0
3379,11,7,9,1,1.0,-0.24,-1.67,-1.22,-2.0,1,621435.0,0.0
3380,11,8,0,1,1.0,-0.65,0.08,-0.11,0.38,1,631403.0,0.0
3381,11,8,1,0,1.0,1.16,-0.24,1.7,1.78,0,635061.0,0.0
3382,11,8,2,1,-1.0,0.47,0.96,-1.11,0.53,0,638220.0,0.0
3383,11,8,3,0,1.0,1.67,-2.17,1.88,-0.24,0,641768.0,0.0
3384,11,8,4,0,1.0,1.41,1.52,-1.29,-0.88,0,645540.0,0.0
3385,11,8,5,0,1.0,-0.11,1.32,0.29,1.52,0,648800.0,0.0
3386,11,8,6,0,1.0,2.54,-1.55,-1.26,1.66,0,654901.0,0.0
3387,11,8,7,0,1.0,-1.34,-1.0,2.2,2.36,0,658296.0,0.0
3388,11,8,8,1,1.0,0.5,-0.23,-1.28,-0.55,1,665267.0,0.0
3389,11,8,9,0,1.0,0.29,0.95,0.37,0.66,0,668567.0,0.0
3390,11,9,0,0,-1.0,1.17,-1.69,1.93,0.04,1,680142.0,0.0
3391,11,9,1,1,-1.0,1.31,-0.02,-0.69,0.92,0,683897.0,0.0
3392,11,9,2,0,1.0,0.15,2.95,-3.44,0.38,0,688600.0,0.0
3393,11,9,3,1,1.0,0.14,1.8,-2.1,-1.47,1,692305.0,0.0
3394,11,9,4,0,1.0,-0.82,-0.46,-1.2,2.03,0,696981.0,0.0
3395,11,9,5,0,-1.0,0.52,-1.91,2.36,0.12,1,700536.0,0.0
3396,11,9,6,0,1.0,1.59,2.63,-2.02,1.38,0,704030.0,0.0
3397,11,9,7,0,1.0,1.32,0.47,-1.44,2.28,0,709535.0,0.0
3398,11,9,8,1,1.0,-0.4,3.07,-1.78,-1.69,1,712764.0,0.0
3399,11,9,9,1,1.0,-0.68,-0.09,-2.01,-0.49,1,716342.0,0.0
3400,11,10,0,1,1.0,2.23,1.21,-0.97,-1.13,1,721589.0,0.0
3401,11,10,1,1,-1.0,-2.46,2.38,-0.12,4.37,0,724754.0,0.0
3402,11,10,2,1,1.0,-0.78,-1.57,-0.52,0.2,1,727975.0,0.0
3403,11,10,3,1,-1.0,0.31,-0.72,1.1,1.46,0,731458.0,0.0
3404,11,10,4,1,-1.0,-2.85,-2.73,1.78,1.48,0,734620.0,0.0
3405,11,10,5,0,1.0,0.01,2.73,-0.01,0.98,0,737883.0,0.0
3406,11,10,6,0,-1.0,-1.35,0.79,-1.4,0.37,1,741279.0,0.0
3407,11,10,7,0,-1.0,2.6,2.67,-1.09,-1.64,1,744576.0,0.0
3408,11,10,8,0,-1.0,1.96,-1.24,1.84,-0.58,1,750150.0,0.0
3409,11,10,9,0,1.0,-0.77,-2.62,3.01,0.74,0,754735.0,0.0
3410,11,11,0,1,1.0,-0.01,-0.96,-0.02,0.15,1,759955.0,0.0
3411,11,11,1,0,1.0,0.51,1.92,-2.52,1.47,0,763215.0,0.0
3412,11,11,2,0,1.0,0.2,0.16,0.38,0.69,0,766831.0,0.0
3413,11,11,3,1,-1.0,-0.84,-2.88,0.29,1.0,0,769843.0,0.0
3414,11,11,4,1,1.0,-2.27,0.63,-0.78,-1.58,1,773102.0,0.0
3415,11,11,5,1,1.0,-1.08,1.61,0.54,-1.22,1,776374.0,0.0
3416,11,11,6,0,-1.0,0.05,-0.69,0.53,-0.9,1,779859.0,0.0
3417,11,11,7,0,-1.0,1.48,1.66,0.17,-2.03,1,783581.0,0.0
3418,11,11,8,1,1.0,-1.01,0.72,-2.34,-0.12,1,786815.0,0.0
3419,11,11,9,1,-1.0,-1.3,2.88,-1.02,0.26,0,791656.0,0.0
3420,11,12,0,1,1.0,-1.33,-2.75,0.97,-1.13,1,796533.0,0.0
3421,11,12,1,1,1.0,-1.3,2.63,-2.45,-0.65,1,800864.0,0.0
3422,11,12,2,1,-1.0,0.81,-0.58,-0.09,0.93,0,803900.0,0.0
3423,11,12,3,1,1.0,0.11,-0.09,-0.98,0.95,1,809506.0,0.0
3424,11,12,4,1,1.0,-0.28,0.22,-2.66,1.43,1,812570.0,0.0
3425,11,12,5,0,1.0,0.22,1.04,-0.59,0.09,0,817342.0,0.0
3426,11,12,6,1,1.0,1.22,-0.73,-2.73,1.84,1,822245.0,0.0
3427,11,12,7,1,1.0,-1.07,-0.53,-0.68,-0.02,1,827305.0,0.0
3428,11,12,8,0,-1.0,0.31,-0.81,0.07,0.66,1,832492.0,0.0
3429,11,12,9,0,-1.0,-0.17,-0.99,0.24,-0.51,1,835971.0,0.0
3430,11,13,0,1,1.0,-0.37,0.61,-0.27,-2.01,1,841551.0,0.0
3431,11,13,1,0,1.0,0.98,0.04,0.02,0.05,0,846485.0,0.0
3432,11,13,2,1,1.0,-0.35,-0.12,-0.55,-0.41,1,850505.0,0.0
3433,11,13,3,0,1.0,2.99,0.32,0.0,-1.68,0,854897.0,0.0
3434,11,13,4,1,-1.0,-1.6,0.3,0.36,0.67,0,859407.0,0.0
3435,11,13,5,1,1.0,-2.19,-0.58,-0.69,-1.32,1,862799.0,0.0
3436,11,13,6,0,1.0,-0.48,2.67,2.95,0.87,0,866117.0,0.0
3437,11,13,7,0,1.0,0.34,0.68,0.92,0.37,0,869546.0,0.0
3438,11,13,8,0,1.0,-2.15,2.94,2.51,-1.15,0,873401.0,0.0
3439,11,13,9,0,1.0,-1.02,0.5,0.21,0.38,0,877162.0,0.0
3440,11,14,0,1,1.0,-1.03,-1.07,1.86,-0.65,1,882784.0,0.0
3441,11,14,1,1,-1.0,-0.29,2.0,-1.66,-0.32,0,886597.0,0.0
3442,11,14,2,0,-1.0,-1.51,-1.77,1.35,0.16,1,890209.0,0.0
3443,11,14,3,0,-1.0,0.48,-0.54,-0.04,1.0,1,894090.0,0.0
3444,11,14,4,0,1.0,0.35,2.42,-0.58,-1.68,0,898559.0,0.0
3445,11,14,5,0,1.0,0.32,0.11,1.49,-0.44,0,902151.0,0.0
3446,11,14,6,0,-1.0,2.37,-1.42,0.83,-1.63,1,905476.0,0.0
3447,11,14,7,1,1.0,-1.17,-1.95,2.97,-1.24,1,909655.0,0.0
3448,11,14,8,0,1.0,-0.65,1.14,0.83,-0.85,0,913193.0,0.0
3449,11,14,9,0,1.0,-0.57,0.74,3.09,-2.84,0,916676.0,0.0
3450,11,15,0,1,1.0,-0.66,-0.57,-1.1,-0.33,1,922922.0,0.0
3451,11,15,1,0,1.0,2.72,1.12,-0.08,2.52,0,926244.0,0.0
3452,11,15,2,1,1.0,-0.64,1.38,-1.26,0.04,1,929582.0,0.0
3453,11,15,3,1,-1.0,0.99,-1.25,-0.42,1.21,0,936176.0,0.0
3454,11,15,4,0,1.0,1.18,-1.1,1.24,2.25,0,939283.0,0.0
3455,11,15,5,0,-1.0,0.0,-2.09,2.02,-2.01,1,944083.0,0.0
3456,11,15,6,1,-1.0,-0.51,2.84,-2.0,0.78,0,949911.0,0.0
3457,11,15,7,0,1.0,2.24,3.87,-2.39,0.31,0,953403.0,0.0
3458,11,15,8,0,1.0,0.71,0.53,-0.2,0.39,0,957338.0,0.0
3459,11,15,9,1,1.0,-2.02,-0.68,1.08,-0.28,1,965547.0,0.0
3460,11,16,0,1,-1.0,0.72,-0.09,1.36,0.4,0,972040.0,0.0
3461,11,16,1,1,1.0,-1.07,-0.05,-0.82,-2.2,1,975269.0,0.0
3462,11,16,2,0,-1.0,0.17,0.47,0.17,-1.06,1,979481.0,0.0
3463,11,16,3,1,1.0,-2.69,-3.05,2.4,0.58,1,983026.0,0.0
3464,11,16,4,1,-1.0,-1.2,-1.38,1.71,-0.24,0,987144.0,0.0
3465,11,16,5,0,1.0,0.45,-0.04,2.14,-0.41,0,991077.0,0.0
3466,11,16,6,0,1.0,1.33,0.52,0.38,0.93,0,994494.0,0.0
3467,11,16,7,0,1.0,1.18,-0.51,0.21,1.95,0,998784.0,0.0
3468,11,16,8,1,1.0,-0.3,-0.61,-1.36,-0.2,1,1002944.0,0.0
3469,11,16,9,0,1.0,1.72,1.62,-0.31,-1.25,0,1006400.0,0.0
3470,11,17,0,0,1.0,1.64,1.49,-0.78,0.11,0,1011681.0,0.0
3471,11,17,1,1,1.0,-0.73,-0.11,0.5,-0.18,1,1014879.0,0.0
3472,11,17,2,1,-1.0,1.62,-1.64,1.67,-0.03,0,1018345.0,0.0
3473,11,17,3,0,1.0,1.38,1.51,-0.99,-0.21,0,1023701.0,0.0
3474,11,17,4,1,-1.0,-3.46,-2.86,2.77,1.48,0,1027100.0,0.0
3475,11,17,5,1,1.0,-1.9,0.09,-0.72,-1.52,1,1030378.0,0.0
3476,11,17,6,1,1.0,-0.16,1.08,0.33,-3.2,1,1033848.0,0.0
3477,11,17,7,0,-1.0,0.9,1.48,-1.94,-0.63,1,1037122.0,0.0
3478,11,17,8,1,1.0,-2.23,0.58,-0.12,-0.03,1,1041364.0,0.0
3479,11,17,9,0,1.0,0.99,1.6,0.06,-1.23,0,1045603.0,0.0
3480,11,18,0,0,-1.0,3.02,-2.81,-0.87,0.31,1,1050547.0,0.0
3481,11,18,1,0,-1.0,-2.02,0.98,0.53,-2.87,1,1054673.0,0.0
3482,11,18,2,0,1.0,0.57,0.42,-1.0,2.31,0,1058838.0,0.0
3483,11,18,3,0,1.0,-2.18,4.01,-1.75,0.89,0,1062412.0,0.0
3484,11,18,4,1,1.0,1.12,-2.2,0.32,-1.64,1,1068074.0,0.0
3485,11,18,5,0,-1.0,-2.38,0.27,2.62,-3.58,1,1072986.0,0.0
3486,11,18,6,1,1.0,1.51,-0.54,-2.55,-0.22,1,1076979.0,0.0
3487,11,18,7,1,1.0,1.86,-2.23,-1.16,0.71,1,1080217.0,0.0
3488,11,18,8,1,-1.0,-1.34,-0.2,3.57,-1.84,0,1084945.0,0.0
3489,11,18,9,1,1.0,1.45,-2.31,-1.0,-1.55,1,1088366.0,0.0
3490,11,19,0,0,1.0,1.28,-1.06,1.44,0.76,0,1093072.0,0.0
3491,11,19,1,0,1.0,-0.67,-1.01,1.83,1.88,0,1097043.0,0.0
3492,11,19,2,0,1.0,1.56,0.18,-2.01,0.78,0,1101914.0,0.0
3493,11,19,3,0,1.0,0.9,0.54,0.93,-0.03,0,1105200.0,0.0
3494,11,19,4,0,1.0,3.34,-1.82,-0.15,1.44,0,1109829.0,0.0
3495,11,19,5,0,-1.0,-0.5,-0.56,0.68,1.24,1,1113318.0,0.0
3496,11,19,6,0,1.0,-1.32,3.89,0.42,2.08,0,1116383.0,0.0
3497,11,19,7,1,1.0,-0.97,-2.16,0.4,-2.17,1,1119228.0,0.0
3498,11,19,8,1,1.0,0.2,-0.49,-0.12,-1.2,1,1123274.0,0.0
3499,11,19,9,0,-1.0,-1.38,1.15,-0.48,0.8,1,1127486.0,0.0
3500,11,20,0,0,1.0,-2.68,-1.77,2.02,0.66,0,1132861.0,0.0
3501,11,20,1,1,1.0,-0.95,-2.24,1.06,0.02,1,1138683.0,0.0
3502,11,20,2,0,1.0,-2.05,-0.77,2.34,2.84,0,1141835.0,0.0
3503,11,20,3,0,-1.0,0.37,-1.07,0.17,0.34,1,1145120.0,0.0
3504,11,20,4,1,1.0,0.41,0.7,-1.13,-3.63,1,1150123.0,0.0
3505,11,20,5,0,1.0,0.67,1.49,-0.29,-0.24,0,1153399.0,0.0
3506,11,20,6,1,1.0,0.39,1.1,-1.63,-0.57,1,1157036.0,0.0
3507,11,20,7,0,-1.0,0.83,-2.95,1.13,-0.07,1,1160892.0,0.0
3508,11,20,8,1,1.0,-0.65,-2.24,0.33,-0.33,1,1164233.0,0.0
3509,11,20,9,1,-1.0,-1.42,1.13,-0.01,0.56,0,1168517.0,0.0
3510,11,21,0,1,1.0,0.4,-2.21,-2.88,1.12,1,1174067.0,0.0
3511,11,21,1,0,-1.0,0.61,0.14,0.15,-0.61,1,1177779.0,0.0
3512,11,21,2,0,-1.0,-3.63,-1.0,-0.95,3.49,1,1182184.0,0.0
3513,11,21,3,0,1.0,0.27,1.73,0.11,-0.1,0,1185801.0,0.0
3514,11,21,4,1,1.0,-0.24,-0.61,-0.6,0.28,1,1189009.0,0.0
3515,11,21,5,1,1.0,0.26,-0.46,-0.6,-0.28,1,1194964.0,0.0
3516,11,21,6,1,1.0,1.92,-1.73,-0.34,-1.4,1,1198012.0,0.0
3517,11,21,7,0,1.0,0.15,0.42,-0.58,0.64,0,1204152.0,0.0
3518,11,21,8,0,1.0,-0.31,2.4,1.07,-0.11,0,1207337.0,0.0
3519,11,21,9,0,1.0,-1.76,0.98,-0.09,1.32,0,1210574.0,0.0
3520,11,22,0,1,-1.0,-0.45,-1.02,1.42,-0.44,0,1218308.0,0.0
3521,11,22,1,0,1.0,0.02,-2.56,2.95,1.46,0,1221327.0,0.0
3522,11,22,2,0,-1.0,-0.44,1.37,-0.63,0.41,1,1224875.0,0.0
3523,11,22,3,1,-1.0,0.56,-0.51,-0.42,0.28,0,1227634.0,0.0
3524,11,22,4,0,1.0,1.47,0.64,0.46,1.29,0,1230728.0,0.0
3525,11,22,5,0,1.0,4.19,1.11,1.02,1.78,0,1233738.0,0.0
3526,11,22,6,0,1.0,0.83,-0.2,0.24,-0.2,0,1237043.0,0.0
3527,11,22,7,1,-1.0,1.66,-0.72,-0.11,-0.31,0,1242940.0,0.0
3528,11,22,8,1,1.0,-1.92,1.21,-0.92,-0.52,1,1246589.0,0.0
3529,11,22,9,1,1.0,0.79,-3.0,1.91,-1.71,1,1253815.0,0.0
3530,11,23,0,1,-1.0,-1.74,1.6,-0.45,1.54,0,1259880.0,0.0
3531,11,23,1,1,1.0,0.78,-1.51,-1.02,0.01,1,1262862.0,0.0
3532,11,23,2,1,1.0,-0.78,-0.06,-1.6,2.86,1,1265996.0,0.0
3533,11,23,3,0,1.0,0.89,0.37,1.05,-1.21,0,1269183.0,0.0
3534,11,23,4,0,1.0,2.25,-0.06,1.91,-2.31,0,1549787.0,0.0
3535,11,23,5,0,1.0,0.06,0.89,0.74,1.37,0,1552768.0,0.0
3536,11,23,6,0,1.0,-0.05,3.37,4.97,-0.56,0,1556137.0,0.0
3537,11,23,7,0,1.0,0.27,-0.06,0.51,-0.74,0,1559406.0,0.0
3538,11,23,8,0,1.0,1.34,0.26,0.36,-1.19,0,1562593.0,0.0
3539,11,23,9,0,-1.0,-1.53,-0.11,-0.58,0.82,1,1565367.0,0.0
3540,11,24,0,0,1.0,0.96,-0.95,0.66,0.07,0,1570642.0,0.0
3541,11,24,1,0,-1.0,0.35,0.59,1.37,-1.57,1,1573686.0,0.0
3542,11,24,2,0,1.0,-1.18,1.4,2.42,-0.33,0,1577093.0,0.0
3543,11,24,3,1,-1.0,2.8,-2.44,1.04,-0.92,0,1579932.0,0.0
3544,11,24,4,0,1.0,0.54,-1.98,1.32,1.58,0,1582750.0,0.0
3545,11,24,5,1,1.0,-1.14,2.05,0.02,-0.49,1,1586454.0,0.0
3546,11,24,6,1,-1.0,0.34,-3.59,1.4,2.76,0,1589982.0,0.0
3547,11,24,7,1,-1.0,0.52,-1.67,0.82,1.18,0,1595385.0,0.0
3548,11,24,8,0,-1.0,2.21,-1.99,0.79,-1.43,1,1600436.0,0.0
3549,11,24,9,0,1.0,0.18,0.86,3.22,-1.65,0,1604528.0,0.0
3550,11,25,0,0,-1.0,-1.23,1.99,-1.25,-0.6,1,1609484.0,0.0
3551,11,25,1,0,1.0,2.55,-1.31,0.61,2.09,0,1612949.0,0.0
3552,11,25,2,0,-1.0,-0.06,2.7,-0.82,-1.45,1,1616153.0,0.0
3553,11,25,3,0,1.0,-0.02,2.03,-0.48,0.74,0,1619211.0,0.0
3554,11,25,4,1,1.0,-0.9,-0.86,-1.36,-0.23,1,1622249.0,0.0
3555,11,25,5,0,-1.0,2.81,-1.74,-0.77,-0.75,1,1625171.0,0.0
3556,11,25,6,0,1.0,1.67,0.56,-1.76,1.06,0,1628503.0,0.0
3557,11,25,7,0,1.0,-0.08,1.31,3.25,1.33,0,1633653.0,0.0
3558,11,25,8,0,1.0,-0.68,1.19,-0.22,-0.41,0,1636889.0,0.0
3559,11,25,9,1,1.0,-1.1,0.25,-1.22,0.07,1,1640066.0,0.0
3560,11,26,0,1,-1.0,2.86,-4.34,2.22,1.76,0,1644886.0,0.0
3561,11,26,1,1,-1.0,0.99,-3.23,2.56,-0.17,0,1648137.0,0.0
3562,11,26,2,0,1.0,0.56,1.68,-1.46,-0.1,0,1651135.0,0.0
3563,11,26,3,0,-1.0,0.5,-0.01,-0.41,-0.32,1,1653786.0,0.0
3564,11,26,4,0,1.0,-0.65,2.56,0.26,0.44,0,1657752.0,0.0
3565,11,26,5,0,1.0,-0.11,1.41,0.64,-0.07,0,1661684.0,0.0
3566,11,26,6,1,1.0,-1.31,2.56,-0.21,-0.87,1,1665782.0,0.0
3567,11,26,7,1,1.0,-0.77,0.03,0.45,-0.44,1,1669474.0,0.0
3568,11,26,8,1,-1.0,-0.18,-0.57,2.25,2.12,0,1672711.0,0.0
3569,11,26,9,0,1.0,2.31,-0.66,-0.54,1.85,0,1675776.0,0.0
3570,11,27,0,1,-1.0,-3.59,0.52,2.72,3.79,0,1680862.0,0.0
3571,11,27,1,0,1.0,-2.46,-0.03,1.32,3.48,0,1684262.0,0.0
3572,11,27,2,1,1.0,2.13,-1.46,-2.62,0.25,1,1687525.0,0.0
3573,11,27,3,0,-1.0,1.8,0.01,-0.13,1.26,1,1691172.0,0.0
3574,11,27,4,0,1.0,1.16,1.03,0.19,-0.23,0,1693915.0,0.0
3575,11,27,5,1,1.0,0.48,-0.05,-1.15,-0.53,1,1696864.0,0.0
3576,11,27,6,0,1.0,1.8,3.45,2.05,-0.41,0,1699676.0,0.0
3577,11,27,7,0,1.0,-0.91,1.58,2.0,-0.25,0,1703017.0,0.0
3578,11,27,8,1,-1.0,-0.8,0.21,0.15,3.96,0,1705812.0,0.0
3579,11,27,9,0,-1.0,1.47,-1.08,-1.13,1.33,1,1709389.0,0.0
3580,11,28,0,0,1.0,-0.41,2.01,-0.47,-1.84,0,1714461.0,0.0
3581,11,28,1,1,1.0,1.05,0.53,1.77,-2.12,1,1717232.0,0.0
3582,11,28,2,1,1.0,-1.24,-1.08,0.26,0.18,1,1720237.0,0.0
3583,11,28,3,0,1.0,0.33,-0.31,-1.86,1.58,0,1725811.0,0.0
3584,11,28,4,0,1.0,1.57,1.03,1.38,-0.12,0,1730249.0,0.0
3585,11,28,5,1,1.0,-0.83,0.52,-1.38,-1.13,1,1733169.0,0.0
3586,11,28,6,1,1.0,-0.55,-0.97,0.0,0.8,1,1736243.0,0.0
3587,11,28,7,0,-1.0,-0.58,-2.69,1.7,0.99,1,1740348.0,0.0
3588,11,28,8,1,-1.0,2.67,1.43,1.73,-2.5,0,1743448.0,0.0
3589,11,28,9,1,1.0,1.0,-1.1,-0.65,-0.63,1,1746322.0,0.0
3590,11,29,0,0,1.0,-1.23,-0.58,1.51,2.1,0,1750601.0,0.0
3591,11,29,1,1,-1.0,-0.14,1.33,0.83,0.2,0,1754800.0,0.0
3592,11,29,2,1,1.0,-0.04,-0.67,-2.61,0.77,1,1757944.0,0.0
3593,11,29,3,1,1.0,0.9,0.25,-2.8,0.02,1,1760894.0,0.0
3594,11,29,4,0,1.0,-0.53,0.07,0.56,0.65,0,1764768.0,0.0
3595,11,29,5,0,-1.0,0.01,0.21,-1.54,0.17,1,1768175.0,0.0
3596,11,29,6,0,1.0,-0.33,1.14,0.55,1.08,0,1771191.0,0.0
3597,11,29,7,1,-1.0,-3.48,0.7,0.21,3.11,0,1774575.0,0.0
3598,11,29,8,0,1.0,0.33,0.64,0.67,0.12,0,1777493.0,0.0
3599,11,29,9,0,-1.0,-1.49,-0.74,-0.23,1.46,1,1781152.0,0.0
3600,12,0,0,1,1.0,-1.91,0.01,-2.39,-1.32,1,400013.0,0.0
3601,12,0,1,0,1.0,1.5,0.41,2.38,1.9,0,412501.0,0.0
3602,12,0,2,1,1.0,1.37,-1.3,-1.49,-1.08,1,420804.0,0.0
3603,12,0,3,1,1.0,-2.16,0.43,-1.21,0.58,1,443321.0,0.0
3604,12,0,4,0,1.0,0.25,1.59,0.68,0.2,0,452031.0,0.0
3605,12,0,5,0,1.0,-0.72,0.87,0.24,0.26,0,465158.0,0.0
3606,12,0,6,0,1.0,0.8,-0.17,-0.24,0.24,0,475554.0,0.0
3607,12,0,7,0,-1.0,-1.63,1.79,-2.68,0.72,1,499676.0,0.0
3608,12,0,8,1,1.0,-1.16,-0.57,-0.35,0.48,1,507961.0,0.0
3609,12,0,9,1,1.0,-0.24,-1.67,-1.22,-2.0,1,515512.0,0.0
3610,12,1,0,1,1.0,0.4,-2.21,-2.88,1.12,1,530787.0,0.0
3611,12,1,1,0,-1.0,0.61,0.14,0.15,-0.61,1,539837.0,0.0
3612,12,1,2,1,1.0,-3.63,-1.0,-0.95,3.49,1,551379.0,0.0
3613,12,1,3,0,1.0,0.27,1.73,0.11,-0.1,0,560804.0,0.0
3614,12,1,4,0,-1.0,-0.24,-0.61,-0.6,0.28,1,568797.0,0.0
3615,12,1,5,1,1.0,0.26,-0.46,-0.6,-0.28,1,585366.0,0.0
3616,12,1,6,1,1.0,1.92,-1.73,-0.34,-1.4,1,598175.0,0.0
3617,12,1,7,0,1.0,0.15,0.42,-0.58,0.64,0,608356.0,0.0
3618,12,1,8,0,1.0,-0.31,2.4,1.07,-0.11,0,622011.0,0.0
3619,12,1,9,0,1.0,-1.76,0.98,-0.09,1.32,0,629990.0,0.0
3620,12,2,0,1,1.0,2.23,1.21,-0.97,-1.13,1,646118.0,0.0
3621,12,2,1,0,1.0,-2.46,2.38,-0.12,4.37,0,659982.0,0.0
3622,12,2,2,0,-1.0,-0.78,-1.57,-0.52,0.2,1,670078.0,0.0
3623,12,2,3,0,1.0,0.31,-0.72,1.1,1.46,0,683507.0,0.0
3624,12,2,4,0,1.0,-2.85,-2.73,1.78,1.48,0,703763.0,0.0
3625,12,2,5,0,1.0,0.01,2.73,-0.01,0.98,0,721333.0,0.0
3626,12,2,6,0,-1.0,-1.35,0.79,-1.4,0.37,1,733368.0,0.0
3627,12,2,7,0,-1.0,2.6,2.67,-1.09,-1.64,1,746968.0,0.0
3628,12,2,8,0,-1.0,1.96,-1.24,1.84,-0.58,1,751521.0,0.0
3629,12,2,9,0,1.0,-0.77,-2.62,3.01,0.74,0,763143.0,0.0
3630,12,3,0,0,-1.0,-0.65,0.08,-0.11,0.38,1,785420.0,0.0
3631,12,3,1,0,1.0,1.16,-0.24,1.7,1.78,0,803082.0,0.0
3632,12,3,2,0,1.0,0.47,0.96,-1.11,0.53,0,811836.0,0.0
3633,12,3,3,1,-1.0,1.67,-2.17,1.88,-0.24,0,828812.0,0.0
3634,12,3,4,0,1.0,1.41,1.52,-1.29,-0.88,0,845483.0,0.0
3635,12,3,5,0,1.0,-0.11,1.32,0.29,1.52,0,853103.0,0.0
3636,12,3,6,0,1.0,2.54,-1.55,-1.26,1.66,0,860411.0,0.0
3637,12,3,7,0,1.0,-1.34,-1.0,2.2,2.36,0,872011.0,0.0
3638,12,3,8,1,1.0,0.5,-0.23,-1.28,-0.55,1,883492.0,0.0
3639,12,3,9,0,1.0,0.29,0.95,0.37,0.66,0,889969.0,0.0
3640,12,4,0,0,1.0,0.72,-0.09,1.36,0.4,0,900476.0,0.0
3641,12,4,1,1,1.0,-1.07,-0.05,-0.82,-2.2,1,911699.0,0.0
3642,12,4,2,0,-1.0,0.17,0.47,0.17,-1.06,1,919688.0,0.0
3643,12,4,3,1,1.0,-2.69,-3.05,2.4,0.58,1,929895.0,0.0
3644,12,4,4,1,-1.0,-1.2,-1.38,1.71,-0.24,0,1092392.0,0.0
3645,12,4,5,1,-1.0,0.45,-0.04,2.14,-0.41,0,1111182.0,0.0
3646,12,4,6,0,1.0,1.33,0.52,0.38,0.93,0,1130258.0,0.0
