,participant,task,x,y,num_points,scale,source,type
27535,78,20,0.54348,0.34215,24,1,1,train
27536,78,20,0.61594,0.21302,24,1,1,train
27537,78,20,0.68841,0.77675,24,1,1,train
27538,78,20,0.76087,0.82425,24,1,1,train
27539,78,20,0.83333,0.346,24,1,1,train
27540,78,22,-0.83333,-0.24755,6,1,2,train
27541,78,22,-0.5,0.589,6,1,2,train
27542,78,22,-0.16667,0.21959,6,1,2,train
27543,78,22,0.16667,0.52776,6,1,2,train
27544,78,22,0.5,-0.11102,6,1,2,train
27545,78,22,0.83333,-0.70906,6,1,2,train
27546,78,23,-0.19231,-0.25389,6,2,1,train
27547,78,23,-0.11538,-0.033113,6,2,1,train
27548,78,23,-0.038462,-0.14744,6,2,1,train
27549,78,23,0.038462,-0.06342,6,2,1,train
27550,78,23,0.11538,0.14152,6,2,1,train
27551,78,23,0.19231,0.26107,6,2,1,train
27552,78,24,-0.5,0.17734,24,2,2,train
27553,78,24,-0.45924,0.11434,24,2,2,train
27554,78,24,-0.41847,0.32475,24,2,2,train
27555,78,24,-0.37771,0.15136,24,2,2,train
27556,78,24,-0.33696,-0.15608,24,2,2,train
27557,78,24,-0.2962,-0.28086,24,2,2,train
27558,78,24,-0.25544,-0.32232,24,2,2,train
27559,78,24,-0.21468,0.026705,24,2,2,train
27560,78,24,-0.17391,-0.28863,24,2,2,train
27561,78,24,-0.13315,-0.13548,24,2,2,train
27562,78,24,-0.092391,-0.25832,24,2,2,train
27563,78,24,-0.05163,-0.38734,24,2,2,train
27564,78,24,-0.01087,-0.38892,24,2,2,train
27565,78,24,0.029891,-0.12142,24,2,2,train
27566,78,24,0.070652,-0.24837,24,2,2,train
27567,78,24,0.11141,-0.32601,24,2,2,train
27568,78,24,0.15218,-0.23811,24,2,2,train
27569,78,24,0.19294,-0.14625,24,2,2,train
27570,78,24,0.2337,-0.094215,24,2,2,train
27571,78,24,0.27446,0.2338,24,2,2,train
27572,78,24,0.31521,-0.003815,24,2,2,train
27573,78,24,0.35597,0.23365,24,2,2,train
27574,78,24,0.39674,0.3264,24,2,2,train
27575,78,24,0.4375,0.22125,24,2,2,train
27576,78,25,-0.66667,-0.67035,6,1,3,train
27577,78,25,-0.4,-0.34961,6,1,3,train
27578,78,25,-0.13333,-0.26615,6,1,3,train
27579,78,25,0.13333,-0.49528,6,1,3,train
27580,78,25,0.4,-0.013233,6,1,3,train
27581,78,25,0.66667,0.74033,6,1,3,train
27582,78,26,-0.3125,-0.0093158,6,2,2,train
27583,78,26,-0.1875,0.016824,6,2,2,train
27584,78,26,-0.0625,-0.18989,6,2,2,train
27585,78,26,0.0625,-0.11165,6,2,2,train
27586,78,26,0.1875,-0.14685,6,2,2,train
27587,78,26,0.3125,0.27468,6,2,2,train
27588,79,1,-0.83333,-0.88862,6,1,1,train
27589,79,1,-0.5,-0.11589,6,1,1,train
27590,79,1,-0.16667,-0.51602,6,1,1,train
27591,79,1,0.16667,-0.22197,6,1,1,train
27592,79,1,0.5,0.49531,6,1,1,train
27593,79,1,0.83333,0.91375,6,1,1,train
27594,79,2,-0.8,0.81973,6,1,3,train
27595,79,2,-0.48,0.035319,6,1,3,train
27596,79,2,-0.16,-0.24784,6,1,3,train
27597,79,2,0.16,-0.094203,6,1,3,train
27598,79,2,0.48,-0.29338,6,1,3,train
27599,79,2,0.8,-0.6827,6,1,3,train
27600,79,3,-0.83333,0.55519,6,1,1,train
27601,79,3,-0.5,0.75287,6,1,1,train
27602,79,3,-0.16667,0.34462,6,1,1,train
27603,79,3,0.16667,-0.35218,6,1,1,train
27604,79,3,0.5,-0.5915,6,1,1,train
27605,79,3,0.83333,-0.53972,6,1,1,train
27606,79,4,-0.66667,1.0106,24,1,1,train
27607,79,4,-0.60869,0.61005,24,1,1,train
27608,79,4,-0.55073,0.6732,24,1,1,train
27609,79,4,-0.49275,0.71547,24,1,1,train
27610,79,4,-0.43478,0.57878,24,1,1,train
27611,79,4,-0.37681,0.1545,24,1,1,train
27612,79,4,-0.31884,0.74333,24,1,1,train
27613,79,4,-0.26087,0.29652,24,1,1,train
27614,79,4,-0.2029,0.095573,24,1,1,train
27615,79,4,-0.14493,-0.16755,24,1,1,train
27616,79,4,-0.086953,-0.57844,24,1,1,train
27617,79,4,-0.028985,-0.080833,24,1,1,train
27618,79,4,0.028985,-0.17193,24,1,1,train
27619,79,4,0.086953,0.33877,24,1,1,train
27620,79,4,0.14493,-0.068273,24,1,1,train
27621,79,4,0.2029,-0.32889,24,1,1,train
27622,79,4,0.26087,-0.33711,24,1,1,train
27623,79,4,0.31884,-0.52439,24,1,1,train
27624,79,4,0.37681,-0.38,24,1,1,train
27625,79,4,0.43478,-0.8268,24,1,1,train
27626,79,4,0.49275,-0.83827,24,1,1,train
27627,79,4,0.55073,-0.46854,24,1,1,train
27628,79,4,0.60869,-1.2431,24,1,1,train
27629,79,4,0.66667,-0.86547,24,1,1,train
27630,79,5,-0.8,0.39409,24,1,2,train
27631,79,5,-0.73478,0.2541,24,1,2,train
27632,79,5,-0.66956,0.72167,24,1,2,train
27633,79,5,-0.60434,0.33636,24,1,2,train
27634,79,5,-0.53914,-0.34684,24,1,2,train
27635,79,5,-0.47392,-0.62413,24,1,2,train
27636,79,5,-0.4087,-0.71627,24,1,2,train
27637,79,5,-0.34348,0.059344,24,1,2,train
27638,79,5,-0.27826,-0.64139,24,1,2,train
27639,79,5,-0.21304,-0.30107,24,1,2,train
27640,79,5,-0.14783,-0.57404,24,1,2,train
27641,79,5,-0.082608,-0.86076,24,1,2,train
27642,79,5,-0.017391,-0.86427,24,1,2,train
27643,79,5,0.047826,-0.26982,24,1,2,train
27644,79,5,0.11304,-0.55192,24,1,2,train
27645,79,5,0.17826,-0.72447,24,1,2,train
27646,79,5,0.24348,-0.52913,24,1,2,train
27647,79,5,0.3087,-0.325,24,1,2,train
27648,79,5,0.37392,-0.20937,24,1,2,train
27649,79,5,0.43914,0.51956,24,1,2,train
27650,79,5,0.50434,-0.0084778,24,1,2,train
27651,79,5,0.56956,0.51922,24,1,2,train
27652,79,5,0.63478,0.72533,24,1,2,train
27653,79,5,0.7,0.49167,24,1,2,train
27654,79,6,-0.3125,0.18506,6,2,1,train
27655,79,6,-0.1875,0.25096,6,2,1,train
27656,79,6,-0.0625,0.11487,6,2,1,train
27657,79,6,0.0625,-0.11739,6,2,1,train
27658,79,6,0.1875,-0.19717,6,2,1,train
27659,79,6,0.3125,-0.17991,6,2,1,train
27660,79,7,-0.83333,-0.11283,6,1,2,train
27661,79,7,-0.5,-0.030058,6,1,2,train
27662,79,7,-0.16667,-0.68467,6,1,2,train
27663,79,7,0.16667,-0.4369,6,1,2,train
27664,79,7,0.5,-0.54837,6,1,2,train
27665,79,7,0.83333,0.7865,6,1,2,train
27666,79,8,-0.36364,0.45295,6,2,3,train
27667,79,8,-0.21818,0.080856,6,2,3,train
27668,79,8,-0.072727,-0.053464,6,2,3,train
27669,79,8,0.072727,0.019416,6,2,3,train
27670,79,8,0.21818,-0.075067,6,2,3,train
27671,79,8,0.36364,-0.25974,6,2,3,train
27672,79,10,-0.4,-0.14446,24,2,2,train
27673,79,10,-0.36522,0.060363,24,2,2,train
27674,79,10,-0.33043,0.074774,24,2,2,train
27675,79,10,-0.29565,0.12005,24,2,2,train
27676,79,10,-0.26087,0.23173,24,2,2,train
27677,79,10,-0.22609,0.2603,24,2,2,train
27678,79,10,-0.1913,0.25291,24,2,2,train
27679,79,10,-0.15652,0.32477,24,2,2,train
27680,79,10,-0.12174,0.17376,24,2,2,train
27681,79,10,-0.086957,0.20636,24,2,2,train
27682,79,10,-0.052174,0.23996,24,2,2,train
27683,79,10,-0.017391,0.35261,24,2,2,train
27684,79,10,0.017391,0.2791,24,2,2,train
27685,79,10,0.052174,0.25773,24,2,2,train
27686,79,10,0.086957,0.25321,24,2,2,train
27687,79,10,0.12174,0.21068,24,2,2,train
27688,79,10,0.15652,0.17527,24,2,2,train
27689,79,10,0.1913,0.16432,24,2,2,train
27690,79,10,0.22609,0.050714,24,2,2,train
27691,79,10,0.26087,0.042474,24,2,2,train
27692,79,10,0.29565,-0.075371,24,2,2,train
27693,79,10,0.33043,-0.33291,24,2,2,train
27694,79,10,0.36522,-0.15363,24,2,2,train
27695,79,10,0.4,-0.22174,24,2,2,train
27696,79,11,-0.3125,-0.089538,6,2,2,train
27697,79,11,-0.1875,0.21304,6,2,2,train
27698,79,11,-0.0625,0.079426,6,2,2,train
27699,79,11,0.0625,0.19089,6,2,2,train
27700,79,11,0.1875,-0.040157,6,2,2,train
27701,79,11,0.3125,-0.25647,6,2,2,train
27702,79,12,-0.8,0.82882,24,1,3,train
27703,79,12,-0.73044,0.82064,24,1,3,train
27704,79,12,-0.66088,0.3866,24,1,3,train
27705,79,12,-0.59132,0.44291,24,1,3,train
27706,79,12,-0.52172,0.427,24,1,3,train
27707,79,12,-0.45216,-0.195,24,1,3,train
27708,79,12,-0.38261,-0.53393,24,1,3,train
27709,79,12,-0.31304,-0.056618,24,1,3,train
27710,79,12,-0.24348,-0.20279,24,1,3,train
27711,79,12,-0.17391,-0.10065,24,1,3,train
27712,79,12,-0.10435,-0.42142,24,1,3,train
27713,79,12,-0.034783,-0.28289,24,1,3,train
27714,79,12,0.034783,-0.53627,24,1,3,train
27715,79,12,0.10435,-0.13985,24,1,3,train
27716,79,12,0.17391,-0.40126,24,1,3,train
27717,79,12,0.24348,-0.30738,24,1,3,train
27718,79,12,0.31304,-0.054582,24,1,3,train
27719,79,12,0.38261,-0.45669,24,1,3,train
27720,79,12,0.45216,-0.25695,24,1,3,train
27721,79,12,0.52172,-0.82988,24,1,3,train
27722,79,12,0.59132,-0.35014,24,1,3,train
27723,79,12,0.66088,-0.38565,24,1,3,train
27724,79,12,0.73044,-0.72618,24,1,3,train
27725,79,12,0.8,-0.64614,24,1,3,train
27726,79,13,-0.3125,0.0047378,24,2,1,train
27727,79,13,-0.28533,-0.24516,24,2,1,train
27728,79,13,-0.25815,-0.21594,24,2,1,train
27729,79,13,-0.23098,-0.30356,24,2,1,train
27730,79,13,-0.2038,0.028592,24,2,1,train
27731,79,13,-0.17663,0.10296,24,2,1,train
27732,79,13,-0.14946,-0.073483,24,2,1,train
27733,79,13,-0.12228,-0.086397,24,2,1,train
27734,79,13,-0.095109,0.074483,24,2,1,train
27735,79,13,-0.067934,-0.014251,24,2,1,train
27736,79,13,-0.040759,-0.18673,24,2,1,train
27737,79,13,-0.013587,-0.15978,24,2,1,train
27738,79,13,0.013587,-0.056942,24,2,1,train
27739,79,13,0.040759,0.014721,24,2,1,train
27740,79,13,0.067934,0.10879,24,2,1,train
27741,79,13,0.095109,0.074358,24,2,1,train
27742,79,13,0.12228,0.1353,24,2,1,train
27743,79,13,0.14946,0.030525,24,2,1,train
27744,79,13,0.17663,0.14084,24,2,1,train
27745,79,13,0.2038,0.15207,24,2,1,train
27746,79,13,0.23098,0.094678,24,2,1,train
27747,79,13,0.25815,0.34522,24,2,1,train
27748,79,13,0.28533,0.36633,24,2,1,train
27749,79,13,0.3125,0.15378,24,2,1,train
27750,79,14,-0.33333,-0.33518,6,2,3,train
27751,79,14,-0.2,-0.17481,6,2,3,train
27752,79,14,-0.066667,-0.13308,6,2,3,train
27753,79,14,0.066667,-0.24764,6,2,3,train
27754,79,14,0.2,-0.0066167,6,2,3,train
27755,79,14,0.33333,0.37017,6,2,3,train
27756,79,15,-0.8,-0.316,24,1,2,train
27757,79,15,-0.73044,0.13204,24,1,2,train
27758,79,15,-0.66086,0.16357,24,1,2,train
27759,79,15,-0.5913,0.26261,24,1,2,train
27760,79,15,-0.52174,0.50691,24,1,2,train
27761,79,15,-0.45218,0.56942,24,1,2,train
27762,79,15,-0.3826,0.55324,24,1,2,train
27763,79,15,-0.31304,0.71044,24,1,2,train
27764,79,15,-0.24348,0.38009,24,1,2,train
27765,79,15,-0.17391,0.45142,24,1,2,train
27766,79,15,-0.10435,0.52492,24,1,2,train
27767,79,15,-0.034782,0.77134,24,1,2,train
27768,79,15,0.034782,0.61054,24,1,2,train
27769,79,15,0.10435,0.56378,24,1,2,train
27770,79,15,0.17391,0.55391,24,1,2,train
27771,79,15,0.24348,0.46087,24,1,2,train
27772,79,15,0.31304,0.38339,24,1,2,train
27773,79,15,0.3826,0.35945,24,1,2,train
27774,79,15,0.45218,0.11094,24,1,2,train
27775,79,15,0.52174,0.092912,24,1,2,train
27776,79,15,0.5913,-0.16487,24,1,2,train
27777,79,15,0.66086,-0.72825,24,1,2,train
27778,79,15,0.73044,-0.33606,24,1,2,train
27779,79,15,0.8,-0.48506,24,1,2,train
27780,79,16,-0.8,-0.79276,24,1,3,train
27781,79,16,-0.73044,-0.46131,24,1,3,train
27782,79,16,-0.66088,-0.42603,24,1,3,train
27783,79,16,-0.59132,-0.29673,24,1,3,train
27784,79,16,-0.52172,-0.29367,24,1,3,train
27785,79,16,-0.45216,-0.12556,24,1,3,train
27786,79,16,-0.38261,-0.15039,24,1,3,train
27787,79,16,-0.31304,-0.38173,24,1,3,train
27788,79,16,-0.24348,-0.23529,24,1,3,train
27789,79,16,-0.17391,-0.0784,24,1,3,train
27790,79,16,-0.10435,0.06613,24,1,3,train
27791,79,16,-0.034783,-0.067627,24,1,3,train
27792,79,16,0.034783,-0.073205,24,1,3,train
27793,79,16,0.10435,-0.348,24,1,3,train
27794,79,16,0.17391,-0.072059,24,1,3,train
27795,79,16,0.24348,-0.033362,24,1,3,train
27796,79,16,0.31304,0.13695,24,1,3,train
27797,79,16,0.38261,-0.062508,24,1,3,train
27798,79,16,0.45216,-0.22665,24,1,3,train
27799,79,16,0.52172,0.14322,24,1,3,train
27800,79,16,0.59132,0.12759,24,1,3,train
27801,79,16,0.66088,0.11899,24,1,3,train
27802,79,16,0.73044,0.73573,24,1,3,train
27803,79,16,0.8,0.58903,24,1,3,train
27804,79,17,-0.26667,0.33744,24,2,3,train
27805,79,17,-0.24348,0.33428,24,2,3,train
27806,79,17,-0.22029,0.16676,24,2,3,train
27807,79,17,-0.19711,0.18849,24,2,3,train
27808,79,17,-0.17391,0.18235,24,2,3,train
27809,79,17,-0.15072,-0.057719,24,2,3,train
27810,79,17,-0.12754,-0.18853,24,2,3,train
27811,79,17,-0.10435,-0.0043088,24,2,3,train
27812,79,17,-0.08116,-0.060726,24,2,3,train
27813,79,17,-0.057971,-0.021305,24,2,3,train
27814,79,17,-0.034783,-0.14511,24,2,3,train
27815,79,17,-0.011594,-0.09164,24,2,3,train
27816,79,17,0.011594,-0.18944,24,2,3,train
27817,79,17,0.034783,-0.036435,24,2,3,train
27818,79,17,0.057971,-0.13733,24,2,3,train
27819,79,17,0.08116,-0.10109,24,2,3,train
27820,79,17,0.10435,-0.0035228,24,2,3,train
27821,79,17,0.12754,-0.15872,24,2,3,train
27822,79,17,0.15072,-0.081632,24,2,3,train
27823,79,17,0.17391,-0.30276,24,2,3,train
27824,79,17,0.19711,-0.1176,24,2,3,train
27825,79,17,0.22029,-0.1313,24,2,3,train
27826,79,17,0.24348,-0.26274,24,2,3,train
27827,79,17,0.26667,-0.23184,24,2,3,train
27828,79,18,-0.26667,-0.45126,24,2,3,train
27829,79,18,-0.24348,-0.26259,24,2,3,train
27830,79,18,-0.22029,-0.24251,24,2,3,train
27831,79,18,-0.19711,-0.16891,24,2,3,train
27832,79,18,-0.17391,-0.16717,24,2,3,train
27833,79,18,-0.15072,-0.071472,24,2,3,train
27834,79,18,-0.12754,-0.085609,24,2,3,train
27835,79,18,-0.10435,-0.21729,24,2,3,train
27836,79,18,-0.08116,-0.13394,24,2,3,train
27837,79,18,-0.057971,-0.044628,24,2,3,train
27838,79,18,-0.034783,0.037643,24,2,3,train
27839,79,18,-0.011594,-0.038495,24,2,3,train
27840,79,18,0.011594,-0.041671,24,2,3,train
27841,79,18,0.034783,-0.19809,24,2,3,train
27842,79,18,0.057971,-0.041018,24,2,3,train
27843,79,18,0.08116,-0.018991,24,2,3,train
27844,79,18,0.10435,0.077957,24,2,3,train
27845,79,18,0.12754,-0.035582,24,2,3,train
27846,79,18,0.15072,-0.12902,24,2,3,train
27847,79,18,0.17391,0.081523,24,2,3,train
27848,79,18,0.19711,0.072628,24,2,3,train
27849,79,18,0.22029,0.067735,24,2,3,train
27850,79,18,0.24348,0.4188,24,2,3,train
27851,79,18,0.26667,0.33529,24,2,3,train
27852,79,19,-0.28571,0.43311,24,2,1,train
27853,79,19,-0.26087,0.26145,24,2,1,train
27854,79,19,-0.23603,0.28851,24,2,1,train
27855,79,19,-0.21118,0.30663,24,2,1,train
27856,79,19,-0.18633,0.24805,24,2,1,train
27857,79,19,-0.16149,0.066214,24,2,1,train
27858,79,19,-0.13665,0.31857,24,2,1,train
27859,79,19,-0.1118,0.12708,24,2,1,train
27860,79,19,-0.086957,0.04096,24,2,1,train
27861,79,19,-0.062111,-0.071806,24,2,1,train
27862,79,19,-0.037266,-0.2479,24,2,1,train
27863,79,19,-0.012422,-0.034643,24,2,1,train
27864,79,19,0.012422,-0.073683,24,2,1,train
27865,79,19,0.037266,0.14519,24,2,1,train
27866,79,19,0.062111,-0.02926,24,2,1,train
27867,79,19,0.086957,-0.14095,24,2,1,train
27868,79,19,0.1118,-0.14448,24,2,1,train
27869,79,19,0.13665,-0.22474,24,2,1,train
27870,79,19,0.16149,-0.16286,24,2,1,train
27871,79,19,0.18633,-0.35434,24,2,1,train
27872,79,19,0.21118,-0.35926,24,2,1,train
27873,79,19,0.23603,-0.2008,24,2,1,train
27874,79,19,0.26087,-0.53274,24,2,1,train
27875,79,19,0.28571,-0.37091,24,2,1,train
27876,79,20,-0.83333,0.01066,24,1,1,train
27877,79,20,-0.76087,-0.55162,24,1,1,train
27878,79,20,-0.68841,-0.48587,24,1,1,train
27879,79,20,-0.61594,-0.683,24,1,1,train
27880,79,20,-0.54348,0.064331,24,1,1,train
27881,79,20,-0.47102,0.23165,24,1,1,train
27882,79,20,-0.39855,-0.16534,24,1,1,train
27883,79,20,-0.32608,-0.19439,24,1,1,train
27884,79,20,-0.25363,0.16759,24,1,1,train
27885,79,20,-0.18116,-0.032065,24,1,1,train
27886,79,20,-0.10869,-0.42015,24,1,1,train
27887,79,20,-0.036232,-0.35949,24,1,1,train
27888,79,20,0.036232,-0.12812,24,1,1,train
27889,79,20,0.10869,0.033123,24,1,1,train
27890,79,20,0.18116,0.24477,24,1,1,train
27891,79,20,0.25363,0.16731,24,1,1,train
27892,79,20,0.32608,0.30443,24,1,1,train
27893,79,20,0.39855,0.068681,24,1,1,train
27894,79,20,0.47102,0.31689,24,1,1,train
27895,79,20,0.54348,0.34215,24,1,1,train
27896,79,20,0.61594,0.21302,24,1,1,train
27897,79,20,0.68841,0.77675,24,1,1,train
27898,79,20,0.76087,0.82425,24,1,1,train
27899,79,20,0.83333,0.346,24,1,1,train
27900,79,22,-0.83333,-0.24755,6,1,2,train
27901,79,22,-0.5,0.589,6,1,2,train
27902,79,22,-0.16667,0.21959,6,1,2,train
27903,79,22,0.16667,0.52776,6,1,2,train
27904,79,22,0.5,-0.11102,6,1,2,train
27905,79,22,0.83333,-0.70906,6,1,2,train
27906,79,23,-0.19231,-0.25389,6,2,1,train
27907,79,23,-0.11538,-0.033113,6,2,1,train
27908,79,23,-0.038462,-0.14744,6,2,1,train
27909,79,23,0.038462,-0.06342,6,2,1,train
27910,79,23,0.11538,0.14152,6,2,1,train
27911,79,23,0.19231,0.26107,6,2,1,train
27912,79,24,-0.5,0.17734,24,2,2,train
27913,79,24,-0.45924,0.11434,24,2,2,train
27914,79,24,-0.41847,0.32475,24,2,2,train
27915,79,24,-0.37771,0.15136,24,2,2,train
27916,79,24,-0.33696,-0.15608,24,2,2,train
27917,79,24,-0.2962,-0.28086,24,2,2,train
27918,79,24,-0.25544,-0.32232,24,2,2,train
27919,79,24,-0.21468,0.026705,24,2,2,train
27920,79,24,-0.17391,-0.28863,24,2,2,train
27921,79,24,-0.13315,-0.13548,24,2,2,train
27922,79,24,-0.092391,-0.25832,24,2,2,train
27923,79,24,-0.05163,-0.38734,24,2,2,train
27924,79,24,-0.01087,-0.38892,24,2,2,train
27925,79,24,0.029891,-0.12142,24,2,2,train
27926,79,24,0.070652,-0.24837,24,2,2,train
27927,79,24,0.11141,-0.32601,24,2,2,train
27928,79,24,0.15218,-0.23811,24,2,2,train
27929,79,24,0.19294,-0.14625,24,2,2,train
27930,79,24,0.2337,-0.094215,24,2,2,train
27931,79,24,0.27446,0.2338,24,2,2,train
27932,79,24,0.31521,-0.003815,24,2,2,train
27933,79,24,0.35597,0.23365,24,2,2,train
27934,79,24,0.39674,0.3264,24,2,2,train
27935,79,24,0.4375,0.22125,24,2,2,train
27936,79,25,-0.66667,-0.67035,6,1,3,train
27937,79,25,-0.4,-0.34961,6,1,3,train
27938,79,25,-0.13333,-0.26615,6,1,3,train
27939,79,25,0.13333,-0.49528,6,1,3,train
27940,79,25,0.4,-0.013233,6,1,3,train
27941,79,25,0.66667,0.74033,6,1,3,train
27942,79,26,-0.3125,-0.0093158,6,2,2,train
27943,79,26,-0.1875,0.016824,6,2,2,train
27944,79,26,-0.0625,-0.18989,6,2,2,train
27945,79,26,0.0625,-0.11165,6,2,2,train
27946,79,26,0.1875,-0.14685,6,2,2,train
27947,79,26,0.3125,0.27468,6,2,2,train
27948,80,1,-0.83333,-0.88862,6,1,1,train
27949,80,1,-0.5,-0.11589,6,1,1,train
27950,80,1,-0.16667,-0.51602,6,1,1,train
27951,80,1,0.16667,-0.22197,6,1,1,train
27952,80,1,0.5,0.49531,6,1,1,train
27953,80,1,0.83333,0.91375,6,1,1,train
27954,80,2,-0.8,0.81973,6,1,3,train
27955,80,2,-0.48,0.035319,6,1,3,train
27956,80,2,-0.16,-0.24784,6,1,3,train
27957,80,2,0.16,-0.094203,6,1,3,train
27958,80,2,0.48,-0.29338,6,1,3,train
27959,80,2,0.8,-0.6827,6,1,3,train
27960,80,3,-0.83333,0.55519,6,1,1,train
27961,80,3,-0.5,0.75287,6,1,1,train
27962,80,3,-0.16667,0.34462,6,1,1,train
27963,80,3,0.16667,-0.35218,6,1,1,train
27964,80,3,0.5,-0.5915,6,1,1,train
27965,80,3,0.83333,-0.53972,6,1,1,train
27966,80,4,-0.66667,1.0106,24,1,1,train
27967,80,4,-0.60869,0.61005,24,1,1,train
27968,80,4,-0.55073,0.6732,24,1,1,train
27969,80,4,-0.49275,0.71547,24,1,1,train
27970,80,4,-0.43478,0.57878,24,1,1,train
27971,80,4,-0.37681,0.1545,24,1,1,train
27972,80,4,-0.31884,0.74333,24,1,1,train
27973,80,4,-0.26087,0.29652,24,1,1,train
27974,80,4,-0.2029,0.095573,24,1,1,train
27975,80,4,-0.14493,-0.16755,24,1,1,train
27976,80,4,-0.086953,-0.57844,24,1,1,train
27977,80,4,-0.028985,-0.080833,24,1,1,train
27978,80,4,0.028985,-0.17193,24,1,1,train
27979,80,4,0.086953,0.33877,24,1,1,train
27980,80,4,0.14493,-0.068273,24,1,1,train
27981,80,4,0.2029,-0.32889,24,1,1,train
27982,80,4,0.26087,-0.33711,24,1,1,train
27983,80,4,0.31884,-0.52439,24,1,1,train
27984,80,4,0.37681,-0.38,24,1,1,train
27985,80,4,0.43478,-0.8268,24,1,1,train
27986,80,4,0.49275,-0.83827,24,1,1,train
27987,80,4,0.55073,-0.46854,24,1,1,train
27988,80,4,0.60869,-1.2431,24,1,1,train
27989,80,4,0.66667,-0.86547,24,1,1,train
27990,80,5,-0.8,0.39409,24,1,2,train
27991,80,5,-0.73478,0.2541,24,1,2,train
27992,80,5,-0.66956,0.72167,24,1,2,train
27993,80,5,-0.60434,0.33636,24,1,2,train
27994,80,5,-0.53914,-0.34684,24,1,2,train
27995,80,5,-0.47392,-0.62413,24,1,2,train
27996,80,5,-0.4087,-0.71627,24,1,2,train
27997,80,5,-0.34348,0.059344,24,1,2,train
27998,80,5,-0.27826,-0.64139,24,1,2,train
27999,80,5,-0.21304,-0.30107,24,1,2,train
28000,80,5,-0.14783,-0.57404,24,1,2,train
28001,80,5,-0.082608,-0.86076,24,1,2,train
28002,80,5,-0.017391,-0.86427,24,1,2,train
28003,80,5,0.047826,-0.26982,24,1,2,train
28004,80,5,0.11304,-0.55192,24,1,2,train
28005,80,5,0.17826,-0.72447,24,1,2,train
28006,80,5,0.24348,-0.52913,24,1,2,train
28007,80,5,0.3087,-0.325,24,1,2,train
28008,80,5,0.37392,-0.20937,24,1,2,train
28009,80,5,0.43914,0.51956,24,1,2,train
28010,80,5,0.50434,-0.0084778,24,1,2,train
28011,80,5,0.56956,0.51922,24,1,2,train
28012,80,5,0.63478,0.72533,24,1,2,train
28013,80,5,0.7,0.49167,24,1,2,train
28014,80,6,-0.3125,0.18506,6,2,1,train
28015,80,6,-0.1875,0.25096,6,2,1,train
28016,80,6,-0.0625,0.11487,6,2,1,train
28017,80,6,0.0625,-0.11739,6,2,1,train
28018,80,6,0.1875,-0.19717,6,2,1,train
28019,80,6,0.3125,-0.17991,6,2,1,train
28020,80,7,-0.83333,-0.11283,6,1,2,train
28021,80,7,-0.5,-0.030058,6,1,2,train
28022,80,7,-0.16667,-0.68467,6,1,2,train
28023,80,7,0.16667,-0.4369,6,1,2,train
28024,80,7,0.5,-0.54837,6,1,2,train
28025,80,7,0.83333,0.7865,6,1,2,train
28026,80,8,-0.36364,0.45295,6,2,3,train
28027,80,8,-0.21818,0.080856,6,2,3,train
28028,80,8,-0.072727,-0.053464,6,2,3,train
28029,80,8,0.072727,0.019416,6,2,3,train
28030,80,8,0.21818,-0.075067,6,2,3,train
28031,80,8,0.36364,-0.25974,6,2,3,train
28032,80,10,-0.4,-0.14446,24,2,2,train
28033,80,10,-0.36522,0.060363,24,2,2,train
28034,80,10,-0.33043,0.074774,24,2,2,train
28035,80,10,-0.29565,0.12005,24,2,2,train
28036,80,10,-0.26087,0.23173,24,2,2,train
28037,80,10,-0.22609,0.2603,24,2,2,train
28038,80,10,-0.1913,0.25291,24,2,2,train
28039,80,10,-0.15652,0.32477,24,2,2,train
28040,80,10,-0.12174,0.17376,24,2,2,train
28041,80,10,-0.086957,0.20636,24,2,2,train
28042,80,10,-0.052174,0.23996,24,2,2,train
28043,80,10,-0.017391,0.35261,24,2,2,train
28044,80,10,0.017391,0.2791,24,2,2,train
28045,80,10,0.052174,0.25773,24,2,2,train
28046,80,10,0.086957,0.25321,24,2,2,train
28047,80,10,0.12174,0.21068,24,2,2,train
28048,80,10,0.15652,0.17527,24,2,2,train
28049,80,10,0.1913,0.16432,24,2,2,train
28050,80,10,0.22609,0.050714,24,2,2,train
28051,80,10,0.26087,0.042474,24,2,2,train
28052,80,10,0.29565,-0.075371,24,2,2,train
28053,80,10,0.33043,-0.33291,24,2,2,train
28054,80,10,0.36522,-0.15363,24,2,2,train
28055,80,10,0.4,-0.22174,24,2,2,train
28056,80,11,-0.3125,-0.089538,6,2,2,train
28057,80,11,-0.1875,0.21304,6,2,2,train
28058,80,11,-0.0625,0.079426,6,2,2,train
28059,80,11,0.0625,0.19089,6,2,2,train
28060,80,11,0.1875,-0.040157,6,2,2,train
28061,80,11,0.3125,-0.25647,6,2,2,train
28062,80,12,-0.8,0.82882,24,1,3,train
28063,80,12,-0.73044,0.82064,24,1,3,train
28064,80,12,-0.66088,0.3866,24,1,3,train
28065,80,12,-0.59132,0.44291,24,1,3,train
28066,80,12,-0.52172,0.427,24,1,3,train
28067,80,12,-0.45216,-0.195,24,1,3,train
28068,80,12,-0.38261,-0.53393,24,1,3,train
28069,80,12,-0.31304,-0.056618,24,1,3,train
28070,80,12,-0.24348,-0.20279,24,1,3,train
28071,80,12,-0.17391,-0.10065,24,1,3,train
28072,80,12,-0.10435,-0.42142,24,1,3,train
