,feature_names,target_names,task_id
4942,"('Screenbrightness',)",Eyefatigue,4942
4943,"('Weeklytherapysessions',)",Resilience,4943
4944,"('Calciumintake',)",Bonedensity,4944
4945,"('Spendingamount',)",Pointsearned,4945
4946,"('Stepsperday',)",Mileswalkedperweek,4946
4947,"('Jobsatisfaction',)",Turnoverintention,4947
4948,"('Processedfoodintake',)",Inflammationlevel,4948
4949,"('Brightlightexposure',)",Alertnesslevel,4949
4950,"('Waterintake',)",Kidneyfunction,4950
4951,"('Numberofworkers',)",Projectcompletiontime,4951
4952,"('Sunscreenusage',)",Sunburnrisk,4952
4953,"('Traveltime',)",Fuelefficiency,4953
4954,"('Monthlyrent',)",Housingaffordability,4954
4955,"('Annualincome',)",Taxliability,4955
4956,"('Classattendance',)",Examscore,4956
4957,"('Trafficvolume',)",Traveltime,4957
4958,"('Cloudcover',)",Solarenergygeneration,4958
4959,"('Temperature',)",Plantgrowthrate,4959
4960,"('Dietquality',)",Cholesterollevel,4960
4961,"('Studyduration',)",Informationretention,4961
4962,"('Studentdebt',)",Loandefaultrate,4962
4963,"('Unemploymentrate',)",GDPgrowth,4963
4964,"('Bloodalcohollevel',)",Reactiontime,4964
4965,"('Fluvaccinations',)",Hospitalizations,4965
4966,"('intake',)",Hearthealth,4966
4967,"('Servicequality',)",Customerloyalty,4967
4968,"('Numberofemployees',)",Companyrevenue,4968
4969,"('Interestrates',)",Bondprices,4969
4970,"('CEOapprovalrating',)",Stockprice,4970
4971,"('Creditcarddebt',)",Creditscore,4971
4972,"('Marketvolatility',)",Investorconfidence,4972
4973,"('Musictempo',)",Heartrate,4973
4974,"('Windspeed',)",Renewableenergyoutput,4974
4975,"('Producespoilagerate',)",Wasteamount,4975
4976,"('Websitetraffic',)",Onlinesales,4976
4977,"('Studentengagement',)",Graduationrate,4977
4978,"('Sugarintake',)",Toothdecayrate,4978
4979,"('Oilproduction',)",Crudeoilprices,4979
4980,"('emissions',)",Globaltemperatures,4980
4981,"('Proteinintake',)",Musclemass,4981
4982,"('Stresslevel',)",Absenteeismrate,4982
4983,"('Nursinghoursperpatient',)",Carequality,4983
4984,"('Rainfall',)",Waterreservoirlevel,4984
4985,"('Medicationcompliance',)",Healthoutcomes,4985
4986,"('TVratings',)",Adrevenue,4986
4987,"('Inflationrate',)",Purchasingpower,4987
4988,"('Researchspending',)",Patentsgranted,4988
4989,"('Exercise',)",Serotoninlevel,4989
4990,"('Participationlevel',)",Teamcohesion,4990
4991,"('Socialmediausage',)",FOMOlevel,4991
4992,"('Familysupport',)",Resiliencelevel,4992
4993,"('Assertivenesstraining',)",Confidencelevel,4993
4994,"('Mathpracticeproblemssolved',)",Testscore,4994
4995,"('Weeklymileageran',)",Racepace,4995
4996,"('Hoursspentpracticinginstrument',)",Skilllevel,4996
4997,"('Hoursreadperweek',)",Readingcomprehension,4997
4998,"('Hourscodingperday',)",Codingproficiency,4998
4999,"('Traveltime',)",Commutedistance,4999
5000,"('Ingredientamount',)",Caloriecount,5000
5001,"('Studyhours',)",Testscore,5001
5002,"('Height',)",Weight,5002
5003,"('Rainfall',)",Cropyield,5003
5004,"('Advertisingspending',)",Salesrevenue,5004
5005,"('Moviebudget',)",Boxofficerevenue,5005
5006,"('Yearsofeducation',)",Salary,5006
5007,"('Interestrate',)",Loanpayments,5007
5008,"('Exerciseduration',)",Caloriesburned,5008
5009,"('Gasusage',)",Milesdriven,5009
5010,"('Pageviews',)",Adrevenue,5010
5011,"('Yearsexperience',)",Jobperformance,5011
5012,"('Batterylife',)",Usagetime,5012
5013,"('Inflationrate',)",Costofliving,5013
5014,"('Unemploymentrate',)",Economicgrowth,5014
5015,"('Temperature',)",Energyusage,5015
5016,"('Drugdosage',)",Effectiveness,5016
5017,"('Yearssmoking',)",Healthproblems,5017
5018,"('Practicetime',)",Skilllevel,5018
5019,"('Numberofemployees',)",Companyrevenue,5019
5020,"('Population',)",Waterusage,5020
5021,"('Age',)",Healthcarecosts,5021
5022,"('Sugarintake',)",Riskofdiabetes,5022
5023,"('Studytime',)",Examperformance,5023
5024,"('Crimerate',)",Propertyvalues,5024
5025,"('Tuitionfees',)",Universityapplications,5025
5026,"('Pollencount',)",Allergysymptoms,5026
5027,"('Internetspeed',)",Downloadtime,5027
5028,"('Injuryrecoverytime',)",Gamesplayed,5028
5029,"('Cloudcover',)",Solarenergyproduction,5029
5030,"('Debtlevel',)",Creditscore,5030
5031,"('Noiselevel',)",Stresshormone,5031
5032,"('Stockprice',)",Companyearnings,5032
5033,"('Teacherexperience',)",Studentgrades,5033
5034,"('Sleepamount',)",Alertnesslevel,5034
5035,"('Foodquality',)",Lifespan,5035
5036,"('Screentime',)",Eyestrain,5036
5037,"('Medicationdose',)",Treatmenteffectiveness,5037
5038,"('Unemploymentrate',)",Consumerconfidence,5038
5039,"('Highwayspeed',)",Accidentrate,5039
5040,"('Fatintake',)",Cholesterollevel,5040
5041,"('Practicetime',)",Musicskill,5041
5042,"('Age',)",Brainplasticity,5042
5043,"('Solarradiation',)",Skindamagerisk,5043
5044,"('Commutingdistance',)",Stresslevel,5044
5045,"('Populationdensity',)",Diseasetransmission,5045
5046,"('Investorconfidence',)",Stockperformance,5046
5047,"('Humidity',)",Moldgrowth,5047
5048,"('Alcoholuse',)",Liverdisease,5048
5049,"('Engineefficiency',)",MPG,5049
5050,"('Studyduration',)",Knowledgeretention,5050
5051,"('Drugtoxicity',)",Sideeffects,5051
5052,"('Resttime',)",Athleticperformance,5052
5053,"('Neuronconnections',)",Cognitiveability,5053
5054,"('Stresslevel',)",Immunefunction,5054
5055,"('Practicetime',)",Reflexspeed,5055
5056,"('Familyincome',)",Accesstohealthcare,5056
5057,"('Calorieintake',)",Obesityrisk,5057
5058,"('Occupancyrate',)",Revenue,5058
5059,"('Smokingrate',)",Cancercases,5059
5060,"('Teacherexperience',)",Graduationrates,5060
5061,"('Saltintake',)",Bloodpressure,5061
5062,"('Adspend',)",Brandawareness,5062
5063,"('Classsize',)",Studentachievement,5063
5064,"('Grasslength',)",Mowingfrequency,5064
5065,"('uptime',)",Injuryrate,5065
5066,"('Screentime',)",Myopiarisk,5066
5067,"('Dietquality',)",Wellbeingscore,5067
5068,"('Soundexposure',)",Hearingloss,5068
5069,"('Weeddensity',)",Cropquality,5069
5070,"('Mileage',)",Maintenancecost,5070
5071,"('Kidneyfunction',)",Toxinfilteringrate,5071
5072,"('emissions',)",Airquality,5072
5073,"('Constructionnoise',)",Stressresponse,5073
5074,"('Probioticdose',)",Guthealth,5074
5075,"('Proteinintake',)",Musclegain,5075
5076,"('Commutetime',)",Lifesatisfaction,5076
5077,"('Sleepquality',)",Immunestrength,5077
5078,"('Therapyduration',)",Recoveryprognosis,5078
5079,"('intake',)",Cognitivefunction,5079
5080,"('Practicehours',)",Skillcompetency,5080
5081,"('Transfatintake',)",Heartdiseaserisk,5081
5082,"('Suspensionstiffness',)",Laptime,5082
5083,"('Classattendance',)",Examscore,5083
5084,"('Allergenexposure',)",Asthmaattacks,5084
5085,"('Meditationtime',)",Stresshormones,5085
5086,"('UVexposure',)",Skindamage,5086
5087,"('Weighttraining',)",Bonedensity,5087
5088,"('Fiberintake',)",Digestiveregularity,5088
5089,"('Noisepollution',)",Hearingissues,5089
5090,"('Studytime',)",Grades,5090
5091,"('Physicalactivity',)",Mood,5091
5092,"('Dailysteps',)",Cardiofitness,5092
5093,"('Practice',)",Freethrowpercentage,5093
5094,"('Commutedistance',)",Lifesatisfaction,5094
5095,"('Sleepduration',)",Memoryconsolidation,5095
5096,"('Workhours',)",Burnoutrisk,5096
5097,"('Addictionseverity',)",Relapserate,5097
5098,"('Socialconnection',)",Wellbeing,5098
5099,"('Traveltime',)",Arrivaltime,5099
5100,"('Ingredientamount',)",Tasterating,5100
5101,"('Studytime',)",Testscore,5101
5102,"('Productioncost',)",Profit,5102
5103,"('Age',)",Height,5103
5104,"('Trainingtime',)",Fitnesslevel,5104
5105,"('Carage',)",Maintenancecost,5105
5106,"('Inflationrate',)",Interestrate,5106
5107,"('Crimerate',)",Jailpopulation,5107
5108,"('Practicetime',)",Performancerating,5108
5109,"('Rainfall',)",Cropyield,5109
5110,"('Advertisingbudget',)",Salesrevenue,5110
5111,"('Experiencelevel',)",Salary,5111
5112,"('Distancetraveled',)",Fuelusage,5112
5113,"('Earthquakesdetected',)",Tsunamiprobability,5113
5114,"('Windspeed',)",Powergenerated,5114
5115,"('Pollencount',)",Asthmacases,5115
5116,"('Staffinglevel',)",Customerwaittime,5116
5117,"('Temperature',)",Electricitydemand,5117
5118,"('Drugdosage',)",Effectivenessrating,5118
5119,"('Populationdensity',)",Diseasetransmission,5119
5120,"('Constructioncost',)",Buildingvalue,5120
5121,"('Smokingrate',)",Cancerrate,5121
5122,"('Calorieintake',)",Weightchange,5122
5123,"('emissions',)",Temperaturechange,5123
5124,"('Studyhours',)",Examperformance,5124
5125,"('Fertilizeruse',)",Cropyield,5125
5126,"('R&Dspending',)",Patentsfiled,5126
5127,"('Rainfall',)",Reservoirlevel,5127
5128,"('Financingcosts',)",Profitmargin,5128
5129,"('Suppliercosts',)",Retailprice,5129
5130,"('Musicvolume',)",Hearingdamagerisk,5130
5131,"('Exerciseduration',)",Caloriesburned,5131
5132,"('Mass',)",Weight,5132
5133,"('Slope',)",Landsliderisk,5133
5134,"('Sugarconsumed',)",Toothdecayrate,5134
5135,"('Stockprice',)",Sellingprice,5135
5136,"('Velocity',)",Kineticenergy,5136
5137,"('Interestrate',)",Bondprice,5137
5138,"('Alcoholunits',)",Liverdisease,5138
5139,"('UVindex',)",Skindamage,5139
5140,"('Enginepower',)",Topspeed,5140
5141,"('Trainingintensity',)",Marathontime,5141
5142,"('Unemploymentrate',)",Suiciderate,5142
5143,"('Votingrate',)",Representationrate,5143
5144,"('Proteinintake',)",Musclegrowth,5144
5145,"('Radiationdose',)",DNAdamage,5145
5146,"('Stresslevel',)",Hypertensionrisk,5146
5147,"('Sugareaten',)",Insulinproduced,5147
5148,"('Saltused',)",Bloodpressure,5148
5149,"('Moviebudget',)",Boxofficegross,5149
5150,"('Neuroncount',)",Intelligence,5150
5151,"('Drugdose',)",Subjectiveeffects,5151
5152,"('Sunlightduration',)",VitaminDlevel,5152
5153,"('Testanxiety',)",Testperformance,5153
5154,"('Altitude',)",Atmosphericpressure,5154
5155,"('Classsize',)",Learningoutcomes,5155
5156,"('Caloriesburned',)",Fatloss,5156
5157,"('Windspeed',)",Electricitygenerated,5157
5158,"('Lightintensity',)",Photosynthesisrate,5158
5159,"('Allergenconcentration',)",Allergicresponse,5159
5160,"('Vehicleweight',)",Fuelefficiency,5160
5161,"('Sleepquality',)",Alertness,5161
5162,"('Diet',)",Cholesterollevel,5162
5163,"('Noiselevel',)",Hearingdamage,5163
5164,"('Rainfall',)",Floodingprobability,5164
5165,"('R&Dfunding',)",Newpatents,5165
5166,"('emissions',)",Sealevelrise,5166
5167,"('Studyeffort',)",Studentranking,5167
5168,"('Forestarea',)",Biodiversity,5168
5169,"('Exercise',)",Moodimprovement,5169
5170,"('Journalcitations',)",Academicimpact,5170
5171,"('Stresslevel',)",Immunesuppression,5171
5172,"('Familyincome',)",Children,5172
5173,"('Computerclockspeed',)",Processingpower,5173
5174,"('Citypopulation',)",Housingdensity,5174
5175,"('Gametime',)",Skilllevel,5175
5176,"('Practicesessions',)",Competitionplacement,5176
5177,"('Medicationdose',)",Therapeuticeffect,5177
5178,"('Insurancecost',)",Compensationpayout,5178
5179,"('Pressure',)",Volume,5179
5180,"('Volume',)",Temperature,5180
5181,"('Concentration',)",Reactionrate,5181
5182,"('Current',)",Resistance,5182
5183,"('Force',)",Acceleration,5183
5184,"('Distance',)",Redshift,5184
5185,"('Effort',)",Teamcohesion,5185
5186,"('Practice',)",Skills,5186
5187,"('Studytime',)",Knowledgegained,5187
5188,"('Foodintake',)",Satiation,5188
5189,"('Stimulusintensity',)",Perception,5189
5190,"('Motivation',)",Taskpersistence,5190
5191,"('Socialsupport',)",Wellbeing,5191
5192,"('Stress',)",Copingability,5192
5193,"('Inputs',)",Outputs,5193
5194,"('Effort',)",Reward,5194
5195,"('Creativity',)",Innovation,5195
5196,"('Teamwork',)",Productivity,5196
5197,"('Leadership',)",Employeesatisfaction,5197
5198,"('Demand',)",Supply,5198
5199,"('Sugarcontent',)",Sweetness,5199
5200,"('Ingredientcost',)",Dishprice,5200
5201,"('Numberofemployees',)",Companyrevenue,5201
5202,"('Age',)",Height,5202
5203,"('Studytime',)",Testscore,5203
5204,"('Inflationrate',)",Costofliving,5204
5205,"('Temperature',)",Plantgrowth,5205
5206,"('Rainfall',)",Cropyield,5206
5207,"('Medicinedosage',)",Healingrate,5207
5208,"('Carweight',)",Fuelefficiency,5208
5209,"('Numberofcustomers',)",Sales,5209
5210,"('Advertisingspend',)",Brandawareness,5210
5211,"('Milesrun',)",Caloriesburned,5211
5212,"('Yearsofeducation',)",Salary,5212
5213,"('Practicetime',)",Skilllevel,5213
5214,"('Proteinintake',)",Musclegrowth,5214
5215,"('Commutetime',)",Jobsatisfaction,5215
5216,"('Sleepduration',)",Alertness,5216
5217,"('Investment',)",Return,5217
5218,"('Housesize',)",Price,5218
5219,"('Numberofparts',)",Manufacturingcost,5219
5220,"('Threadcount',)",Sheetsoftness,5220
5221,"('Crimerate',)",Perceivedsafety,5221
5222,"('Stockvolatility',)",Investmentrisk,5222
5223,"('BMI',)",Healthstatus,5223
5224,"('Age',)",Reactiontime,5224
5225,"('Ingredientquality',)",Taste,5225
5226,"('Enginesize',)",Topspeed,5226
5227,"('Lightexposure',)",Plantyield,5227
5228,"('Internetspeed',)",Downloadtime,5228
5229,"('Classsize',)",Studentachievement,5229
5230,"('Age',)",Memory,5230
5231,"('Classattendance',)",Testresults,5231
5232,"('Hoursworked',)",Stresslevel,5232
5233,"('Practicetime',)",Pianoskill,5233
5234,"('Humidity',)",Moldgrowth,5234
5235,"('SATscore',)",CollegeGPA,5235
5236,"('Fertilizer',)",Cropyield,5236
5237,"('Rainfall',)",Reservoirlevel,5237
5238,"('Teachingexperience',)",Studentperformance,5238
5239,"('Familyincome',)",Accesstohealthcare,5239
5240,"('Caloriesconsumed',)",Weightchange,5240
5241,"('Highwaylength',)",Commutetime,5241
5242,"('Exercise',)",Lifespan,5242
5243,"('Populationdensity',)",Diseasespread,5243
5244,"('Screentime',)",Eyesight,5244
5245,"('Temperature',)",Energyuse,5245
5246,"('Jobcomplexity',)",Turnoverrate,5246
5247,"('Numberofoffspring',)",Rateofevolution,5247
5248,"('Sunlight',)",Solarpaneloutput,5248
5249,"('Supply',)",Demand,5249
5250,"('Pollution',)",Lifeexpectancy,5250
5251,"('Minimumwage',)",Employment,5251
5252,"('Researchspending',)",Innovationrate,5252
5253,"('Tuitionfees',)",Studentdebt,5253
5254,"('Sugarintake',)",Diabetesrisk,5254
5255,"('Interestrate',)",Investment,5255
5256,"('Noiselevels',)",Hearingloss,5256
5257,"('Screenbrightness',)",Eyefatigue,5257
5258,"('Unemploymentrate',)",Crimerate,5258
5259,"('UVexposure',)",Skincancerrisk,5259
5260,"('Population',)",Infrastructurespending,5260
5261,"('Trainingdata',)",AIaccuracy,5261
5262,"('Studentmotivation',)",Graduationrate,5262
5263,"('Exercise',)",Depressionrisk,5263
5264,"('Classsize',)",Dropoutrate,5264
5265,"('Employeesatisfaction',)",Retentionrate,5265
5266,"('Populationdensity',)",Realestateprices,5266
5267,"('Studyhours',)",Examscore,5267
5268,"('Smokingrate',)",Cancercases,5268
5269,"('Wages',)",Standardofliving,5269
5270,"('Forestarea',)",Oxygenproduction,5270
5271,"('Cloudcover',)",Energygeneration,5271
5272,"('Stress',)",Cortisollevels,5272
5273,"('Voterturnout',)",Representation,5273
5274,"('Tuitioncosts',)",Alumnidonations,5274
5275,"('Profitmargin',)",Stockprice,5275
5276,"('Geneticdiversity',)",Speciesresilience,5276
5277,"('Neuronconnections',)",Intelligence,5277
5278,"('Protein',)",Musclegrowth,5278
5279,"('Interestrates',)",Inflation,5279
5280,"('Oilproduction',)",Carbonemissions,5280
5281,"('Cyclists',)",Trafficcongestion,5281
5282,"('Lead',)",Violentcrime,5282
5283,"('Doctoravailability',)",Publichealth,5283
5284,"('Druguse',)",Addictionrate,5284
5285,"('Diet',)",Cholesterol,5285
5286,"('Economicfreedom',)",Entrepreneurship,5286
5287,"('Strokeriskfactors',)",Strokerate,5287
5288,"('Internetregulation',)",Politicalfreedom,5288
5289,"('Pollinatorabundance',)",Biodiversity,5289
5290,"('Socialinteraction',)",Lonelinessrisk,5290
5291,"('Exercise',)",Bonedensity,5291
5292,"('Pressfreedom',)",Governmentaccountability,5292
5293,"('Debt',)",Bankruptcyrate,5293
5294,"('Fossilfuels',)",Earthquakes,5294
5295,"('Temperature',)",Alcoholsales,5295
5296,"('Mentalstimulation',)",Cognition,5296
5297,"('intake',)",Depressionrisk,5297
5298,"('Commutetime',)",Energyexpenditure,5298
5299,"('Studyhours',)",Testscore,5299
5300,"('Sleepduration',)",Mood,5300
5301,"('Weeklyexercise',)",Fitnesslevel,5301
5302,"('Dailycalorieintake',)",Weight,5302
5303,"('Age',)",Reactiontime,5303
5304,"('Altitude',)",Oxygensaturation,5304
5305,"('Outsidetemperature',)",Electricityusage,5305
5306,"('Rainfall',)",Cropyield,5306
5307,"('Marketingexpenses',)",Salesrevenue,5307
5308,"('Yearsofeducation',)",Salary,5308
5309,"('Interestrate',)",Investmentreturns,5309
5310,"('Yearssmoking',)",Lungcapacity,5310
5311,"('Medicationdosage',)",Symptomimprovement,5311
5312,"('Hourspracticingmusic',)",Skilllevel,5312
5313,"('Hoursofsunlight',)",VitaminDlevel,5313
5314,"('Proximitytohighway',)",Bloodpressure,5314
5315,"('Noiselevel',)",Stresshormone,5315
5316,"('Sugarydrinkintake',)",Insulinsensitivity,5316
5317,"('Proteinintake',)",Musclemass,5317
5318,"('Dailysteps',)",Bonemass,5318
5319,"('Cholesterollevel',)",Heartdiseaserisk,5319
5320,"('Drivingspeed',)",Accidentlikelihood,5320
5321,"('Leadexposure',)",IQlevel,5321
5322,"('Wordsread',)",Vocabularysize,5322
5323,"('Socialmediatime',)",FOMOlevel,5323
5324,"('Screentime',)",Attentionspan,5324
5325,"('Exposuretogreenspace',)",Stresslevel,5325
5326,"('Housesquarefootage',)",Happinesslevel,5326
5327,"('Romanticpartners',)",Self,5327
5328,"('Workautonomy',)",Jobsatisfaction,5328
5329,"('Willingnesstocompromise',)",Relationshipduration,5329
5330,"('Socialconnections',)",Survivalrateafterillness,5330
5331,"('Friendcount',)",Senseofbelonging,5331
5332,"('Sugarintake',)",Inflammationlevel,5332
5333,"('Fastfoodmeals',)",Digestivesymptoms,5333
5334,"('Thoughtfulness',)",Relationshipintimacy,5334
5335,"('Listeningtime',)",Understanding,5335
5336,"('Volunteeringtime',)",Purposeinlife,5336
5337,"('Indoorplants',)",Perceivedwellbeing,5337
5338,"('Newsconsumption',)",Anxietysymptoms,5338
5339,"('Natureimagery',)",Creativethinking,5339
5340,"('Childplaytime',)",Empathylevel,5340
5341,"('Conflictresolution',)",Relationshipharmony,5341
5342,"('Decisionownership',)",Commitmentlevel,5342
5343,"('Vacationdaysused',)",Workengagement,5343
5344,"('Relaxationpractices',)",Resiliencetostressors,5344
5345,"('Diversityexposure',)",Open,5345
5346,"('Sharedactivities',)",Couplecompatibility,5346
5347,"('Goalvisualization',)",Goalachievement,5347
5348,"('disclosure',)",Trustbuilt,5348
5349,"('Actsofkindness',)",Moodenhancement,5349
5350,"('Trafficencountered',)",Roadragetendency,5350
5351,"('Queuewaittimes',)",Frustrationtolerance,5351
5352,"('Deadlinesurgency',)",Procrastinationtendency,5352
5353,"('Mirrorgazingduration',)",Self,5353
5354,"('Fameseeking',)",Emptinessfelt,5354
5355,"('Complainingduration',)",Negativitybias,5355
5356,"('Comparisonfrequency',)",Self,5356
5357,"('Perceivedinequality',)",Systemjustification,5357
5358,"('Financialinstability',)",Statusanxiety,5358
5359,"('Giftspending',)",Guilttripping,5359
5360,"('Dehumanization',)",Aggressionenabled,5360
5361,"('Partisanship',)",Demonizationtendency,5361
5362,"('Famenarcissism',)",Alienationrisk,5362
5363,"('Busynessaddiction',)",Mindfulnessdeficit,5363
5364,"('Multitasking',)",Distractibility,5364
5365,"('Confirmationbias',)",Polarizationrisk,5365
5366,"('Outrageexposure',)",Desensitization,5366
5367,"('Beautyfocus',)",Bodydissatisfaction,5367
5368,"('Dietingseverity',)",Eatingdisorderrisk,5368
5369,"('Thinspirationexposure',)",Bodyimagedistortion,5369
5370,"('Photoshopping',)",Unrealbeautystandards,5370
5371,"('Genderstereotypes',)",Careerbarriers,5371
5372,"('Discriminationincidence',)",Stressresponses,5372
5373,"('Microaggressionsendured',)",Moodimpairment,5373
5374,"('Unwantedadvances',)",Self,5374
5375,"('Harassmentonline',)",Anxietysymptoms,5375
5376,"('Pressuretoconform',)",Authenticityloss,5376
5377,"('Judgmentaboutlooks',)",Self,5377
5378,"('Appearanceteasing',)",Self,5378
5379,"('Fatshaming',)",Disorderedeatingrisk,5379
5380,"('Competitionemphasis',)",Impostersyndrome,5380
5381,"('Tallpoppysyndrome',)",Fearofstandingout,5381
5382,"('Cancelculture',)",Self,5382
5383,"('Calloutrisk',)",Walkingoneggshells,5383
5384,"('Wokism',)",Fragilityculture,5384
5385,"('Safetyism',)",Resiliencedeficits,5385
5386,"('Alarmism',)",Eco,5386
5387,"('Doomscrolling',)",Helplessness,5387
5388,"('Outragepolitics',)",Apathyandwithdrawal,5388
5389,"('Politicalhostility',)",Dehumanizationofopponents,5389
5390,"('Partisanmedia',)",Extremism,5390
5391,"('Identitypolitics',)",Tribalism,5391
5392,"('Nationalismrising',)",Tolerancedeclining,5392
5393,"('Culturalappropriationfocus',)",Segregationrisk,5393
5394,"('Historicalshaming',)",Inheritedguilt,5394
5395,"('Ancestorreverence',)",Individualisminhibition,5395
5396,"('Martyrglorification',)",Toxicself,5396
5397,"('Survivorstatusfocus',)",Impostersyndrome,5397
5398,"('Commutetime',)",Energyexpenditure,5398
5399,"('Housesize',)",Furnitureneeds,5399
5400,"('Familysize',)",Grocerycosts,5400
5401,"('Studytime',)",Testscores,5401
5402,"('Socialmediause',)",Anxietylevels,5402
5403,"('Sleepduration',)",Alertness,5403
5404,"('Exerciseduration',)",Fitnesslevel,5404
5405,"('Practicetime',)",Skilllevel,5405
5406,"('Height',)",Weight,5406
5407,"('Ingredientamounts',)",Tasterating,5407
5408,"('Temperature',)",Plantgrowth,5408
5409,"('Lightexposure',)",Cropyield,5409
5410,"('Fertilizeramount',)",Soilacidity,5410
5411,"('Drugdosage',)",Effectiveness,5411
5412,"('Advertisingspending',)",Salesrevenue,5412
5413,"('Rainfall',)",Reservoirlevel,5413
5414,"('Interestrate',)",Bankprofits,5414
5415,"('Price',)",Demand,5415
5416,"('Milesdriven',)",Fuelconsumption,5416
5417,"('Inflationrate',)",Costofliving,5417
5418,"('Yearsexperience',)",Salary,5418
5419,"('Age',)",Healthcarecosts,5419
5420,"('Pollutionlevels',)",Healthproblems,5420
5421,"('Tuitionfees',)",Universityrevenue,5421
5422,"('Moviebudget',)",Boxofficeearnings,5422
5423,"('Caloriesconsumed',)",Weightchange,5423
5424,"('Studyhours',)",Examperformance,5424
5425,"('Smokingrate',)",Cancerrisk,5425
5426,"('Employeesatisfaction',)",Turnoverrate,5426
5427,"('Populationdensity',)",Diseasespread,5427
5428,"('Windspeed',)",Powergenerated,5428
5429,"('Inequalitylevel',)",Socialunrest,5429
5430,"('R&Dspending',)",Innovationlevel,5430
5431,"('Debtlevel',)",Creditscore,5431
5432,"('Unemploymentrate',)",Crimelevel,5432
5433,"('Companysize',)",Marketcapitalization,5433
5434,"('CEOcompensation',)",Shareholderreturns,5434
5435,"('Sugarintake',)",Diabetesrisk,5435
5436,"('Highwayspeed',)",Accidentrate,5436
5437,"('Inputvoltage',)",Outputpower,5437
5438,"('Cloudcover',)",Solarefficiency,5438
5439,"('Noiselevels',)",Hearingloss,5439
5440,"('Classsize',)",Studentgrades,5440
5441,"('Screentime',)",Attentionspan,5441
5442,"('Songlength',)",Popularity,5442
5443,"('Age',)",RiskofAlzheimer,5443
5444,"('Restaurantprices',)",Customersatisfaction,5444
5445,"('Productcomplaints',)",Brandloyalty,5445
5446,"('Trainingintensity',)",Racetimes,5446
5447,"('Luxurytaxes',)",Incomeinequality,5447
5448,"('Rainfall',)",Lakewaterquality,5448
5449,"('Forestsize',)",Biodiversity,5449
5450,"('Populationsize',)",Waterdemand,5450
5451,"('Stockvolatility',)",Investorconfidence,5451
5452,"('Minimumwage',)",Employmentrate,5452
5453,"('Teacherexperience',)",Studentachievement,5453
5454,"('Saltintake',)",Bloodpressure,5454
5455,"('Traveltime',)",Stresslevel,5455
5456,"('Classattendance',)",Examresults,5456
5457,"('Dividendyield',)",Stockprice,5457
5458,"('Alcoholuse',)",Liverdiseaserisk,5458
5459,"('Seatemperature',)",Coralbleaching,5459
5460,"('Parentingstyle',)",Childanxiety,5460
5461,"('Caffeinedose',)",Alertness,5461
5462,"('Screenbrightness',)",Eyestrain,5462
5463,"('Citydensity',)",Trafficcongestion,5463
5464,"('Carweight',)",Fuelefficiency,5464
5465,"('Moneysupply',)",Inflationrate,5465
5466,"('Newsexposure',)",Politicalknowledge,5466
5467,"('Proteinintake',)",Musclegrowth,5467
5468,"('Sugarquantity',)",Yeastgrowthrate,5468
5469,"('UVexposure',)",Skindamage,5469
5470,"('Studyduration',)",Knowledgeretention,5470
5471,"('Paygap',)",Staffturnover,5471
5472,"('Oceanacidity',)",Shellfishloss,5472
5473,"('Emissionslevels',)",Climatechange,5473
5474,"('Income',)",Lifeexpectancy,5474
5475,"('Loanamount',)",Debtburden,5475
5476,"('Therapyduration',)",Recoveryrate,5476
5477,"('Investment',)",Retirementsavings,5477
5478,"('Childhoodtrauma',)",Depressionrisk,5478
5479,"('Commutedistance',)",Stresshormone,5479
5480,"('Fatintake',)",Cholesterollevel,5480
5481,"('Practicehours',)",Concertperformance,5481
5482,"('Population',)",Infrastructurepressure,5482
5483,"('Doctoravailability',)",Mortalityrate,5483
5484,"('Drugcosts',)",Treatmentadherence,5484
5485,"('Temperature',)",Bacteriagrowth,5485
5486,"('Investment',)",Startupsuccess,5486
5487,"('Screentime',)",Attentiondeficiency,5487
5488,"('Sugardrinkintake',)",Obesity,5488
5489,"('Studytime',)",Academicachievement,5489
5490,"('Sunexposure',)",VitaminDlevels,5490
5491,"('Exercise',)",Fitnesslevel,5491
5492,"('Practicetime',)",Skilllevel,5492
5493,"('Creditscore',)",Loaneligibility,5493
5494,"('Diet',)",Weightloss,5494
5495,"('Age',)",Healthcarecosts,5495
5496,"('Workhours',)",Burnoutrisk,5496
5497,"('Commutetime',)",Productivityloss,5497
5498,"('Movieruntime',)",Boxofficegross,5498
5499,"('Booklength',)",Numberofcopiessold,5499
5500,"('Caloriesconsumed',)",Weightchange,5500
5501,"('Studytime',)",Testscore,5501
5502,"('Commutedistance',)",Gasusage,5502
5503,"('Housesize',)",Propertyvalue,5503
5504,"('Ingredientcost',)",Dishprice,5504
5505,"('Lengthofworkout',)",Caloriesburned,5505
5506,"('Hoursofsleep',)",Energylevel,5506
5507,"('Temperature',)",Electricityusage,5507
5508,"('Rainfall',)",Cropyield,5508
5509,"('Advertisingspend',)",Salesrevenue,5509
5510,"('Yearsexperience',)",Salary,5510
5511,"('Inventorylevel',)",Lostsales,5511
5512,"('Medicationdose',)",Painlevel,5512
5513,"('Interestrate',)",Monthlypayment,5513
5514,"('Distancetraveled',)",Fuelefficiency,5514
5515,"('Practicetime',)",Musicskill,5515
5516,"('Cloudcover',)",Solarenergyproduction,5516
